source,opcode,target,line
label0004,jmpi_eq,label0005,58
label0004,jmpi_eq,label0006,59
label0004,jmpi_eq,label0007,60
label0004,jmpi_eq,label0008,61
label0005,jmp,label0009,65
label0006,jmp,label0009,69
label0007,jmp,label0009,73
label0008,jmp,label0009,77
label000B,switch_jmp,label0001,85
label000B,switch_jmp,label000C,85
label015E,jmpi_eq,label015F,114
label015E,jmpi_eq,label0160,115
label015E,jmpi_eq,label0161,116
label015E,jmpi_eq,label0162,117
label015F,jmp,label0163,126
label0160,jmp,label0163,132
label0161,jmp,label0163,138
label0162,jmp,label0163,144
label0096,switch_jmp,label0097,159
label0096,switch_jmp,label000B,159
label0097,call,label0002,190
label0097,jmp,label0136,191
label0136,jmpi_eq,label0139,197
label0136,jmpi_eq,label0138,198
label0136,jmpi_eq,label0137,199
label0136,jmpi_eq,label0098,211
label0098,call,label0003,225
label00FA,jmpi_eq,label000B,259
label00FA,jmpi_eq,label000B,260
label00FA,thread_stg,label010E,264
label00FA,switch_jmp,label0103,265
label00FA,switch_jmp,label000B,265
label00FB,jmpi_eq,label0001,278
label00FB,jmpi_eq,label00FB,279
label00FB,switch_jmp,label0102,280
label00FB,switch_jmp,label0001,280
label00FC,jmpi_eq,label0001,296
label00FC,jmpi_le,label0106,300
label00FC,jmpi_ge,label0105,302
label0106,thread,label00FD,318
label010E,jmpi_eq,label010E,340
label0104,jmpi_eq,label0104,353
label05DC,jmp,label05DC,420
