label,line,opcode,args
start,20,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,23,set_floor_handler,"... 0x3 /* 3 */, label0099"
start,24,set_qt_success,label00FA
label0096,36,switch_jmp,"r0, [label00C8, label00C9]"
label00C9,87,jmpi_eq,"r253, 0x00000001, label00FB"
label00FC,117,pl_add_meseta2,... 0x7D0 /* 2000 */
label00FD,127,pl_add_meseta2,... 0xFA0 /* 4000 */
label00FE,137,pl_add_meseta2,... 0x1770 /* 6000 */
label0100,147,pl_add_meseta2,... 0x1F40 /* 8000 */
label0136,192,jmpi_eq,"r255, 0x00000001, label0139"
label0136,193,jmpi_eq,"r254, 0x00000001, label0138"
label029E,295,set,r255
label029F,305,set,r255
label02A0,317,set,r255
label0140,329,jmpi_eq,"r254, 0x00000001, label0141"
label014A,351,jmpi_eq,"r254, 0x00000001, label014B"
label01F4,370,jmpi_eq,"r253, 0x00000001, label0001"
label01F4,371,jmpi_eq,"r254, 0x00000001, label0001"
label01F6,391,jmpi_eq,"r253, 0x00000001, label0001"
label01F6,392,jmpi_eq,"r254, 0x00000001, label0001"
label01F8,412,jmpi_eq,"r253, 0x00000001, label0001"
label01F8,413,jmpi_eq,"r254, 0x00000001, label0001"
label01F9,423,update_switch_flag,r150-r152
label01FA,437,jmpi_eq,"r253, 0x00000001, label0001"
label01FA,438,jmpi_eq,"r254, 0x00000001, label0001"
label01FC,458,jmpi_eq,"r253, 0x00000001, label0001"
label01FC,459,jmpi_eq,"r254, 0x00000001, label0001"
label01FE,479,jmpi_eq,"r253, 0x00000001, label0001"
label01FE,480,jmpi_eq,"r254, 0x00000001, label0001"
label0200,500,jmpi_eq,"r253, 0x00000001, label0001"
label0200,501,jmpi_eq,"r254, 0x00000001, label0001"
label0122,521,jmpi_eq,"r253, 0x00000001, label0001"
label0122,522,jmpi_eq,"r254, 0x00000001, label0001"
label01C2,545,sync_register2,"... r160, 0x1 /* 1 */"
label0123,550,jmpi_eq,"r253, 0x00000001, label0001"
label0123,551,jmpi_eq,"r254, 0x00000001, label0001"
label01C3,570,sync_register2,"... r161, 0x1 /* 1 */"
label0124,583,jmpi_eq,"r253, 0x00000001, label0001"
label0124,584,jmpi_eq,"r254, 0x00000001, label0001"
label01C4,603,update_switch_flag,r150-r152
label01C4,607,sync_register2,"... r162, 0x1 /* 1 */"
label0125,620,jmpi_eq,"r253, 0x00000001, label0001"
label0125,621,jmpi_eq,"r254, 0x00000001, label0001"
label01C5,640,sync_register2,"... r163, 0x1 /* 1 */"
label0126,653,jmpi_eq,"r253, 0x00000001, label0001"
label0126,654,jmpi_eq,"r254, 0x00000001, label0001"
label01C6,673,sync_register2,"... r164, 0x1 /* 1 */"
label0127,686,jmpi_eq,"r253, 0x00000001, label0001"
label0127,687,jmpi_eq,"r254, 0x00000001, label0001"
label01C7,706,sync_register2,"... r165, 0x1 /* 1 */"
label0128,719,jmpi_eq,"r253, 0x00000001, label0001"
label0128,720,jmpi_eq,"r254, 0x00000001, label0001"
label01C8,739,sync_register2,"... r166, 0x1 /* 1 */"
label01A0,752,jmpi_eq,"r253, 0x00000001, label0001"
label01A0,753,jmpi_eq,"r254, 0x00000001, label0001"
label0197,766,sync_register2,"... r254, 0x1 /* 1 */"
label0197,770,update_switch_flag,r150-r152
label01A1,774,jmpi_eq,"r253, 0x00000001, label0001"
label01A2,782,jmpi_eq,"r254, 0x00000000, label01A2"
label01A5,799,jmpi_eq,"r253, 0x00000001, label0001"
label01A6,804,jmpi_eq,"r254, 0x00000000, label01A6"
label01A6,809,update_switch_flag,r150-r152
label00D1,841,jmpi_eq,"r254, 0x00000001, label0001"
label00D1,844,gettime,r200
label00D7,876,jmpi_eq,"r254, 0x00000001, label019A"
label00D7,877,jmpi_eq,"r253, 0x00000001, label00D5"
label00D7,878,show_timer,
label00D7,880,gettime,r200
label00D7,883,winset_time,r202
label00D5,891,sync_register2,"... r253, 0x1 /* 1 */"
label00D3,905,hide_timer,
label0109,915,sync_register2,"... r0, 0x1 /* 1 */"
label019A,920,hide_timer,
label02BD,985,jmpi_eq,"r253, 0x00000000, label0001"
