label,line,instructions
start,24,44
label0001,70,1
label000A,73,1
label000B,76,4
label0096,82,2
label009A,86,32
label0097,120,6
label0098,128,6
label0099,136,6
label00AA,144,6
label00C8,152,4
label0006,159,46
label00C9,207,7
label00FA,216,26
label00FB,244,17
label00FC,263,15
label00FD,280,5
label00CA,287,4
label012D,293,39
label012E,335,27
label0137,364,19
label0138,386,11
label0141,399,19
label0142,420,11
label014B,433,17
label014C,452,9
label0155,463,25
label0156,490,19
label015F,511,11
label0160,525,9
label0042,536,15
label0002,557,5
label00D8,564,5
label0019,571,7
label003D,580,4
label003E,586,4
label003F,592,4
label0040,598,4
label003C,604,6
label0077,612,3
label0079,617,3
label0081,622,3
label000C,627,23
label00DC,652,7
label00DD,661,7
label02BC,670,3
label02BD,675,21
label02BE,698,3
label02BF,703,12
label02C0,717,5
label02C1,724,3
label02C2,729,4
label02C3,735,5
label02EE,742,16
label02EF,760,5
label02F0,767,12
label01F5,781,11
label01F6,795,5
label01F7,802,2
label01F8,806,4
label01F9,812,1
label01FA,815,9
label01FB,826,1
label01FC,829,11
label01FD,842,8
label0320,852,5
label0259,859,4
label0258,865,1
label028B,868,7
label028C,877,7
label028D,886,7
label028E,895,7
label028F,904,11
label0003,917,8
label0004,927,5
label0005,934,2
