label,line,opcode,args
start,28,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,31,set_floor_handler,"... 0x4 /* 4 */, label0097"
start,34,set_floor_handler,"... 0x5 /* 5 */, label0098"
start,37,set_floor_handler,"... 0xB /* 11 */, label0099"
start,40,set_qt_success,label0258
start,41,set_qt_failure,label0259
label0096,83,switch_jmp,"r5, [label009A, label01FD]"
label00C8,154,jmpi_eq,"r253, 0x00000001, label00FC"
label00C8,155,jmpi_eq,"r254, 0x00000001, label00FA"
label0006,198,set_quest_board_handler,"... 0x0 /* 0 */, label00CA, ""Enemy Kill Count"""
label00FA,217,jmpi_eq,"r255, 0x00000001, label00FB"
label00FA,236,sync_register2,"... r99, r99"
label00FA,237,set,r255
label012D,295,jmpi_eq,"r253, 0x00000001, label012E"
label012D,296,jmpi_eq,"r254, 0x00000001, label012E"
label0137,366,jmpi_eq,"r253, 0x00000001, label0138"
label0137,367,jmpi_eq,"r254, 0x00000001, label0138"
label0141,400,jmpi_eq,"r253, 0x00000001, label0142"
label0141,401,jmpi_eq,"r254, 0x00000001, label0142"
label014B,434,jmpi_eq,"r253, 0x00000001, label014C"
label014B,435,jmpi_eq,"r254, 0x00000001, label014C"
label0155,464,jmpi_eq,"r253, 0x00000001, label0156"
label0155,465,jmpi_eq,"r254, 0x00000001, label0156"
label015F,513,jmpi_eq,"r253, 0x00000001, label0160"
label015F,514,jmpi_eq,"r254, 0x00000001, label0160"
label0042,544,read_switch_flag_on_floor,r60-r62
label0019,576,switch_call,"r250, [label003D, label003E, label003F, label0040]"
label003D,583,sync_register2,"... r164, 0x1 /* 1 */"
label003E,589,sync_register2,"... r165, 0x1 /* 1 */"
label003F,595,sync_register2,"... r166, 0x1 /* 1 */"
label0040,601,sync_register2,"... r167, 0x1 /* 1 */"
label000C,639,set_switch_flag_sync,"... 0x4 /* 4 */, 0x64 /* 100 */"
label000C,643,gettime,r102
label02BC,671,jmpi_eq,"r254, 0x00000001, label0001"
label02BD,677,jmpi_eq,"r254, 0x00000001, label0001"
label02BD,681,show_timer,
label02BD,683,gettime,r104
label02BD,687,winset_time,r106
label02BF,704,jmpi_eq,"r253, 0x00000001, label0001"
label02C0,721,jmpi_eq,"r253, 0x00000001, label02C1"
label02C2,732,sync_register2,"... r108, 0x1 /* 1 */"
label02C3,738,sync_register2,"... r108, 0x1 /* 1 */"
label02EE,744,jmpi_eq,"r254, 0x00000001, label0001"
label02EE,752,set,r253
label02EF,762,hide_timer,
label01F5,783,jmpi_eq,"r253, 0x00000001, label0001"
label01F5,784,jmpi_eq,"r254, 0x00000001, label01F8"
label01F5,792,switch_jmp,"r60, [label01F6, label01F7]"
label01F6,798,sync_register2,"... r254, 0x1 /* 1 */"
label01FA,817,jmpi_eq,"r254, 0x00000000, label01FA"
label0320,853,jmpi_eq,"r254, 0x00000001, label0001"
label0259,862,sync_register2,"... r99, r99"
label0258,866,switch_jmp,"r90, [label028B, label028C, label028D, label028E]"
label028B,874,pl_add_meseta2,... 0xFA0 /* 4000 */
label028C,883,pl_add_meseta2,... 0x1F40 /* 8000 */
label028D,892,pl_add_meseta2,... 0x3E80 /* 16000 */
label028E,901,pl_add_meseta2,... 0x7D00 /* 32000 */
label0003,925,switch_jmp,"r192, [label0004, label0005]"
