floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
10,1,20,1,10,1,trigger_event(11); stop,5,"{""0x00DD"": 5}"
10,11,20,2,30,1,trigger_event(12); stop,5,"{""0x00DD"": 5}"
10,12,20,3,1,1,set_switch(2); stop,6,"{""0x00DD"": 6}"
10,13,30,1,30,1,set_switch(4); stop,8,"{""0x00DF"": 6, ""0x00DD"": 2}"
10,14,60,2,30,1,trigger_event(15); stop,6,"{""0x00DD"": 6}"
10,15,60,3,120,1,set_switch(5); stop,5,"{""0x00DB"": 3, ""0x00DD"": 2}"
10,16,30,4,30,1,stop,6,"{""0x00DF"": 3, ""0x00E0"": 1, ""0x00DD"": 2}"
10,17,30,5,30,1,set_switch(7); stop,2,"{""0x00E0"": 2}"
10,18,90,1,0,1,trigger_event(19); stop,7,"{""0x00DD"": 4, ""0x00E0"": 1, ""0x00DF"": 2}"
10,19,90,2,0,1,trigger_event(20); stop,3,"{""0x00DB"": 3}"
10,20,90,3,30,1,trigger_event(21); stop,8,"{""0x00DD"": 6, ""0x00E0"": 2}"
10,21,90,4,30,1,trigger_event(22); stop,5,"{""0x00E0"": 3, ""0x00DF"": 2}"
10,22,90,4,30,1,trigger_event(23); stop,5,"{""0x00E0"": 3, ""0x00DF"": 2}"
10,23,90,5,30,1,set_switch(8); stop,5,"{""0x00DD"": 4, ""0x00DC"": 1}"
10,24,263,1,120,1,stop,1,"{""0x00DC"": 1}"
10,25,211,2,220,1,stop,2,"{""0x00DB"": 2}"
10,26,61,1,30,1,trigger_event(27); stop,6,"{""0x00DD"": 4, ""0x00DF"": 2}"
10,27,61,2,30,1,set_switch(11); stop,7,"{""0x00DD"": 6, ""0x00E0"": 1}"
10,28,80,1,120,1,trigger_event(29); stop,1,"{""0x00DF"": 1}"
10,29,80,2,1,1,trigger_event(30); stop,5,"{""0x00DB"": 5}"
10,30,80,3,30,1,trigger_event(31); stop,8,"{""0x00E0"": 2, ""0x00DD"": 6}"
