label,line,instructions
start,16,42
label0001,60,1
label0096,63,1
label00C8,66,35
label00C9,103,7
label00CA,112,3
label00CB,117,3
label00FA,122,1
label00FB,125,8
label00FC,135,8
label00FD,145,8
label00FE,155,8
label0097,165,8
label0098,175,4
label00A1,181,8
label03F2,191,5
label03F4,198,8
label01A0,208,8
label01A1,218,2
label01A2,222,8
label01A3,232,2
label01A4,236,15
label03E8,253,8
label00E6,263,3
label0122,268,4
label01A5,274,1
label01A6,277,19
label01F4,298,8
label01F5,308,12
label01F6,322,6
label01F7,330,2
label01F8,334,6
label01F9,342,6
label01FA,350,6
label01FB,358,5
label01FC,365,2
label01FE,369,3
label0225,374,2
label0226,378,3
label0227,383,7
label0228,392,6
label0229,400,2
label022A,404,6
label0136,412,24
label0137,439,7
label0138,448,27
label0139,477,5
label0140,484,10
label0141,497,5
label014A,504,6
label014B,513,5
label0154,520,8
label0155,531,5
label00DC,538,7
label00DD,547,8
label00D0,557,4
label00D1,563,7
label029C,572,2
label00D2,576,1
label00D7,579,14
label00D5,595,12
label00D3,609,6
label0109,617,7
label019A,626,3
label00CF,631,1
label00D8,634,4
label014E,640,2
