label,line,opcode,args
label0087,24,read_switch_flag_on_floor,r1-r3
label0087,28,set_switch_flag_sync,"... r1, r2"
label007C,34,read_switch_flag_on_floor,r1-r3
label007C,38,clear_switch_flag_sync,"... r1, r2"
label0026,223,read_switch_flag_on_floor,r60-r62
start,356,set_qt_exit,label0063
start,357,set_qt_cancel,label002E
start,358,set_qt_success,label00F2
start,359,set_qt_failure,label00D1
start,370,set_floor_handler,"... 0x0 /* 0 */, label008C"
start,373,set_floor_handler,"... 0x6 /* 6 */, label0096"
start,376,set_floor_handler,"... 0x8 /* 8 */, label00A0"
start,379,set_floor_handler,"... 0x7 /* 7 */, label00AA"
start,382,set_floor_handler,"... 0x3 /* 3 */, label00B4"
start,385,set_floor_handler,"... 0x5 /* 5 */, label00BE"
label00F2,405,pl_add_meseta2,... 0x1388 /* 5000 */
label0088,415,pl_add_meseta2,... 0x1B58 /* 7000 */
label0479,423,jmpi_eq,"r254, 0x00000001, label0159"
label0478,759,jmpi_eq,"r254, 0x00000001, label0138"
label0478,760,jmpi_eq,"r253, 0x00000001, label0139"
label0138,877,jmpi_eq,"r255, 0x00000001, label00EC"
label0138,968,set,r255
label002F,1043,set,r255
label008C,1103,switch_jmp,"r109, [label008D, label008E]"
label008D,1108,switch_call,"r250, [label0036, label003B, label0041, label0044]"
label00AA,1380,sync_register2,"... r86, 0x1 /* 1 */"
label00BE,1471,jmpi_eq,"r254, 0x00000001, label0001"
label00A7,1523,jmpi_eq,"r254, 0x00000001, label0001"
label00A7,1524,jmpi_eq,"r253, 0x00000001, label0001"
label0030,1554,jmpi_eq,"r254, 0x00000001, label0001"
label0030,1555,jmpi_eq,"r253, 0x00000001, label0001"
label010F,1588,read_switch_flag_on_floor,r60-r62
label0065,1595,read_switch_flag_on_floor,r60-r62
label0008,1605,set_switch_flag_sync,"... 0x3 /* 3 */, r140"
label0008,1608,sync_register2,"... r83, 0x1 /* 1 */"
label0018,1612,jmpi_eq,"r254, 0x00000001, label0001"
label0018,1613,jmpi_eq,"r253, 0x00000001, label0001"
label005C,1638,jmpi_eq,"r254, 0x00000001, label0001"
label005C,1639,jmpi_eq,"r253, 0x00000001, label0001"
label005C,1643,read_switch_flag_on_floor,r60-r62
label0066,1656,jmpi_eq,"r254, 0x00000001, label0001"
label0066,1657,jmpi_eq,"r253, 0x00000001, label0001"
label0066,1661,read_switch_flag_on_floor,r60-r62
label0070,1674,jmpi_eq,"r254, 0x00000001, label0001"
label0070,1675,jmpi_eq,"r253, 0x00000001, label0001"
label0070,1679,read_switch_flag_on_floor,r60-r62
label0076,1692,jmpi_eq,"r254, 0x00000001, label0001"
label0076,1693,jmpi_eq,"r253, 0x00000001, label0001"
label0076,1697,read_switch_flag_on_floor,r60-r62
label00E0,1727,jmpi_eq,"r254, 0x00000001, label0001"
label00E0,1733,read_switch_flag_on_floor,r60-r62
label00F9,1743,switch_call,"r141, [label0028, label0031, label0037]"
label00F9,1747,switch_jmp,"r100, [label0106, label004C]"
label004C,1757,clear_switch_flag_sync,"... 0x5 /* 5 */, 0x29 /* 41 */"
label009C,1810,sync_register2,"... r34, 0x1 /* 1 */"
label009C,1814,set_switch_flag_sync,"... 0x5 /* 5 */, r140"
label009C,1817,sync_register2,"... r84, 0x1 /* 1 */"
label0003,1822,jmpi_eq,"r254, 0x00000001, label0001"
label0003,1823,jmpi_eq,"r253, 0x00000001, label0001"
label0003,1831,hide_timer,
label0003,1834,sync_register2,"... r35, 0x1 /* 1 */"
label0003,1838,sync_register2,"... r32, 0x1 /* 1 */"
label0003,1840,set,r254
label0082,1845,set,r254
label00A2,1852,read_switch_flag_on_floor,r60-r62
label001C,1892,sync_register2,"... r58, r58"
label001C,1895,read_switch_flag_on_floor,r60-r62
label00FC,1902,read_switch_flag_on_floor,r60-r62
label00FC,1905,read_switch_flag_on_floor,r60-r62
label00FC,1908,read_switch_flag_on_floor,r60-r62
label00FC,1911,read_switch_flag_on_floor,r60-r62
label00FC,1914,read_switch_flag_on_floor,r60-r62
label009F,1933,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0078,1939,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0078,1943,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0078,1947,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0078,1951,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0078,1955,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00A9,1971,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0101,1980,sync_register2,"... r58, r58"
label0101,1983,read_switch_flag_on_floor,r60-r62
label00C7,1990,read_switch_flag_on_floor,r60-r62
label00C7,1993,read_switch_flag_on_floor,r60-r62
label00C7,1996,read_switch_flag_on_floor,r60-r62
label00C7,1999,read_switch_flag_on_floor,r60-r62
label00C7,2002,read_switch_flag_on_floor,r60-r62
label00AB,2020,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0091,2026,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0091,2030,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0091,2034,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0091,2038,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0091,2042,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0056,2058,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0020,2067,sync_register2,"... r58, r58"
label0020,2070,read_switch_flag_on_floor,r60-r62
label0102,2077,read_switch_flag_on_floor,r60-r62
label0102,2080,read_switch_flag_on_floor,r60-r62
label0102,2083,read_switch_flag_on_floor,r60-r62
label0102,2086,read_switch_flag_on_floor,r60-r62
label0102,2089,read_switch_flag_on_floor,r60-r62
label00C0,2107,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00A3,2113,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00A3,2117,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00A3,2121,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00A3,2125,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00A3,2129,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00B3,2145,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00C4,2154,sync_register2,"... r58, r58"
label00C4,2157,read_switch_flag_on_floor,r60-r62
label0079,2164,read_switch_flag_on_floor,r60-r62
label0079,2167,read_switch_flag_on_floor,r60-r62
label0079,2170,read_switch_flag_on_floor,r60-r62
label0079,2173,read_switch_flag_on_floor,r60-r62
label0079,2176,read_switch_flag_on_floor,r60-r62
label00CC,2194,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00B5,2200,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00B5,2204,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00B5,2208,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00B5,2212,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label00B5,2216,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0004,2231,set_switch_flag_sync,"... 0x7 /* 7 */, r140"
label0019,2235,jmpi_eq,"r253, 0x00000001, label0001"
