label,line,instructions
start,16,0
label0001,22,1
label0096,25,1
label00C8,28,35
label00C9,65,7
label00CA,74,3
label00CB,79,3
label00FA,84,1
label00FB,87,8
label00FC,97,8
label00FD,107,8
label00FE,117,8
label0097,127,5
label00A1,134,6
label00A2,142,6
label01A0,150,10
label01A1,162,2
label01A2,166,8
label01A3,176,2
label01A4,180,15
label03E8,197,8
label00E6,207,3
label00E7,212,5
label0122,219,4
label01A5,225,1
label01A6,228,19
label01F4,249,8
label01F5,259,12
label01F6,273,6
label01F7,281,2
label01F8,285,6
label01F9,293,6
label01FA,301,6
label01FB,309,5
label01FC,316,2
label01FE,320,3
label0225,325,2
label0226,329,3
label0227,334,7
label0228,343,6
label0229,351,2
label022A,355,6
label023A,363,7
label023B,372,5
label0136,379,24
label0137,406,7
label0138,415,27
label0139,444,5
label0140,451,8
label0141,462,5
label014A,469,6
label014B,478,5
label0154,485,6
label0155,493,9
label015E,504,6
label015F,513,5
label00DC,520,7
label00DD,529,12
label00D1,543,7
label029C,552,2
label00D2,556,1
label00D7,559,14
label00D5,575,12
label00D3,589,6
label0109,597,7
label019A,606,3
label00CF,611,1
label00D0,614,4
label014E,620,2
