label,line,opcode,args
label0096,26,switch_jmp,"r0, [label00C8, label00C9]"
label00FA,85,switch_jmp,"r252, [label00FB, label00FC, label00FD, label00FE]"
label00FB,94,pl_add_meseta2,... 0x1770 /* 6000 */
label00FC,104,pl_add_meseta2,... 0x1F40 /* 8000 */
label00FD,114,pl_add_meseta2,... 0x2710 /* 10000 */
label00FE,124,pl_add_meseta2,... 0x2EE0 /* 12000 */
label01A0,159,sync_register2,"... r15, 0x1 /* 1 */"
label01A4,189,set_quest_board_handler,"... 0x0 /* 0 */, label0122, ""HEART BREAKER"""
label01A4,191,set,r254
label01A6,242,clear_quest_board_handler,... 0x0 /* 0 */
label01F5,260,jmpi_eq,"r254, 0x00000001, label01FA"
label01F5,270,switch_jmp,"r80, [label01F6, label01F7]"
label01F6,279,sync_register2,"... r81, 0x1 /* 1 */"
label01FB,314,sync_register2,"... r83, 0x1 /* 1 */"
label0225,327,gettime,r55
label0227,339,gettime,r99
label0228,344,winset_time,r54
label0228,346,show_timer,
label0228,348,jmpi_eq,"r255, 0x00000001, label0229"
label0229,352,hide_timer,
label022A,356,winset_time,r54
label022A,358,show_timer,
label022A,359,jmpi_eq,"r255, 0x00000001, label0229"
label0136,381,jmpi_eq,"r255, 0x00000001, label0139"
label0136,382,jmpi_eq,"r254, 0x00000001, label0138"
label0138,430,sync_register2,"... r16, 0x1 /* 1 */"
label0138,433,sync_register2,"... r255, 0x1 /* 1 */"
label0138,435,clear_quest_board_handler,... 0x0 /* 0 */
label0140,453,jmpi_eq,"r254, 0x00000001, label0141"
label014A,471,jmpi_eq,"r254, 0x00000001, label014B"
label0154,486,jmpi_eq,"r254, 0x00000001, label0155"
label015E,506,jmpi_eq,"r254, 0x00000001, label015F"
label00D1,546,gettime,r206
label00D7,563,jmpi_eq,"r254, 0x00000001, label019A"
label00D7,564,jmpi_eq,"r253, 0x00000001, label00D5"
label00D7,565,show_timer,
label00D7,567,gettime,r206
label00D7,570,winset_time,r208
label00D5,578,sync_register2,"... r253, 0x1 /* 1 */"
label00D3,592,hide_timer,
label0109,602,sync_register2,"... r0, 0x1 /* 1 */"
label019A,607,hide_timer,
label014E,621,hide_timer,
