source,opcode,target,line
label007F,thread_stg,label00EB,32
label00EB,compute_bezier_curve_point,label010E,51
label00EB,jmpi_eq,label0001,58
label00EB,jmpi_eq,label00EB,59
label0120,thread_stg,label003B,76
label003B,compute_bezier_curve_point,label0110,95
label003B,jmpi_eq,label0001,102
label003B,jmpi_eq,label003B,103
label000F,jmp_le,label000F,120
label00F2,call,label0002,146
label00B9,call,label011C,155
label00F6,call,label012E,165
label0048,thread_stg,label003C,199
label0129,jmpi_eq,label0001,207
label0129,jmpi_eq,label0001,208
label0129,jmpi_lt,label0129,210
label0129,jmpi_eq,label0049,211
label0129,jmpi_eq,label0043,212
label0043,jmpi_gt,label003C,221
label0043,jmp,label0077,222
label0078,thread_stg,label0069,241
label0011,jmpi_eq,label0001,249
label0011,jmpi_eq,label0001,250
label0011,jmpi_lt,label0011,252
label0011,jmpi_eq,label0049,253
label0011,jmpi_eq,label005E,254
label005E,jmp_lt,label0069,263
label005E,jmp,label00B6,264
label0012,jmpi_eq,label00B3,374
label0012,jmpi_eq,label00B3,375
label0012,jmp,label0012,376
label00B3,jmpi_eq,label00F7,379
label00B3,jmpi_eq,label00F7,380
label00B3,jmp,label0012,381
label00F7,jmpi_eq,label0003,384
label00F7,jmpi_eq,label0003,385
label00F7,jmp,label0012,386
label0003,jmpi_eq,label011A,389
label0003,jmpi_eq,label011A,390
label0003,jmp,label0012,391
label0035,jmpi_eq,label0016,476
label0035,jmpi_eq,label0016,477
label0016,jmpi_eq,label001D,481
label0016,jmpi_eq,label001D,482
label001D,jmpi_eq,label0023,486
label001D,jmpi_eq,label0023,487
label0023,jmpi_eq,label012F,491
label0023,jmpi_eq,label012F,492
label012F,jmp_lt,label0035,497
label005F,call,label0062,506
label005F,jmp_eq,label005F,508
label00C1,jmpi_lt,label0017,514
label00C1,jmp,label0029,515
label00A6,jmpi_lt,label0040,518
label00A6,jmp,label0059,519
label00AD,va_call,label00C5,524
label00AD,va_call,label00C5,529
label00AD,jmp_gt,label0001,535
label0017,jmpi_lt,label0101,540
label0017,jmp,label00A6,542
label0101,jmp,label00A6,546
label0029,jmpi_lt,label0111,549
label0029,jmp,label00A6,551
label0111,jmp,label00A6,555
label0040,jmpi_lt,label011E,558
label0040,jmp,label00AD,560
label011E,jmp,label00AD,564
label0059,jmpi_lt,label0130,567
label0059,jmp,label00AD,569
label0130,jmp,label00AD,573
label00AE,jmpi_eq,label007A,579
label00AE,jmpi_eq,label007A,580
label007A,jmpi_eq,label0081,586
label007A,jmpi_eq,label0081,587
label0081,jmpi_eq,label0090,593
label0081,jmpi_eq,label0090,594
label0090,jmpi_eq,label004B,600
label0090,jmpi_eq,label004B,601
label0089,jmpi_eq,label0001,609
label0091,jmpi_eq,label0001,615
label0098,jmpi_eq,label0001,621
label00A2,jmpi_eq,label0001,627
label010C,switch_call,label006A,641
label010C,switch_call,label0070,641
label010C,switch_call,label007B,641
label010C,switch_call,label008A,641
label0052,switch_jmp,label00CB,670
label0052,switch_jmp,label00CF,670
label0052,switch_jmp,label00D4,670
label0052,switch_jmp,label00D9,670
label00C5,jmpi_lt,label0053,694
label005A,jmpi_eq,label0006,706
label005A,jmp,label0001,708
label0006,jmpi_eq,label0054,711
label0006,jmp,label0001,713
label0054,jmpi_eq,label00BC,716
label0054,jmp,label0001,718
label00BC,jmpi_eq,label0018,721
label00BC,jmp,label0001,723
label0055,jmpi_eq,label0036,731
label0055,jmp,label0055,732
label0036,jmp,label0055,737
label0019,jmpi_gt,label0102,742
label00C6,jmpi_eq,label00B7,753
label00C6,jmp,label0001,755
label00B7,jmpi_eq,label00BD,758
label00B7,jmp,label0001,760
label00BD,jmpi_eq,label00C2,763
label00BD,jmp,label0001,765
label00C2,jmpi_eq,label0071,768
label00C2,jmp,label0001,770
label001F,jmp_eq,label0103,784
label00E6,jmpi_eq,label0041,813
label0008,jmpi_eq,label0099,838
label004D,call,label0037,918
label004D,call,label0037,919
label0062,call,label0037,923
label0062,call,label0037,924
label0062,call,label0037,925
label00DA,call,label0037,929
label00DA,call,label0037,930
label00DA,call,label0037,931
label00DA,call,label00A7,932
label00B8,call,label0037,936
label00B8,call,label0037,937
label00B8,call,label0037,938
label00B8,call,label0037,939
label00B8,call,label0037,940
label00B8,call,label0037,941
label00ED,call,label0062,945
label00ED,call,label00B8,946
start,set_qt_exit,label000A,955
start,set_qt_cancel,label000A,956
start,set_qt_failure,label000A,957
start,set_floor_handler,label0064,960
start,set_floor_handler,label00C8,963
start,set_floor_handler,label00FA,966
start,set_floor_handler,label00C8,969
start,set_floor_handler,label00FA,972
start,set_qt_success,label0014,973
label00D0,set_quest_board_handler,label00EE,990
label00EE,switch_jmp,label002E,1004
label00EE,switch_jmp,label00E7,1004
label002E,jmpi_gt,label002E,1035
label0014,va_call,label0107,1081
label0107,switch_call,label00D5,1087
label0107,switch_call,label0108,1087
label0107,switch_call,label00AF,1087
label0107,switch_call,label000B,1087
label0064,switch_call,label0001,1140
label0064,switch_call,label012E,1140
label0064,jmpi_eq,label00BE,1143
label00BE,call,label00F2,1191
label00BE,switch_call,label0122,1192
label00BE,switch_call,label0001,1192
label00BE,switch_call,label0001,1192
label00BE,switch_call,label0001,1192
label00BE,switch_call,label0001,1192
label00BE,switch_jmp,label00F9,1202
label00BE,switch_jmp,label00FD,1202
label0104,call,label0062,1239
label0104,switch_call,label00C7,1261
label0104,switch_call,label00DB,1261
label0104,call,label00F6,1262
label00F9,jmp,label0104,1293
label00FD,jmp,label0104,1301
label006E,jmpi_eq,label00E8,1307
label006E,jmpi_eq,label006F,1308
label006E,jmpi_gt,label00B0,1311
label00B0,call,label0062,1338
label00B0,call,label0062,1367
label00E8,jmpi_gt,label008B,1394
