label,line,opcode,args
label0048,193,gettime,r47
label0129,213,show_timer,
label0043,217,gettime,r47
label0043,220,winset_time,r48
label0078,235,gettime,r47
label0078,236,gettime,r49
label0011,255,show_timer,
label005E,259,gettime,r48
label005E,261,winset_time,r48
label0038,278,sync_register2,"... r241, 0x1 /* 1 */"
label003D,284,sync_register2,"... r242, 0x1 /* 1 */"
label0044,290,sync_register2,"... r243, 0x1 /* 1 */"
label004A,296,sync_register2,"... r244, 0x1 /* 1 */"
label0033,302,sync_register2,"... r241, 0x0 /* 0 */"
label0039,308,sync_register2,"... r242, 0x0 /* 0 */"
label003E,314,sync_register2,"... r243, 0x0 /* 0 */"
label0045,320,sync_register2,"... r244, 0x0 /* 0 */"
label0065,326,sync_register2,"... r236, 0x1 /* 1 */"
label0080,332,sync_register2,"... r237, 0x1 /* 1 */"
label00A5,338,sync_register2,"... r238, 0x1 /* 1 */"
label00BA,344,sync_register2,"... r239, 0x1 /* 1 */"
label0005,350,sync_register2,"... r185, 0x0 /* 0 */"
label0051,356,sync_register2,"... r186, 0x0 /* 0 */"
label00BB,362,sync_register2,"... r187, 0x0 /* 0 */"
label0100,368,sync_register2,"... r188, 0x0 /* 0 */"
label0113,403,sync_register2,"... r230, 0x1 /* 1 */"
label0117,409,sync_register2,"... r231, 0x1 /* 1 */"
label011B,415,sync_register2,"... r232, 0x1 /* 1 */"
label011D,421,sync_register2,"... r233, 0x1 /* 1 */"
label00EC,427,sync_register2,"... r230, 0x0 /* 0 */"
label00EF,433,sync_register2,"... r231, 0x0 /* 0 */"
label00F3,439,sync_register2,"... r232, 0x0 /* 0 */"
label00F8,445,sync_register2,"... r233, 0x0 /* 0 */"
label002D,451,sync_register2,"... r85, 0x1 /* 1 */"
label0034,457,sync_register2,"... r86, 0x1 /* 1 */"
label003A,463,sync_register2,"... r87, 0x1 /* 1 */"
label003F,469,sync_register2,"... r88, 0x1 /* 1 */"
label005F,509,set,r253
label010C,641,switch_call,"r1, [label006A, label0070, label007B, label008A]"
label0052,670,switch_jmp,"r250, [label00CB, label00CF, label00D4, label00D9]"
label00E6,811,item_create2,"r11-r22, r1"
label00E6,814,item_delete_by_type,"r11-r13, r1-r12"
label0008,837,item_delete_by_type,"r11-r13, r24-r35"
label0008,839,item_create2,"r11-r22, r24"
label010F,850,get_stackable_item_count,"r1-r4, r0"
label0009,868,item_create2,"r11-r22, r11"
start,955,set_qt_exit,label000A
start,956,set_qt_cancel,label000A
start,957,set_qt_failure,label000A
start,960,set_floor_handler,"... 0x0 /* 0 */, label0064"
start,963,set_floor_handler,"... 0x6 /* 6 */, label00C8"
start,966,set_floor_handler,"... 0x7 /* 7 */, label00FA"
start,969,set_floor_handler,"... 0x8 /* 8 */, label00C8"
start,972,set_floor_handler,"... 0x9 /* 9 */, label00FA"
start,973,set_qt_success,label0014
label00D0,990,set_quest_board_handler,"... 0x4 /* 4 */, label00EE, ""デバッグ用"""
label00EE,1004,switch_jmp,"r50, [label002E, label00E7]"
label002E,1055,item_create2,"r11-r22, r23"
label0107,1087,switch_call,"r9, [label00D5, label0108, label00AF, label000B]"
label00D5,1098,pl_add_meseta,"... r250, r1"
label0108,1109,pl_add_meseta,"... r250, r2"
label00AF,1120,pl_add_meseta,"... r250, r3"
label000B,1131,pl_add_meseta,"... r250, r4"
label0064,1140,switch_call,"r249, [label0001, label012E]"
label00BE,1192,switch_call,"r250, [label0122, label0001, label0001, label0001, label0001]"
label00BE,1202,switch_jmp,"r50, [label00F9, label00FD]"
label0104,1261,switch_call,"r121, [label00C7, label00DB]"
label0122,1272,sync_register2,"... r121, r57"
label006E,1308,jmpi_eq,"r255, 0x00000001, label006F"
label00B0,1330,clear_quest_board_handler,... 0x0 /* 0 */
label00B0,1332,set,r255
label0072,1422,item_create2,"r11-r22, r23"
label00A8,1445,switch_call,"r100, [label00CC, label00E3, label00F4, label0109, label0114, label0123, label0132, label000D, label0020, label002F]"
label00A8,1450,switch_call,"r100, [label0092, label00B1, label00C3, label00CD, label00E4, label00F5, label010A, label0115, label0124, label0133]"
label00A8,1454,switch_call,"r100, [label00BF, label00C9, label00DE, label00F0]"
label00A9,1636,item_delete_by_type,"r11-r13, r23-r34"
label008C,1792,get_stackable_item_count,"r100-r103, r105"
label0042,1818,get_chosen_item_id,r200
label0042,1822,get_item_info,"... r200, r11-r22"
label0042,1835,switch_call,"r100, [label006B, label0073, label007D, label008D, label0093, label009A, label00A3, label00AA, label00B2, label00B4]"
label0042,1840,switch_call,"r100, [label009B, label00B5, label00C4, label00D1, label00E9, label00FB, label010D, label0118, label0128, label0004]"
label0042,1844,switch_call,"r100, [label004F, label0057, label005C, label0060]"
label00C8,2096,switch_call,"r121, [label008E, label0094]"
label00C8,2097,switch_call,"r249, [label0001, label012E]"
label00FA,2103,switch_call,"r121, [label008E, label0094]"
label00FA,2104,switch_call,"r121, [label00CA, label00CE]"
label00FA,2105,switch_call,"r249, [label0001, label012E]"
label012C,2412,set_quest_board_handler,"... 0x0 /* 0 */, label01F4, ""たくさんのケーキ"""
label012C,2423,switch_call,"r121, [label00C0, label0105]"
label01A4,2512,switch_jmp,"r50, [label01A5, label01A6]"
label019A,2559,get_stackable_item_count,"r100-r103, r105"
label0010,2593,get_chosen_item_id,r200
label0010,2598,get_item_info,"... r200, r11-r22"
label0013,2609,prevent_item_select,r210
label0013,2610,get_chosen_item_id,r200
label0013,2615,get_item_info,"... r200, r11-r22"
label001A,2627,prevent_item_select,r210
label001A,2628,prevent_item_select,r211
label001A,2629,get_chosen_item_id,r200
label001A,2634,get_item_info,"... r200, r11-r22"
label0021,2647,prevent_item_select,r210
label0021,2648,prevent_item_select,r211
label0021,2649,prevent_item_select,r212
label0021,2650,get_chosen_item_id,r200
label0021,2655,get_item_info,"... r200, r11-r22"
label0025,2669,prevent_item_select,r210
label0025,2670,prevent_item_select,r211
label0025,2671,prevent_item_select,r212
label0025,2672,prevent_item_select,r213
label0025,2673,get_chosen_item_id,r200
label0025,2678,get_item_info,"... r200, r11-r22"
label0027,2693,prevent_item_select,r210
label0027,2694,prevent_item_select,r211
label0027,2695,prevent_item_select,r212
label0027,2696,prevent_item_select,r213
label0027,2697,prevent_item_select,r214
label0027,2698,get_chosen_item_id,r200
label0027,2703,get_item_info,"... r200, r11-r22"
label002A,2719,prevent_item_select,r210
label002A,2720,prevent_item_select,r211
label002A,2721,prevent_item_select,r212
label002A,2722,prevent_item_select,r213
label002A,2723,prevent_item_select,r214
label002A,2724,prevent_item_select,r215
label002A,2725,get_chosen_item_id,r200
label002A,2730,get_item_info,"... r200, r11-r22"
label0030,2747,prevent_item_select,r210
label0030,2748,prevent_item_select,r211
label0030,2749,prevent_item_select,r212
label0030,2750,prevent_item_select,r213
label0030,2751,prevent_item_select,r214
label0030,2752,prevent_item_select,r215
label0030,2753,prevent_item_select,r216
label0030,2754,get_chosen_item_id,r200
label0030,2759,get_item_info,"... r200, r11-r22"
label006C,2797,switch_jmp,"r50, [label0050, label001B]"
label0050,2835,item_delete_noreturn,... r210
label0050,2837,item_delete_noreturn,... r211
label0050,2839,item_delete_noreturn,... r212
label0050,2841,item_delete_noreturn,... r213
label0050,2843,item_delete_noreturn,... r214
label0050,2845,item_delete_noreturn,... r215
label0050,2847,item_delete_noreturn,... r216
label0050,2849,item_delete_noreturn,... r217
label0050,2872,item_create2,"r11-r22, r100"
label01C3,3045,get_chosen_item_id,r200
label01C3,3050,get_item_info,"... r200, r11-r22"
label01C3,3055,item_delete_noreturn,... r200
label01C4,3114,get_chosen_item_id,r200
label01C4,3119,get_item_info,"... r200, r11-r22"
label01C4,3124,item_delete_noreturn,... r200
label01D6,3334,switch_call,"r50, [label0127, label00D6]"
label00E0,3453,item_create2,"r11-r22, r23"
label03E8,3516,get_chosen_item_id,r72
label03E8,3520,get_item_info,"... r72, r11-r22"
label07D0,3574,switch_call,"r21, [label0001, label0046, label004E, label0056, label005B]"
