source,opcode,target,line
start,set_floor_handler,label0096,20
start,set_floor_handler,label009C,23
start,set_floor_handler,label009D,26
start,set_floor_handler,label00A3,29
start,set_qt_success,label00FA,30
start,set_qt_failure,label000A,31
label0096,switch_jmp,label00C8,47
label0096,switch_jmp,label00C9,47
label00C8,thread_stg,label01A1,80
label00C8,thread_stg,label01A5,81
label00C8,thread_stg,label01AF,82
label00C8,thread_stg,label01B9,83
label00C8,thread_stg,label01C3,84
label00C8,thread_stg,label01CD,85
label00C8,call,label0136,86
label00C9,thread_stg,label01A1,91
label00C9,thread_stg,label01A5,92
label00C9,thread_stg,label01AF,93
label00C9,thread_stg,label01B9,94
label00C9,thread_stg,label01C3,95
label00C9,thread_stg,label01CD,96
label00FA,switch_jmp,label00FB,100
label00FA,switch_jmp,label00FC,100
label00FA,switch_jmp,label00FD,100
label00FA,switch_jmp,label00FE,100
label009C,thread_stg,label01A1,143
label009C,thread_stg,label01A5,144
label009C,thread_stg,label01AF,145
label009C,thread_stg,label01B9,146
label009C,thread_stg,label01C3,147
label009C,thread_stg,label01CD,148
label009C,call,label0016,149
label009C,thread_stg,label000B,150
label009C,thread_stg,label0007,151
label009D,call,label000E,155
label009D,call,label0008,156
label009D,thread_stg,label01A1,157
label009D,thread_stg,label01A5,158
label009D,thread_stg,label01AF,159
label009D,thread_stg,label01B9,160
label009D,thread_stg,label01C3,161
label009D,thread_stg,label01CD,162
label00A3,thread_stg,label01A3,167
label00A3,thread_stg,label01A5,168
label00A3,thread_stg,label01AF,169
label00A3,thread_stg,label01B9,170
label00A3,thread_stg,label01C3,171
label00A3,thread_stg,label01CD,172
label00A3,jmpi_eq,label00E6,173
label01A1,jmpi_eq,label0001,184
label01A1,jmpi_eq,label0001,185
label01A2,jmpi_eq,label01A2,189
label01A2,call,label00CF,190
label01A2,call,label03E8,193
label01A3,jmpi_eq,label0001,200
label01A3,jmpi_eq,label0001,201
label01A4,jmpi_eq,label01A4,205
label01A4,call,label00CF,206
label01A4,call,label00DC,207
label01A4,call,label03E8,209
label01A4,set_quest_board_handler,label0122,213
label01A4,call,label00E6,218
label01A4,call,label00DD,219
label03E8,jmpi_eq,label03E9,223
label01AF,jmpi_eq,label01AF,263
label01B9,jmpi_eq,label01B9,286
label0008,jmpi_eq,label0001,294
label01CC,jmpi_eq,label0001,304
label01CD,jmpi_eq,label01CD,312
label000E,jmpi_eq,label0001,320
label01C2,jmpi_eq,label0001,330
label01C3,jmpi_eq,label01C3,338
label01A5,jmpi_eq,label0001,352
label01A6,jmpi_eq,label01A6,356
label01A6,jmpi_eq,label0001,357
label0136,jmpi_eq,label0139,377
label0136,jmpi_eq,label0138,378
label0136,jmpi_eq,label0137,379
label0136,call,label00DC,380
label0136,call,label00CF,381
label0136,call,label00DD,399
label0138,call,label00DC,412
label0138,call,label00DD,437
label0140,jmpi_eq,label0141,449
label014A,jmpi_eq,label014B,467
label00D0,jmpi_le,label00D0,519
label04AE,jmpi_le,label04AE,528
label000B,jmpi_eq,label0001,533
label0010,jmpi_eq,label000B,539
label0007,jmpi_eq,label0001,548
label0007,jmpi_eq,label0007,549
label0007,call,label000C,550
label0007,jmp,label0007,555
label009E,jmpi_eq,label0001,577
label009E,jmpi_eq,label0001,578
label009E,jmpi_eq,label000D,583
label009E,jmpi_eq,label000F,584
label009E,jmpi_eq,label0015,585
label009E,call,label0006,586
label009E,call,label0009,593
label000D,call,label0006,597
label000D,call,label0009,604
label000F,call,label0006,608
label000F,call,label0009,615
label0015,call,label0006,619
label0015,call,label0009,626
label0006,jmpi_eq,label0003,630
label0006,jmpi_eq,label0004,631
label0006,jmpi_eq,label0005,632
label0009,jmpi_eq,label0012,659
label0009,jmpi_eq,label0013,660
label0009,jmpi_eq,label0014,661
