label,line,instructions
start,16,27
label0001,48,1
label0096,52,2
label00C8,56,33
label00C9,91,2
label00FA,95,4
label00FB,101,8
label00FC,111,8
label00FD,121,8
label009C,131,9
label009D,142,23
label0136,167,24
label0137,194,5
label0138,201,8
label0139,211,5
label0140,218,5
label014A,226,5
label0159,234,8
label015A,245,7
label0154,254,7
label015E,264,8
label015F,275,5
label0168,282,22
label0172,306,23
label0173,331,7
label0174,340,7
label017C,349,24
label01A0,375,2
label0195,379,17
label01A1,398,2
label01A2,402,3
label0226,407,13
label01A5,422,3
label01A6,427,15
label0227,444,14
label0228,460,11
label00DC,473,13
label00DD,488,13
label00CF,503,1
label00D0,506,4
label0320,512,4
label0326,518,13
