label,line,instructions
label0013,16,5
label001A,23,5
label002A,30,1
label0019,33,5
label0004,40,1
label0023,43,1
label0014,46,4
label0010,52,1
label001C,55,9
label0032,66,1
label002E,69,5
label002B,76,1
label0022,79,1
label0011,82,5
label0020,89,20
label001D,111,9
label0034,122,2
label000E,126,3
label0018,131,3
label0012,136,6
label001B,144,2
label0028,148,4
label0035,154,4
label0024,160,6
label0007,168,2
label0008,172,8
label0016,182,1
label000B,185,9
label0009,196,1
label002C,199,4
label0039,205,9
label0017,216,5
label000C,223,1
label0038,226,6
label002D,234,12
label001E,248,13
label0003,263,3
label0021,268,4
label003A,274,5
label0002,281,5
label0006,288,11
label002F,301,3
start,306,19
label000D,327,0
label0015,328,1
label0030,331,6
label0037,339,6
label001F,347,6
label0033,355,6
label0025,363,6
label0026,371,1
label0001,374,1
label0029,377,34
label03E9,413,14
label03EA,429,13
label03F3,444,4
label03F4,450,3
label0385,455,1
label0386,458,4
label0478,464,24
label0005,491,11
label000F,504,8
label0027,514,8
label0457,524,3
label000A,529,11
label0031,542,2
label0036,546,18
label046E,566,11
label046F,580,9
label0470,592,11
label0471,606,11
label0472,620,11
label0473,634,11
label0474,648,13
label0475,664,11
label0476,678,13
