label,line,opcode,args
label01BC,17,switch_call,"r250, [label026A, label02A0, label02D3, label030F]"
label0201,61,switch_call,"r250, [label02F2, label0322, label001F, label004D]"
start,436,set_floor_handler,"... 0x0 /* 0 */, label012C"
start,439,set_floor_handler,"... 0x11 /* 17 */, label0136"
start,442,set_floor_handler,"... 0x10 /* 16 */, label0140"
start,443,set_qt_success,label0134
start,444,set_qt_failure,label02B8
label0016,479,switch_jmp,"r252, [label0288, label023A, label02F4, label02E5]"
label0288,484,pl_add_meseta,"... r250, 0x1388 /* 5000 */"
label023A,493,pl_add_meseta,"... r250, 0x2710 /* 10000 */"
label02F4,502,pl_add_meseta,"... r250, 0x4E20 /* 20000 */"
label02E5,511,pl_add_meseta,"... r250, 0x9C40 /* 40000 */"
label012C,526,switch_call,"r250, [label023B, label026B, label02A1, label02D6]"
label012C,530,switch_call,"r250, [label0058, label0063, label0071, label007E]"
label0058,586,sync_register2,"... r111, 0x0 /* 0 */"
label0063,592,sync_register2,"... r112, 0x0 /* 0 */"
label0071,598,sync_register2,"... r113, 0x0 /* 0 */"
label007E,604,sync_register2,"... r114, 0x0 /* 0 */"
label023B,610,sync_register2,"... r188, 0x0 /* 0 */"
label026B,616,sync_register2,"... r189, 0x0 /* 0 */"
label02A1,622,sync_register2,"... r190, 0x0 /* 0 */"
label02D6,628,sync_register2,"... r191, 0x0 /* 0 */"
label0139,678,sync_register2,"... r168, 0x1 /* 1 */"
label013B,691,sync_register2,"... r204, r60"
label01D9,787,switch_call,"r153, [label016A, label0235, label0309, label008F, label0172]"
label0278,793,switch_call,"r154, [label0242, label0312, label009A, label017E, label024E]"
label0017,799,switch_call,"r155, [label0193, label0267, label0006, label00CC, label019D]"
label00EA,805,switch_call,"r156, [label0275, label0010, label00DB, label01A6, label0283]"
label01AC,811,switch_call,"r157, [label01C7, label029C, label0033, label010C, label01D4]"
label0289,817,switch_call,"r158, [label02AA, label003D, label0118, label01E0, label02B1]"
label0020,823,switch_call,"r159, [label01FE, label02D0, label005D, label014D, label0207]"
label00FA,829,switch_call,"r160, [label02DD, label0067, label0156, label0214, label02EA]"
label01BD,835,switch_call,"r161, [label0236, label030A, label0090, label0173, label0243]"
label00EB,841,switch_call,"r162, [label0314, label009C, label0180, label0250, label031E]"
label0144,877,sync_register2,"... r254, 0x1 /* 1 */"
label02D7,887,sync_register2,"... r203, r203"
label0059,895,jmpi_eq,"r254, 0x00000000, label0059"
label0145,914,sync_register2,"... r204, r60"
label02F5,962,jmpi_eq,"r254, 0x00000000, label02F5"
label00A6,975,read_switch_flag,r134-r135
label00A6,977,read_switch_flag,r136-r137
label00B8,993,read_switch_flag,r134-r135
label00B8,995,read_switch_flag,r136-r137
label0229,1101,switch_call,"r250, [label020B, label02E6, label0072, label015C]"
label03E8,1123,jmpi_eq,"r255, 0x00000001, label03EA"
label03E8,1124,jmpi_eq,"r254, 0x00000001, label03E9"
label03E9,1147,set,r255
label03F2,1166,jmpi_eq,"r255, 0x00000001, label03F4"
label03F2,1167,jmpi_eq,"r254, 0x00000001, label03F3"
label03FC,1215,jmpi_eq,"r255, 0x00000001, label0402"
label03FC,1217,jmpi_eq,"r254, 0x00000001, label0400"
label03FE,1266,switch_jmp,"r243, [label02CB, label01F6, label0178, label01CE, label0254]"
label0406,1415,jmpi_eq,"r255, 0x00000001, label0324"
label0406,1416,jmpi_eq,"r254, 0x00000001, label0408"
label0325,1480,switch_jmp,"r102, [label01A2, label01AD, label01BF, label01CF, label01DA]"
label0410,1567,jmpi_eq,"r254, 0x00000001, label0411"
label041A,1586,jmpi_eq,"r254, 0x00000001, label041B"
label0424,1607,jmpi_eq,"r254, 0x00000001, label0425"
label018D,1723,set_quest_board_handler,"... 0x0 /* 0 */, label013C, ""amulet"""
label0115,1750,switch_call,"r250, [label0179, label0185, label018E, label0199]"
label0179,1766,sync_register2,"... r171, r117"
label0185,1772,sync_register2,"... r172, r117"
label018E,1778,sync_register2,"... r173, r117"
label0199,1784,sync_register2,"... r174, r117"
label0202,1792,switch_jmp,"r250, [label01C0, label0297, label002E, label0108]"
label01C0,1795,switch_jmp,"r171, [label00EC, label0152]"
label0297,1798,switch_jmp,"r172, [label00EC, label0152]"
label002E,1801,switch_jmp,"r173, [label00EC, label0152]"
label0108,1804,switch_jmp,"r174, [label00EC, label0152]"
label0064,1899,switch_jmp,"r250, [label007F, label0165, label022A, label0306]"
label007F,1905,sync_register2,"... r111, r110"
label0165,1914,sync_register2,"... r112, r110"
label022A,1923,sync_register2,"... r113, r110"
label0306,1932,sync_register2,"... r114, r110"
label022B,2045,switch_jmp,"r1, [label018F, label0260, label0004, label00C9]"
label018F,2054,switch_jmp,"r171, [label01AE, label00A9]"
label0260,2057,switch_jmp,"r172, [label01AE, label00A9]"
label0004,2060,switch_jmp,"r173, [label01AE, label00A9]"
label00C9,2063,switch_jmp,"r174, [label01AE, label00A9]"
label004F,2076,switch_jmp,"r243, [label0044, label02C7, label027C, label0039, label0319, label026F, label0203, label01AF, label017B, label01E9]"
label0187,2127,switch_jmp,"r244, [label02A5, label003A, label000D, label01E9]"
label019A,2146,take_slot_meseta,"r119-r120, r121-r122"
label019A,2149,switch_jmp,"r243, [label0330, label02C8, label01B0, label025F, label02F1, label0166, label00CA, label0073, label020D]"
label00AA,2197,pl_add_meseta,"... r250, r60"
label0167,2364,item_create,"r124-r126, r0"
label01F8,2371,item_delete,"r124, r0-r11"
label0327,2398,sync_register2,"... r127, 0x1 /* 1 */"
label0327,2401,sync_register2,"... r206, 0x1 /* 1 */"
label00D8,2412,sync_register2,"... r207, 0x1 /* 1 */"
label0153,2562,sync_register2,"... r127, 0x3 /* 3 */"
label0116,2580,sync_register2,"... r127, 0x2 /* 2 */"
label000E,2588,sync_register2,"... r170, 0x1 /* 1 */"
label0154,2659,switch_call,"r152, [label00AB, label00AB, label00EE, label0126, label015D, label0188, label01B1, label01EB, label021D, label0255, label017D]"
label0154,2662,sync_register2,"... r152, r152"
label0154,2665,sync_register2,"... r128, 0x2 /* 2 */"
label00AB,2679,sync_register2,"... r153, r153"
label00EE,2685,sync_register2,"... r154, r154"
label0126,2691,sync_register2,"... r155, r155"
label015D,2697,sync_register2,"... r156, r156"
label0188,2703,sync_register2,"... r157, r157"
label01B1,2709,sync_register2,"... r158, r158"
label01EB,2715,sync_register2,"... r159, r159"
label021D,2721,sync_register2,"... r160, r160"
label0255,2727,sync_register2,"... r161, r161"
label017D,2733,sync_register2,"... r162, r162"
label02CD,2798,sync_register2,"... r177, 0x1 /* 1 */"
label0192,2851,read_switch_flag_on_floor,r60-r62
label0192,2855,set_switch_flag_sync,"... r60, r61"
label01C4,2861,read_switch_flag_on_floor,r60-r62
label01C4,2865,set_switch_flag_sync,"... r60, r61"
label01FB,2871,read_switch_flag_on_floor,r60-r62
label01FB,2875,set_switch_flag_sync,"... r60, r61"
label0231,2881,read_switch_flag_on_floor,r60-r62
label0231,2885,set_switch_flag_sync,"... r60, r61"
label0263,2891,read_switch_flag_on_floor,r60-r62
