floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,101,10,1,10,1,set_switch(3); set_switch(4); stop,4,"{""0x0041"": 2, ""0x00A6"": 2}"
1,111,11,1,1,1,set_switch(39); set_switch(40); stop,5,"{""0x0060"": 1, ""0x0061"": 2, ""0x00A6"": 2}"
1,201,20,1,10,1,set_switch(13); set_switch(14); set_switch(15); set_switch(16); set_switch(17); set_switch(18); set_switch(19); set_switch(20); set_switch(31); set_switch(32); stop,4,"{""0x0040"": 1, ""0x0060"": 1, ""0x00A6"": 2}"
1,301,30,1,1,1,set_switch(23); set_switch(24); stop,5,"{""0x0060"": 1, ""0x0041"": 2, ""0x00A6"": 2}"
1,401,40,1,1,1,trigger_event(4011); stop,6,"{""0x0041"": 2, ""0x0060"": 1, ""0x00A6"": 3}"
1,4011,40,2,60,1,trigger_event(4012); stop,6,"{""0x0042"": 1, ""0x0061"": 2, ""0x00A6"": 3}"
1,4012,40,3,150,1,set_switch(21); set_switch(22); stop,5,"{""0x0040"": 1, ""0x0061"": 4}"
1,411,41,1,60,1,trigger_event(4111); stop,4,"{""0x00A6"": 3, ""0x0040"": 1}"
1,4111,41,2,100,1,trigger_event(4112); stop,5,"{""0x00A6"": 2, ""0x0061"": 2, ""0x0060"": 1}"
1,4112,41,3,1,1,set_switch(25); set_switch(26); set_switch(27); set_switch(28); stop,6,"{""0x0040"": 2, ""0x0061"": 2, ""0x00A6"": 2}"
1,601,60,1,1,1,trigger_event(6011); stop,5,"{""0x00A6"": 3, ""0x0061"": 2}"
1,6011,60,2,60,1,set_switch(5); set_switch(6); stop,5,"{""0x0041"": 3, ""0x0060"": 1, ""0x0061"": 1}"
1,611,61,1,10,1,trigger_event(6111); stop,4,"{""0x0061"": 3, ""0x0042"": 1}"
1,6111,61,2,300,1,set_switch(41); set_switch(42); set_switch(43); set_switch(44); stop,3,"{""0x0040"": 3}"
1,701,70,1,10,1,set_switch(35); set_switch(36); set_switch(37); set_switch(38); stop,3,"{""0x00A6"": 2, ""0x0060"": 1}"
1,702,70,2,10,1,stop,4,"{""0x00A6"": 3, ""0x0040"": 1}"
1,703,70,3,100,1,stop,2,"{""0x0061"": 2}"
1,704,70,4,1,1,stop,1,"{""0x0042"": 1}"
1,911,91,1,1,1,set_switch(29); set_switch(30); stop,1,"{""0x0042"": 1}"
1,921,92,1,200,1,set_switch(29); set_switch(30); set_switch(31); set_switch(32); set_switch(33); set_switch(34); stop,6,"{""0x00A6"": 6}"
1,931,93,1,10,1,set_switch(7); set_switch(8); stop,4,"{""0x0061"": 2, ""0x00A6"": 2}"
1,941,94,1,100,1,trigger_event(9411); stop,3,"{""0x0061"": 3}"
1,9411,94,2,100,1,set_switch(7); set_switch(8); set_switch(9); set_switch(10); set_switch(11); set_switch(12); set_switch(13); set_switch(14); set_switch(15); set_switch(16); set_switch(17); set_switch(18); stop,0,{}
1,1021,102,1,1,1,stop,1,"{""0x0060"": 1}"
1,1401,140,1,1,1,stop,1,"{""0x0040"": 1}"
1,1641,100,1,1,1,stop,0,{}
2,101,10,1,200,1,set_switch(35); set_switch(36); stop,5,"{""0x0061"": 3, ""0x0060"": 2}"
2,111,11,1,1,1,trigger_event(1111); stop,5,"{""0x0061"": 1, ""0x0041"": 2, ""0x00A6"": 2}"
2,1111,11,2,1,1,trigger_event(1112); stop,6,"{""0x0060"": 1, ""0x00A6"": 5}"
2,1112,11,3,100,1,set_switch(39); set_switch(40); stop,3,"{""0x00A5"": 3}"
2,201,20,1,10,1,set_switch(19); set_switch(20); stop,5,"{""0x0041"": 3, ""0x0061"": 2}"
2,301,30,1,200,1,trigger_event(3011); stop,4,"{""0x00A6"": 2, ""0x0041"": 2}"
2,3011,30,2,10,1,set_switch(31); set_switch(32); set_switch(33); set_switch(34); stop,4,"{""0x0061"": 2, ""0x00A6"": 2}"
2,401,40,1,1,1,trigger_event(4011); stop,5,"{""0x00A6"": 2, ""0x0061"": 2, ""0x0041"": 1}"
2,4011,40,2,200,1,set_switch(7); set_switch(8); set_switch(9); set_switch(10); stop,6,"{""0x0041"": 2, ""0x0060"": 1, ""0x00A6"": 3}"
2,411,41,1,10,1,trigger_event(4111); stop,6,"{""0x00A6"": 2, ""0x0061"": 4}"
2,4111,41,2,10,1,trigger_event(4112); stop,3,"{""0x0060"": 3}"
2,4112,41,3,10,1,set_switch(13); set_switch(14); stop,6,"{""0x00A5"": 2, ""0x0061"": 2, ""0x00A6"": 2}"
2,501,50,1,10,1,stop,3,"{""0x00A6"": 3}"
2,502,50,2,10,1,trigger_event(5021); stop,5,"{""0x0061"": 5}"
2,5021,50,3,200,1,set_switch(11); set_switch(12); stop,4,"{""0x0060"": 1, ""0x00A6"": 3}"
2,601,60,1,10,1,trigger_event(6011); stop,4,"{""0x0041"": 2, ""0x0061"": 2}"
2,6011,60,2,10,1,set_switch(5); set_switch(6); stop,4,"{""0x0061"": 2, ""0x00A6"": 2}"
2,611,61,1,10,1,trigger_event(6111); stop,6,"{""0x0042"": 1, ""0x0061"": 2, ""0x0041"": 3}"
2,6111,61,2,10,1,trigger_event(6112); stop,6,"{""0x0061"": 2, ""0x00A6"": 4}"
2,6112,61,3,200,1,set_switch(15); set_switch(16); set_switch(17); set_switch(18); set_switch(21); set_switch(22); stop,6,"{""0x00A5"": 2, ""0x00A6"": 2, ""0x0041"": 2}"
2,701,70,1,10,1,set_switch(25); set_switch(26); stop,3,"{""0x0042"": 1, ""0x00A6"": 2}"
2,702,70,2,10,1,trigger_event(7021); stop,5,"{""0x00A6"": 2, ""0x0061"": 3}"
2,7021,70,3,10,1,set_switch(27); set_switch(28); set_switch(29); set_switch(30); stop,5,"{""0x0061"": 2, ""0x00A5"": 1, ""0x00A6"": 2}"
2,911,91,1,250,1,set_switch(23); set_switch(24); set_switch(25); set_switch(26); stop,3,"{""0x00A6"": 3}"
2,931,93,1,250,1,set_switch(37); set_switch(38); stop,4,"{""0x0061"": 2, ""0x00A6"": 2}"
2,1031,103,1,1,1,stop,2,"{""0x0061"": 2}"
2,1641,164,1,1,1,stop,1,"{""0x00A5"": 1}"
14,1,1,1,50,1,"construct_objects(room=1,group_or_wave=1); stop",1,"{""0x00CB"": 1}"
