label,line,instructions
start,16,15
label0001,33,1
label0096,36,2
label00C8,40,33
label00C9,75,2
label00FA,79,5
label00FB,86,8
label00FC,96,8
label00FD,106,8
label00FE,116,8
label0097,126,3
label0098,131,11
label0136,144,34
label0137,181,5
label0138,188,8
label0139,198,5
label0140,205,7
label014A,215,7
label0159,225,8
label015A,236,7
label0154,245,7
label015E,255,10
label015F,268,7
label01A0,277,3
label0195,282,15
label01A1,299,2
label01A2,303,3
label0226,308,13
label01A5,323,2
label01A6,327,13
label0227,342,14
label0228,358,11
label00DC,371,13
label00DD,386,13
label00CF,401,1
label00D0,404,4
label0320,410,4
label0326,417,11
