source,opcode,target,line
start,set_floor_handler,label0096,20
start,set_floor_handler,label0099,23
start,set_floor_handler,label009A,26
start,set_floor_handler,label009B,29
start,set_floor_handler,label00A2,32
start,set_qt_success,label00FA,33
start,thread_stg,label012C,35
label0096,switch_jmp,label00C8,48
label0096,switch_jmp,label00C9,48
label00C8,thread_stg,label0259,81
label00C8,thread_stg,label0263,82
label00C8,thread_stg,label026D,83
label00C8,thread_stg,label0277,84
label00C8,thread_stg,label0281,85
label00C8,thread_stg,label028B,86
label00C8,thread_stg,label0295,87
label00C8,thread_stg,label029F,88
label00C8,thread_stg,label02BD,89
label00C8,thread_stg,label02C7,90
label00C8,thread_stg,label0309,91
label00C8,call,label0136,92
label00C9,thread_stg,label01A1,97
label00C9,thread_stg,label01A5,98
label00C9,thread_stg,label0259,99
label00C9,thread_stg,label0263,100
label00C9,thread_stg,label026D,101
label00C9,thread_stg,label0277,102
label00C9,thread_stg,label0281,103
label00C9,thread_stg,label028B,104
label00C9,thread_stg,label0295,105
label00C9,thread_stg,label029F,106
label00C9,thread_stg,label02BD,107
label00C9,thread_stg,label02C7,108
label00C9,thread_stg,label0309,109
label00FA,jmpi_eq,label00FB,113
label00FA,jmpi_eq,label00FC,114
label00FA,jmpi_eq,label00FD,115
label00FA,jmpi_eq,label00FE,116
label0099,thread_stg,label01A1,159
label0099,thread_stg,label01A5,160
label0099,thread_stg,label0259,161
label0099,thread_stg,label0263,162
label0099,thread_stg,label026D,163
label0099,thread_stg,label0277,164
label0099,thread_stg,label0281,165
label0099,thread_stg,label028B,166
label0099,thread_stg,label0295,167
label0099,thread_stg,label029F,168
label0099,thread_stg,label02BD,169
label0099,thread_stg,label02C7,170
label0099,thread_stg,label0309,171
label009A,thread_stg,label01A1,199
label009A,thread_stg,label01A5,200
label009A,thread_stg,label0259,201
label009A,thread_stg,label0263,202
label009A,thread_stg,label026D,203
label009A,thread_stg,label0277,204
label009A,thread_stg,label0281,205
label009A,thread_stg,label028B,206
label009A,thread_stg,label0295,207
label009A,thread_stg,label029F,208
label009A,thread_stg,label02BD,209
label009A,thread_stg,label02C7,210
label009A,thread_stg,label0309,211
label009B,thread_stg,label01A1,239
label009B,thread_stg,label01A5,240
label009B,thread_stg,label0259,241
label009B,thread_stg,label0263,242
label009B,thread_stg,label026D,243
label009B,thread_stg,label0277,244
label009B,thread_stg,label0281,245
label009B,thread_stg,label028B,246
label009B,thread_stg,label0295,247
label009B,thread_stg,label029F,248
label009B,thread_stg,label02BD,249
label009B,thread_stg,label02C7,250
label009B,thread_stg,label0309,251
label00A2,thread_stg,label01A0,298
label00A2,thread_stg,label01A3,299
label00A2,thread_stg,label01A5,300
label01A0,jmpi_eq,label00E6,304
label01A0,jmpi_eq,label01A0,309
label01A1,jmpi_eq,label0001,316
label01A1,jmpi_eq,label0001,317
label01A2,jmpi_eq,label01A2,321
label01A2,call,label00CF,322
label01A2,call,label03E8,324
label01A3,jmpi_eq,label0001,331
label01A3,jmpi_eq,label0001,332
label01A4,jmpi_eq,label01A4,336
label01A4,call,label00CF,337
label01A4,call,label00DC,338
label01A4,call,label03E8,339
label01A4,set_quest_board_handler,label0122,351
label01A4,call,label00E6,354
label01A4,call,label00DD,355
label03E8,jmpi_eq,label03E9,359
label01A5,jmpi_eq,label0001,391
label01A6,jmpi_eq,label01A6,395
label01A6,jmpi_eq,label0001,396
label0258,jmpi_eq,label0001,416
label0259,jmpi_eq,label0001,427
label0259,jmpi_eq,label0259,428
label0262,jmpi_eq,label0001,435
label0263,jmpi_eq,label0001,448
label0263,jmpi_eq,label0263,449
label026C,jmpi_eq,label0001,458
label026D,jmpi_eq,label0001,471
label026D,jmpi_eq,label026D,472
label0276,jmpi_eq,label0001,481
label0277,jmpi_eq,label0001,494
label0277,jmpi_eq,label0277,495
label0280,jmpi_eq,label0001,504
label0281,jmpi_eq,label0001,517
label0281,jmpi_eq,label0281,518
label028A,jmpi_eq,label0001,527
label028B,jmpi_eq,label0001,540
label028B,jmpi_eq,label028B,541
label0294,jmpi_eq,label0001,550
label0295,jmpi_eq,label0001,567
label0295,jmpi_eq,label0295,568
label029E,jmpi_eq,label0001,577
label029F,jmpi_eq,label0001,592
label029F,jmpi_eq,label029F,593
label02BC,jmpi_eq,label0001,602
label02BD,jmpi_eq,label0001,615
label02BD,jmpi_eq,label02BD,616
label02C6,jmpi_eq,label0001,625
label02C7,jmpi_eq,label0001,638
label02C7,jmpi_eq,label02C7,639
label0309,jmpi_eq,label0001,649
label0309,jmpi_eq,label030A,650
label0309,jmpi_eq,label030B,651
label0309,jmpi_eq,label030C,652
label0309,jmpi_eq,label0309,653
label030A,call,label032C,657
label030B,call,label032C,667
label030B,call,label0336,668
label030C,call,label032C,678
label030C,call,label0336,679
label030C,call,label0340,680
label032A,jmpi_eq,label0001,691
label032A,jmpi_eq,label032B,692
label032A,jmpi_eq,label032B,693
label032A,jmpi_eq,label032B,694
label032B,jmpi_eq,label0001,703
label032B,call,label00D2,707
label0334,jmpi_eq,label0001,723
label0334,jmpi_eq,label0335,724
label0334,jmpi_eq,label0335,725
label0335,jmpi_eq,label0001,734
label0335,call,label00D2,738
label033E,jmpi_eq,label0001,754
label033E,jmpi_eq,label033F,755
label033F,jmpi_eq,label0001,764
label033F,call,label00D2,768
label0320,jmpi_eq,label0001,784
label0320,jmpi_eq,label0001,785
label0320,jmpi_eq,label0001,789
label0320,jmpi_eq,label0348,790
label0320,jmpi_eq,label0352,791
label0320,jmpi_eq,label035C,792
label0348,call,label012E,798
label0348,jmpi_gt,label0398,799
label0348,jmpi_gt,label038E,800
label0352,call,label012E,806
label0352,jmpi_gt,label03A2,807
label0352,jmpi_gt,label0398,808
label0352,jmpi_gt,label038E,809
label035C,call,label012E,815
label035C,jmpi_gt,label03A2,816
label035C,jmpi_gt,label0398,817
label035C,jmpi_gt,label038E,818
label038E,call,label00D2,822
label0398,call,label00D2,831
label0398,thread_stg,label038F,832
label03A2,call,label00D2,841
label03A2,thread_stg,label0390,842
label00B4,jmpi_eq,label0001,869
label0136,jmpi_eq,label0139,881
label0136,jmpi_eq,label0138,882
label0136,jmpi_eq,label0137,883
label0136,call,label00DC,884
label0136,call,label00CF,885
label0136,switch_call,label013A,886
label0136,switch_call,label013A,886
label0136,switch_call,label013A,886
label0136,switch_call,label013B,886
label0136,call,label00DD,889
label0137,switch_call,label013C,893
label0137,switch_call,label013C,893
label0137,switch_call,label013C,893
label0137,switch_call,label013D,893
label0138,call,label00DC,897
label0138,call,label00DD,922
label0140,jmpi_eq,label0141,988
label014A,jmpi_eq,label014B,1008
label00D0,jmpi_le,label00D0,1060
label012C,jmpi_gt,label012D,1065
label012E,jmpi_gt,label012F,1079
label00D2,call,label00CF,1119
label00D2,call,label00CF,1124
label00D2,call,label00CF,1129
