floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
4,811,81,1,30,1,set_switch(81); stop,1,"{""0x0116"": 1}"
4,221,22,1,30,1,trigger_event(2211); stop,5,"{""0x0041"": 5}"
4,2211,22,2,60,1,trigger_event(2212); stop,5,"{""0x0041"": 3, ""0x0115"": 2}"
4,2212,22,3,30,1,trigger_event(2213); stop,5,"{""0x0115"": 3, ""0x0041"": 2}"
4,2213,22,4,60,1,set_switch(1); stop,4,"{""0x0115"": 4}"
4,222,22,5,30,1,trigger_event(2221); stop,6,"{""0x0041"": 3, ""0x0115"": 3}"
4,2221,22,6,60,1,trigger_event(2222); stop,5,"{""0x0115"": 5}"
4,2222,22,7,30,1,set_switch(22); set_switch(2); stop,6,"{""0x0115"": 6}"
4,601,60,1,30,1,trigger_event(6011); stop,5,"{""0x0041"": 3, ""0x0115"": 2}"
4,6011,60,2,30,1,trigger_event(6012); stop,5,"{""0x0115"": 3, ""0x0111"": 2}"
4,6012,60,3,90,1,trigger_event(6013); stop,7,"{""0x0115"": 1, ""0x0111"": 4, ""0x0041"": 2}"
4,6013,60,4,30,1,trigger_event(6014); stop,5,"{""0x0114"": 1, ""0x0115"": 4}"
4,6014,60,5,60,1,trigger_event(6015); stop,5,"{""0x0115"": 4, ""0x0041"": 1}"
4,6015,60,6,30,1,trigger_event(6016); stop,6,"{""0x0115"": 6}"
4,6016,60,7,90,1,set_switch(60); set_switch(6); set_switch(8); stop,6,"{""0x0110"": 1, ""0x0111"": 3, ""0x0115"": 2}"
4,411,41,1,30,1,trigger_event(4111); stop,5,"{""0x0115"": 5}"
4,4111,41,2,60,1,trigger_event(4112); stop,5,"{""0x0111"": 5}"
4,4112,41,3,30,1,set_switch(3); set_switch(4); stop,6,"{""0x0041"": 1, ""0x0115"": 3, ""0x0111"": 2}"
4,412,41,4,30,1,trigger_event(4121); stop,5,"{""0x0111"": 5}"
4,4121,41,5,60,1,trigger_event(4122); stop,6,"{""0x0115"": 3, ""0x0041"": 3}"
4,4122,41,6,30,1,set_switch(41); set_switch(5); stop,4,"{""0x0114"": 1, ""0x0115"": 2, ""0x0041"": 1}"
5,101,10,1,30,1,trigger_event(1011); stop,6,"{""0x0115"": 6}"
5,1011,10,2,60,1,trigger_event(1012); stop,6,"{""0x0111"": 3, ""0x0115"": 3}"
5,1012,10,3,30,1,set_switch(10); set_switch(21); stop,5,"{""0x0115"": 5}"
5,201,20,1,30,1,trigger_event(2011); stop,7,"{""0x0115"": 3, ""0x0114"": 1, ""0x0041"": 3}"
5,2011,20,2,60,1,trigger_event(2012); stop,7,"{""0x0114"": 1, ""0x0115"": 2, ""0x0111"": 4}"
5,2012,20,3,30,1,set_switch(20); set_switch(31); stop,7,"{""0x0115"": 7}"
5,301,30,1,30,1,trigger_event(3011); stop,6,"{""0x0110"": 1, ""0x0115"": 2, ""0x0041"": 3}"
5,3011,30,2,60,1,trigger_event(3012); stop,6,"{""0x0110"": 1, ""0x0115"": 5}"
5,3012,30,3,60,1,trigger_event(3013); stop,7,"{""0x0110"": 1, ""0x0111"": 3, ""0x0115"": 3}"
5,3013,30,4,30,1,set_switch(30); set_switch(41); stop,6,"{""0x0114"": 2, ""0x0115"": 4}"
5,401,40,1,30,1,trigger_event(4011); stop,6,"{""0x0114"": 2, ""0x0115"": 4}"
5,4011,40,2,60,1,trigger_event(4012); stop,6,"{""0x0114"": 1, ""0x0110"": 1, ""0x0115"": 4}"
5,4012,40,3,30,1,set_switch(40); set_switch(51); stop,7,"{""0x0110"": 1, ""0x0115"": 2, ""0x0111"": 4}"
5,501,50,1,30,1,trigger_event(5011); stop,5,"{""0x0114"": 2, ""0x0110"": 1, ""0x0115"": 2}"
5,5011,50,2,60,1,trigger_event(5012); stop,5,"{""0x0110"": 2, ""0x0114"": 1, ""0x0115"": 2}"
5,5012,50,3,60,1,trigger_event(5013); stop,6,"{""0x0110"": 1, ""0x0114"": 3, ""0x0111"": 2}"
5,5013,50,4,30,1,set_switch(50); set_switch(61); stop,5,"{""0x0116"": 1, ""0x0115"": 4}"
5,601,60,1,30,1,trigger_event(6011); stop,5,"{""0x0110"": 2, ""0x0114"": 1, ""0x0115"": 2}"
5,6011,60,2,60,1,trigger_event(6012); stop,7,"{""0x0115"": 7}"
5,6012,60,3,60,1,trigger_event(6013); stop,5,"{""0x0110"": 3, ""0x0111"": 2}"
5,6013,60,4,30,1,trigger_event(6014); stop,5,"{""0x0114"": 1, ""0x0116"": 1, ""0x0110"": 1, ""0x0115"": 2}"
5,6014,60,5,30,1,trigger_event(6015); stop,5,"{""0x0116"": 2, ""0x0110"": 1, ""0x0115"": 2}"
5,6015,60,6,30,1,set_switch(60); set_switch(11); set_switch(62); stop,0,{}
