label,line,opcode,args
start,46,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,49,set_floor_handler,"... 0x1 /* 1 */, label0097"
start,52,set_floor_handler,"... 0x2 /* 2 */, label0098"
start,55,set_floor_handler,"... 0xB /* 11 */, label00A1"
start,56,set_qt_success,label00B4
start,57,set_qt_failure,label00FB
label0096,106,jmpi_eq,"r253, 0x00000001, label012C"
label0131,122,switch_jmp,"r11, [label0131, label0132, label0133]"
label00B5,142,switch_jmp,"r30, [label00B6, label00B7, label00B8, label00B9]"
label00B4,196,check_rank_time,"r201, r101"
label00B4,197,switch_jmp,"r101, [label0066, label0067, label0068, label0069, label006A, label006B, label006C]"
label0066,210,item_create_cmode,"r100-r105, r106"
label0067,223,item_create_cmode,"r100-r105, r106"
label0068,230,award_item_select,
label0068,231,award_item_name,
label0068,232,award_item_ok,r50
label0068,234,award_item_give,r100
label012F,290,jmpi_eq,"r255, 0x00000001, label0001"
label0130,301,set,r255
label0130,304,chl_set_timerecord,"r201, r200"
label0136,309,chl_get_timerecord,r201
label0136,311,disp_time_cmode,r201
label0097,318,gettime,r202
label00D2,366,gettime,r201
label00D2,369,disp_time_cmode,r201
label00D2,370,jmpi_eq,"r255, 0x00000000, label00D2"
label00D3,376,chl_set_timerecord,"r201, r200"
label00DC,387,jmpi_eq,"r255, 0x00000000, label00DC"
label00E6,395,gettime,r10
label0063,416,set,r253
label0137,426,check_rank_time,"r203, r101"
label0137,427,switch_jmp,"r101, [label0066, label0067, label0068, label0069, label006A, label006B, label006C]"
