label,line,instructions
start,16,62
label0001,80,1
label0096,83,1
label00C8,86,35
label00C9,123,7
label00CA,132,3
label00CB,137,3
label00FA,142,1
label00FB,145,8
label00FC,155,8
label00FD,165,8
label00FE,175,8
label0097,185,8
label0098,195,4
label0099,201,4
label009A,207,4
label009B,213,4
label00A1,219,6
label01A0,227,10
label01A1,239,2
label01A2,243,8
label01A3,253,2
label01A4,257,15
label03E8,274,8
label00E6,284,3
label0122,289,4
label01A5,295,1
label01A6,298,19
label01F4,319,8
label01F5,329,12
label01F6,343,6
label01F7,351,2
label01F8,355,6
label01F9,363,6
label01FA,371,6
label01FB,379,5
label01FC,386,2
label01FE,390,3
label0225,395,2
label0226,399,3
label0227,404,7
label0228,413,6
label0229,421,2
label022A,425,6
label0136,433,24
label0137,460,7
label0138,469,27
label0139,498,5
label0140,505,8
label0141,516,5
label014A,523,6
label014B,532,5
label0154,539,6
label0155,547,9
label015E,558,6
label015F,567,5
label00DC,574,7
label00DD,583,7
label00CF,592,1
label00D0,595,7
