floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
4,121,12,1,3,1,trigger_event(122); stop,7,"{""0x0061"": 7}"
4,122,12,2,3,1,trigger_event(123); stop,7,"{""0x0061"": 5, ""0x0064"": 2}"
4,123,12,3,3,1,trigger_event(124); stop,5,"{""0x0060"": 3, ""0x0063"": 2}"
4,124,12,4,3,1,set_switch(121); stop,6,"{""0x0062"": 3, ""0x0063"": 3}"
4,221,22,1,3,1,trigger_event(222); stop,8,"{""0x0063"": 8}"
4,222,22,2,3,1,trigger_event(223); stop,8,"{""0x0063"": 8}"
4,223,22,3,3,1,set_switch(22); stop,4,"{""0x0060"": 2, ""0x0064"": 2}"
4,601,60,1,3,1,trigger_event(602); stop,7,"{""0x0061"": 7}"
4,602,60,2,3,1,trigger_event(603); stop,7,"{""0x0061"": 7}"
4,603,60,3,3,1,trigger_event(604); set_switch(60); stop,7,"{""0x0061"": 7}"
4,604,60,4,450,1,stop,1,"{""0x0064"": 1}"
4,451,45,1,3,1,trigger_event(452); stop,6,"{""0x0063"": 6}"
4,452,45,2,3,1,trigger_event(453); stop,6,"{""0x0063"": 6}"
4,453,45,3,3,1,trigger_event(454); stop,5,"{""0x0063"": 4, ""0x0060"": 1}"
4,454,45,4,3,1,set_switch(45); stop,3,"{""0x0062"": 3}"
4,301,30,1,3,1,trigger_event(302); stop,5,"{""0x0063"": 4, ""0x0060"": 1}"
4,302,30,2,3,1,trigger_event(303); stop,5,"{""0x0063"": 3, ""0x0060"": 2}"
4,303,30,3,3,1,trigger_event(304); stop,5,"{""0x0063"": 2, ""0x0060"": 3}"
4,304,30,4,3,1,set_switch(30); stop,5,"{""0x0061"": 1, ""0x0060"": 4}"
4,351,35,1,3,1,trigger_event(352); stop,8,"{""0x0061"": 8}"
4,352,35,2,3,1,trigger_event(353); stop,8,"{""0x0061"": 8}"
4,353,35,3,3,1,set_switch(35); trigger_event(354); stop,8,"{""0x0061"": 8}"
4,354,35,4,3,1,trigger_event(355); stop,3,"{""0x0063"": 3}"
4,355,35,5,3,1,trigger_event(356); stop,2,"{""0x0061"": 2}"
4,356,35,6,3,1,"construct_objects(room=35,group_or_wave=1); stop",1,"{""0x0062"": 1}"
4,401,40,1,3,1,trigger_event(402); stop,2,"{""0x0062"": 2}"
4,402,40,2,3,1,trigger_event(403); stop,8,"{""0x0063"": 8}"
4,403,40,3,3,1,trigger_event(404); stop,7,"{""0x0063"": 5, ""0x0060"": 2}"
4,404,40,4,3,1,trigger_event(405); stop,7,"{""0x0063"": 6, ""0x0062"": 1}"
4,405,40,5,3,1,trigger_event(406); stop,3,"{""0x0060"": 2, ""0x0062"": 1}"
4,406,40,6,3,1,set_switch(41); stop,3,"{""0x0062"": 3}"
4,161,16,1,3,1,trigger_event(162); stop,4,"{""0x0062"": 4}"
4,162,16,2,3,1,trigger_event(163); stop,6,"{""0x0063"": 6}"
4,163,16,3,3,1,trigger_event(164); stop,4,"{""0x0062"": 4}"
4,164,16,4,3,1,set_switch(16); stop,6,"{""0x0063"": 6}"
4,231,23,1,3,1,trigger_event(232); stop,8,"{""0x0063"": 6, ""0x0060"": 2}"
4,232,23,2,3,1,trigger_event(233); stop,8,"{""0x0063"": 6, ""0x0060"": 2}"
