source,opcode,target,line
label005A,jmpi_ne,label00AA,26
label0059,jmpi_eq,label000F,36
label004F,jmpi_le,label003A,48
label004F,jmp,label004F,51
label0062,call,label00B5,57
label0062,va_call,label0085,62
label0048,jmpi_eq,label005E,139
label0048,jmpi_eq,label005E,140
label0048,jmpi_eq,label005E,141
label002E,jmpi_eq,label005E,147
label002E,jmpi_eq,label005E,148
label002E,jmpi_eq,label005E,149
label0031,jmpi_eq,label005E,155
label0031,jmpi_eq,label005E,156
label0031,jmpi_eq,label005E,157
label0035,jmpi_eq,label005E,163
label0035,jmpi_eq,label005E,164
label0035,jmpi_eq,label005E,165
label00A3,call,label0048,175
label00A3,jmpi_eq,label00A3,176
label008C,call,label002E,183
label008C,jmpi_eq,label008C,184
label0098,call,label0031,190
label0098,jmpi_eq,label0098,191
label00A7,call,label0035,197
label00A7,jmpi_eq,label00A7,198
label008F,va_call,label005A,211
label0023,thread_stg,label0025,216
label0025,call,label002D,221
label0025,jmpi_ne,label0051,222
label0025,jmpi_eq,label0025,226
label0025,call,label0057,227
label0028,va_call,label00B1,235
label0028,jmpi_ne,label00B0,238
label0028,jmpi_eq,label0026,240
label00B0,jmpi_eq,label0026,248
label00D4,jmpi_eq,label0052,253
label00D4,va_call,label0028,257
label00D4,jmpi_le,label0029,259
label0052,va_call,label0028,267
label00D0,va_call,label0075,276
label00B1,va_call,label00D0,284
label00B1,va_call,label0075,289
label0068,va_call,label00D0,298
label0068,va_call,label0075,303
label0020,jmp_eq,label00B6,343
start,set_qt_success,label00BA,356
start,set_qt_failure,label009D,357
start,set_floor_handler,label00A8,366
start,set_floor_handler,label008A,369
start,set_floor_handler,label0011,372
start,set_floor_handler,label0090,375
start,call,label004B,378
label00BA,jmpi_eq,label00CE,386
label00BA,jmpi_eq,label006A,387
label00BA,jmpi_eq,label00C2,388
label00BA,jmpi_eq,label0099,389
label00A8,jmpi_eq,label006B,435
label009A,switch_call,label002F,439
label009A,switch_call,label0032,439
label009A,switch_call,label0036,439
label009A,switch_call,label003B,439
label009A,call,label046D,440
label006B,jmpi_eq,label00CF,487
label006B,jmpi_eq,label0015,488
label006B,thread_stg,label0079,489
label006B,thread_stg,label008E,490
label006B,thread_stg,label0046,491
label00CF,jmp,label009A,502
label0015,jmp,label009A,513
label046D,jmpi_eq,label0037,518
label046D,jmpi_eq,label005F,519
label046D,jmpi_eq,label005D,520
label046D,jmpi_eq,label0091,521
label007E,call,label00C1,524
label007E,set_quest_board_handler,label0095,547
label007E,call,label007D,549
label005F,call,label00BF,571
label005F,call,label00D8,572
label005F,call,label0002,573
label005F,call,label009C,592
label005F,call,label006E,593
label005F,call,label0072,594
label005F,call,label0010,599
label005F,call,label002A,604
label005F,call,label00D6,622
label005D,call,label00BF,626
label005D,call,label00D8,627
label005D,call,label0002,628
label005D,jmpi_eq,label00BB,629
label005D,call,label009C,650
label005D,call,label006E,651
label00BB,call,label00D6,658
label008D,call,label0002,663
label008D,call,label00D6,668
label046E,jmpi_eq,label00C6,682
label046E,jmpi_eq,label004A,683
label046E,jmpi_eq,label0050,684
label046E,call,label0002,685
label00C9,switch_jmp,label0006,696
label00C9,switch_jmp,label0049,696
label00C9,switch_jmp,label0064,696
label007F,switch_jmp,label00C9,707
label007F,switch_jmp,label0064,707
label0064,call,label00D6,720
label0006,jmp,label007F,748
label0049,jmp,label007F,766
label0050,jmpi_eq,label0042,771
label0050,call,label0002,772
label0050,call,label00D6,781
label0042,call,label0002,786
label0042,call,label00D6,791
label004A,jmpi_eq,label00AC,795
label004A,call,label0002,796
label004A,call,label00D6,812
label00C6,call,label00BF,825
label00C6,call,label00D8,826
label00C6,call,label0002,827
label00C6,switch_call,label00A1,839
label00C6,switch_call,label0021,839
label00C6,switch_call,label00BD,839
label00C6,switch_call,label0016,839
label00C6,switch_call,label0088,839
label00C6,switch_call,label009B,839
label00C6,switch_call,label00B2,839
label00C6,switch_call,label0001,839
label00C6,call,label00D6,840
label046F,jmpi_eq,label00D9,908
label046F,jmpi_eq,label0083,909
label046F,jmpi_eq,label0089,910
label046F,jmpi_eq,label00D7,911
label046F,call,label0002,912
label046F,call,label00D6,926
label0089,call,label0002,939
label0089,call,label00D6,944
label0083,call,label0002,948
label0083,call,label00D6,957
label00D9,call,label0002,962
label00D9,call,label00D6,967
label0470,jmpi_eq,label00A2,972
label0470,jmpi_eq,label0060,973
label0470,jmpi_eq,label0069,974
label0470,jmpi_eq,label009E,975
label0470,call,label0002,976
label0470,call,label00D6,986
label0069,call,label0002,999
label0069,call,label00D6,1008
label0060,call,label0002,1012
label0060,call,label00D6,1022
label00A2,call,label0002,1026
label00A2,call,label00D6,1033
label0471,jmpi_eq,label00AD,1038
label0471,jmpi_eq,label006D,1039
label0471,jmpi_eq,label0073,1040
label0471,jmpi_eq,label006C,1041
label0471,call,label0002,1042
label0471,call,label00D6,1052
label006C,call,label0002,1056
label006C,call,label00D6,1063
label0073,call,label0002,1067
label0073,call,label00D6,1076
label006D,call,label0002,1080
label006D,call,label00D6,1092
label00AD,call,label0002,1096
label00AD,call,label00D6,1103
label0010,jmpi_eq,label0092,1107
label0010,jmpi_eq,label0007,1108
label0010,jmpi_eq,label0053,1109
label0010,jmpi_eq,label004C,1110
label0092,jmp,label0008,1114
label0007,jmp,label0008,1119
label0053,jmp,label0008,1124
label004C,jmp,label0008,1129
label0008,jmpi_lt,label00A4,1135
label008A,thread_stg,label0017,1146
label008A,thread_stg,label0096,1147
label008A,thread_stg,label0079,1148
label008A,thread_stg,label008E,1149
label008A,thread_stg,label0046,1150
label008A,thread_stg,label00CB,1151
label0011,thread_stg,label0017,1158
label0011,thread_stg,label0096,1159
label0011,thread_stg,label0079,1160
label0011,thread_stg,label008E,1161
label0011,thread_stg,label0046,1162
label0011,thread_stg,label00CB,1163
label0090,thread_stg,label0017,1170
label0090,thread_stg,label0096,1171
label0090,thread_stg,label0079,1172
label0090,thread_stg,label008E,1173
label0090,thread_stg,label0046,1174
label0090,thread_stg,label00CB,1175
label0009,jmpi_eq,label0001,1187
label0009,jmpi_eq,label0001,1191
label0009,call,label0002,1192
label0009,jmpi_eq,label001A,1199
label0009,call,label00D6,1200
label001A,switch_call,label0038,1208
label001A,switch_call,label003C,1208
label001A,switch_call,label0040,1208
label001A,switch_call,label0043,1208
label001A,thread_stg,label0039,1209
label0039,jmpi_eq,label0076,1240
label0039,jmpi_eq,label0039,1241
label0076,jmpi_eq,label0078,1245
label0076,jmpi_eq,label0039,1246
label0078,jmpi_eq,label0080,1251
label0078,jmpi_eq,label0039,1252
label0080,jmpi_eq,label000C,1256
label0080,jmpi_eq,label0039,1257
label000C,jmp_ne,label0039,1262
label000C,call,label0054,1267
label000C,thread_stg,label0079,1271
label000C,thread_stg,label008E,1272
label000C,call,label0072,1273
label000C,call,label00D6,1282
label0074,call,label009C,1291
label0074,jmpi_eq,label005B,1295
label0061,call,label0054,1302
label0061,call,label00D6,1303
label005B,call,label00D6,1307
label0081,switch_call,label00B7,1312
label0081,switch_call,label00BC,1312
label0081,switch_call,label00BE,1312
label0081,switch_call,label00C3,1312
label0093,jmp_eq,label0022,1345
label00B4,jmpi_eq,label00C7,1358
label00B4,jmpi_eq,label00B4,1359
label00B4,call,label0093,1360
label00B4,switch_jmp,label0077,1361
label00B4,switch_jmp,label0065,1361
label0077,jmp,label00B4,1367
label0065,jmp,label00C7,1373
label00C7,jmpi_eq,label0001,1377
label0071,thread_stg,label0079,1383
label0071,thread_stg,label008E,1384
label0071,call,label0072,1385
label0071,call,label0002,1386
label0071,call,label00D6,1390
label0004,jmpi_gt,label00CA,1414
label0004,jmpi_gt,label00CA,1419
label002A,jmpi_gt,label0024,1442
label0017,jmpi_ge,label005C,1478
label0017,jmp,label0017,1479
label005C,jmpi_gt,label00C8,1485
label005C,thread_stg,label03DC,1486
label03DC,call,label0002,1492
label03DC,call,label00D6,1499
label0096,jmpi_eq,label0001,1503
label0096,jmp,label00AE,1505
label0066,thread_stg,label00B8,1511
label00AE,switch_jmp,label0082,1515
label00AE,switch_jmp,label0084,1515
label00AE,switch_jmp,label0086,1515
label00AE,switch_jmp,label008B,1515
label0082,jmpi_eq,label0096,1523
label0082,jmp,label0066,1527
label0084,jmpi_eq,label0096,1533
label0084,jmp,label0066,1537
label0086,jmpi_eq,label0096,1543
label0086,jmp,label0066,1547
label008B,jmpi_eq,label0096,1553
label008B,jmp,label0066,1557
label00B8,switch_jmp,label0012,1560
label00B8,switch_jmp,label0018,1560
label00B8,switch_jmp,label001B,1560
