label,line,instructions
start,20,27
label0001,49,1
label006F,52,2
label0070,56,2
label0071,60,3
label0096,65,30
label0099,97,38
label009A,137,67
label00AA,206,17
label00AB,225,18
label00AC,245,23
label00AD,270,3
label00AE,275,4
label00FA,281,10
label0104,293,17
label0105,312,15
label0106,329,15
label0136,346,37
label0137,385,13
label0138,400,28
label0139,430,11
label0140,443,14
label0141,460,7
label014A,469,12
label014B,484,7
label0154,493,9
label015E,505,5
label0172,513,11
label017C,526,12
label0182,541,8
label0184,551,7
label017D,560,4
label017E,566,6
label017F,574,7
label0180,583,9
label0181,594,16
label0163,612,12
label0164,626,36
label019A,664,20
label019D,686,4
label019E,692,30
label019F,724,11
label01A0,737,7
label01A1,746,11
label016C,759,13
label0168,774,26
label0169,802,57
label016A,861,13
label016B,876,9
label0190,887,28
label0191,917,38
label00CF,957,1
label00D0,960,4
label00D1,966,1
label00D2,969,4
label00DC,975,15
label00DD,992,8
label00DE,1002,9
label00DF,1013,8
label00E2,1023,14
label00E3,1039,7
label00EA,1048,14
label00E4,1064,15
label00EB,1081,15
label00E5,1098,10
