label,line,instructions
start,16,21
label0001,39,1
label0096,42,1
label00C8,45,33
label00C9,80,5
label00CA,87,3
label00CB,92,3
label00FA,97,4
label00FB,103,8
label00FC,113,8
label00FD,123,8
label00FE,133,8
label0097,143,3
label0098,148,3
label00A1,153,5
label01A0,160,10
label01A1,172,2
label01A2,176,8
label01A3,186,2
label01A4,190,15
label03E8,207,9
label03E9,218,8
label00E6,228,3
label0122,233,4
label01A5,239,1
label01A6,242,19
label0136,263,24
label0137,290,7
label0138,299,27
label0139,328,5
label0140,335,8
label0141,346,5
label014A,353,6
label014B,362,5
label00DC,369,13
label00DD,384,13
label00CF,399,1
label00D0,402,5
