label,line,opcode,args
start,21,set_qt_exit,label006F
start,22,set_qt_cancel,label006F
start,25,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,28,set_floor_handler,"... 0x1 /* 1 */, label0097"
start,29,set_qt_success,label00FA
label0190,57,jmpi_eq,"r255, 0x00000000, label0001"
label00FA,83,pl_add_meseta,"... 0x0 /* 0 */, 0x2BC /* 700 */"
label0097,87,jmpi_eq,"r255, 0x00000001, label0001"
label012F,125,jmpi_eq,"r255, 0x00000001, label0132"
label0140,193,jmpi_eq,"r255, 0x00000001, label0141"
label014A,222,jmpi_eq,"r255, 0x00000001, label014B"
label0158,296,find_inventory_item,"r61-r63, r64"
label0160,371,jmpi_eq,"r255, 0x00000001, label0001"
label0160,381,set,r255
label0160,390,clear_quest_board_handler,... 0x0 /* 0 */
label0160,392,clear_quest_board_handler,... 0x1 /* 1 */
label0160,394,clear_quest_board_handler,... 0x2 /* 2 */
label0168,414,set_quest_board_handler,"... 0x0 /* 0 */, label0122, ""Racton`s capsule 1"""
label0169,438,set_quest_board_handler,"... 0x1 /* 1 */, label0123, ""Racton`s capsule 2"""
label016A,462,set_quest_board_handler,"... 0x2 /* 2 */, label0124, ""Racton`s capsule 3"""
