source,opcode,target,line
start,set_enemy_physical_data,label0320,21
start,set_enemy_attack_data,label0321,24
start,set_enemy_resist_data,label0322,27
start,set_enemy_movement_data,label0323,30
start,set_floor_handler,label0001,33
label0001,thread_stg,label0190,141
label0001,thread_stg,label0193,142
label0001,set_quest_board_handler,label0002,146
label0001,set_quest_board_handler,label0003,151
label0190,jmpi_eq,label0195,179
label0190,jmpi_gt,label0191,180
label0191,jmpi_eq,label0195,185
label0191,jmpi_lt,label0191,187
label0191,jmpi_gt,label0192,191
label0191,jmp,label0191,192
label0192,jmpi_eq,label0195,196
label0193,jmpi_eq,label0195,204
label0193,jmpi_eq,label0193,205
