label,line,opcode,args
start,20,set_qt_exit,label000A
start,21,set_qt_cancel,label000A
start,22,set_qt_success,label0014
start,23,set_qt_failure,label001E
start,26,set_floor_handler,"... 0x0 /* 0 */, label0064"
start,29,set_floor_handler,"... 0x1 /* 1 */, label00C8"
label002B,179,read_switch_flag,r140-r141
label002B,184,set_switch_flag_sync,"... 0x1 /* 1 */, r140"
label002D,189,read_switch_flag,r140-r141
label002D,194,set_switch_flag_sync,"... 0x0 /* 0 */, r140"
label002D,197,set_switch_flag_sync,"... 0x1 /* 1 */, r140"
label001A,202,read_switch_flag,r140-r141
label0007,222,read_switch_flag,r140-r141
label0007,227,set_switch_flag_sync,"... 0x1 /* 1 */, r140"
label001D,233,read_switch_flag,r140-r141
label0034,249,read_switch_flag,r140-r141
label0578,335,jmpi_eq,"r255, 0x00000001, label057B"
label0578,336,jmpi_eq,"r254, 0x00000001, label057A"
label057A,365,set,r255
label05DC,382,read_switch_flag,r140-r141
label002E,386,jmpi_eq,"r255, 0x00000001, label05E1"
label002E,387,jmpi_eq,"r254, 0x00000001, label05E0"
label05DD,450,read_switch_flag,r140-r141
label05DD,455,set_switch_flag_sync,"... 0x0 /* 0 */, r115"
label07D0,555,jmpi_eq,"r254, 0x00000001, label0023"
label0023,580,jmpi_eq,"r254, 0x00000001, label0009"
label0023,582,read_switch_flag,r140-r141
label0023,587,set_switch_flag_sync,"... 0x1 /* 1 */, r140"
label0026,590,set,r254
label0005,630,switch_jmp,"r200, [label0003, label0022]"
label0003,637,set_switch_flag_sync,"... 0x0 /* 0 */, r115"
label0037,822,switch_call,"r250, [label000F, label0010, label0011, label0015]"
label0002,848,switch_call,"r250, [label0030, label0033, label0036, label0038]"
