label,line,opcode,args
label0033,24,read_switch_flag_on_floor,r1-r3
label0033,28,set_switch_flag_sync,"... r1, r2"
label0032,34,read_switch_flag_on_floor,r1-r3
label0032,38,clear_switch_flag_sync,"... r1, r2"
label0011,223,read_switch_flag_on_floor,r60-r62
start,353,set_qt_success,label005F
start,354,set_qt_failure,label004A
start,361,set_floor_handler,"... 0x0 /* 0 */, label0050"
start,364,set_floor_handler,"... 0x8 /* 8 */, label0052"
label04B0,590,switch_jmp,"r150, [label0066, label0067]"
label0477,635,switch_jmp,"r131, [label000C, label0046]"
label000C,655,switch_jmp,"r131, [label001E, label0042]"
label004B,709,switch_jmp,"r131, [label000C, label0046]"
label001B,720,switch_jmp,"r131, [label006F, label0042]"
label0022,774,switch_jmp,"r131, [label001C, label0004]"
label001F,828,get_stackable_item_count,"r111-r114, r115"
label0457,834,gettime,r201
label0457,840,clear_switch_flag_sync,"... 0x8 /* 8 */, 0x29 /* 41 */"
label002F,860,set,r253
label006A,876,show_timer,
label006A,878,gettime,r201
label006A,881,winset_time,r203
label0024,886,hide_timer,
label0024,887,set,r253
label000F,902,hide_timer,
label0013,911,read_switch_flag_on_floor,r60-r62
label000B,954,switch_jmp,"r150, [label0020, label003D, label0053, label0009]"
label0028,1050,switch_jmp,"r150, [label0039, label004C, label006B, label0019, label0025]"
label0005,1142,switch_jmp,"r150, [label002B, label000A, label005E]"
label006D,1228,switch_jmp,"r150, [label0056, label0061]"
label006C,1282,switch_jmp,"r150, [label0048, label0036]"
label0048,1299,item_create2,"r100-r111, r112"
