floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
3,511,51,1,40,1,trigger_event(5111); stop,2,"{""0x0063"": 2}"
3,5111,51,2,40,1,set_switch(1); set_switch(3); set_switch(6); set_switch(7); set_switch(8); set_switch(9); set_switch(13); set_switch(14); stop,3,"{""0x0063"": 2, ""0x0061"": 1}"
3,101,10,1,40,1,stop,2,"{""0x0063"": 2}"
3,501,50,1,40,1,set_switch(15); set_switch(16); set_switch(17); stop,2,"{""0x0061"": 1, ""0x0062"": 1}"
3,601,60,1,40,1,trigger_event(6011); stop,2,"{""0x0060"": 1, ""0x0063"": 1}"
3,6011,60,2,40,1,trigger_event(6012); stop,3,"{""0x0061"": 1, ""0x0062"": 1, ""0x0063"": 1}"
3,6012,60,3,40,1,set_switch(18); set_switch(19); set_switch(20); set_switch(23); set_switch(25); stop,3,"{""0x0063"": 3}"
3,321,32,1,40,1,trigger_event(3211); stop,2,"{""0x0060"": 1, ""0x0063"": 1}"
3,3211,32,2,40,1,set_switch(21); set_switch(22); set_switch(24); stop,2,"{""0x0061"": 2}"
3,322,32,3,40,1,stop,2,"{""0x0063"": 2}"
3,521,52,1,40,1,trigger_event(5211); stop,3,"{""0x0062"": 1, ""0x0063"": 2}"
3,5211,52,2,40,1,trigger_event(5212); stop,1,"{""0x0062"": 1}"
3,5212,52,3,40,1,set_switch(26); stop,2,"{""0x0062"": 1, ""0x0063"": 1}"
3,341,34,1,40,1,set_switch(27); set_switch(28); set_switch(29); set_switch(31); stop,2,"{""0x0063"": 2}"
3,111,11,1,40,1,trigger_event(1111); stop,1,"{""0x0060"": 1}"
3,1111,11,2,40,1,set_switch(30); stop,2,"{""0x0063"": 2}"
3,331,33,1,40,1,trigger_event(3311); stop,2,"{""0x0062"": 2}"
3,3311,33,2,40,1,set_switch(32); set_switch(33); stop,3,"{""0x0062"": 3}"
4,221,22,1,20,1,set_switch(7); set_switch(4); set_switch(5); set_switch(9); set_switch(6); set_switch(3); stop,3,"{""0x0063"": 3}"
4,161,16,1,20,1,set_switch(10); stop,3,"{""0x0063"": 3}"
4,201,20,1,20,1,trigger_event(2011); stop,3,"{""0x0060"": 1, ""0x0063"": 2}"
4,2011,20,2,20,1,set_switch(2); stop,2,"{""0x0061"": 2}"
4,151,15,1,20,1,set_switch(1); stop,2,"{""0x0063"": 2}"
4,211,21,1,20,1,trigger_event(2111); stop,3,"{""0x0063"": 3}"
4,2111,21,2,20,1,trigger_event(2112); stop,1,"{""0x0062"": 1}"
4,2112,21,3,20,1,set_switch(11); stop,0,{}
4,111,11,1,20,1,set_switch(12); set_switch(14); stop,5,"{""0x0061"": 5}"
4,112,11,2,20,1,stop,4,"{""0x0061"": 4}"
4,131,13,1,20,1,set_switch(19); set_switch(20); stop,1,"{""0x0060"": 1}"
4,401,40,1,20,1,trigger_event(4011); stop,0,{}
4,4011,40,2,20,1,set_switch(23); set_switch(24); set_switch(25); stop,0,{}
4,351,35,1,20,1,set_switch(26); set_switch(28); stop,3,"{""0x0063"": 2, ""0x0061"": 1}"
4,301,30,1,20,1,trigger_event(3011); stop,2,"{""0x0062"": 1, ""0x0063"": 1}"
4,3011,30,2,20,1,trigger_event(3012); stop,2,"{""0x0060"": 1, ""0x0061"": 1}"
4,3012,30,3,20,1,set_switch(30); set_switch(31); set_switch(27); set_switch(32); set_switch(33); stop,3,"{""0x0063"": 3}"
4,141,14,1,20,1,trigger_event(1411); stop,2,"{""0x0063"": 2}"
4,1411,14,2,20,1,set_switch(34); stop,2,"{""0x0063"": 2}"
