floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
10,31,3,1,90,1,trigger_event(311); stop,1,"{""0x00DB"": 1}"
10,311,3,2,30,1,stop,2,"{""0x00DD"": 2}"
10,61,6,1,30,1,"construct_objects(room=6,group_or_wave=1); stop",4,"{""0x00DD"": 4}"
10,201,20,1,30,1,trigger_event(20111); stop,4,"{""0x00DE"": 2, ""0x00DD"": 2}"
10,20111,20,2,90,1,set_switch(11); set_switch(35); set_switch(36); stop,4,"{""0x00DD"": 4}"
10,401,40,1,30,1,trigger_event(4011); stop,1,"{""0x00DD"": 1}"
10,4011,40,2,30,1,set_switch(38); set_switch(39); set_switch(40); stop,2,"{""0x00DD"": 2}"
10,801,80,1,60,1,trigger_event(8011); stop,5,"{""0x00DD"": 4, ""0x00DE"": 1}"
10,8011,80,2,60,1,trigger_event(8012); stop,4,"{""0x00DE"": 2, ""0x00E0"": 2}"
10,8012,80,3,30,1,set_switch(45); stop,1,"{""0x00DC"": 1}"
10,802,80,4,120,1,"set_switch(48); construct_objects(room=80,group_or_wave=1); stop",5,"{""0x00DD"": 5}"
10,2011,201,1,30,1,stop,1,"{""0x00E0"": 1}"
10,901,90,1,30,1,set_switch(42); stop,5,"{""0x00DF"": 4, ""0x00DE"": 1}"
10,902,90,2,150,1,stop,1,"{""0x00DC"": 1}"
10,2151,215,1,30,1,set_switch(43); set_switch(44); stop,1,"{""0x00E0"": 1}"
10,2211,221,1,30,1,set_switch(37); stop,1,"{""0x00DD"": 1}"
10,2212,221,2,30,1,stop,1,"{""0x00DE"": 1}"
10,2651,265,1,30,1,set_switch(41); stop,1,"{""0x00DD"": 1}"
10,631,63,1,60,1,set_switch(10); set_switch(9); stop,6,"{""0x00DD"": 6}"
10,701,70,1,90,1,trigger_event(7011); stop,3,"{""0x00DD"": 2, ""0x00DC"": 1}"
10,7011,70,2,30,1,trigger_event(7012); stop,5,"{""0x00DD"": 4, ""0x00DE"": 1}"
