label,line,opcode,args
label003C,191,gettime,r47
label00BE,211,show_timer,
label0037,215,gettime,r47
label0037,218,winset_time,r48
label0057,233,gettime,r47
label0057,234,gettime,r49
label000D,253,show_timer,
label004A,257,gettime,r48
label004A,259,winset_time,r48
label002A,276,sync_register2,"... r241, 0x1 /* 1 */"
label0031,282,sync_register2,"... r242, 0x1 /* 1 */"
label0038,288,sync_register2,"... r243, 0x1 /* 1 */"
label003E,294,sync_register2,"... r244, 0x1 /* 1 */"
label0024,300,sync_register2,"... r241, 0x0 /* 0 */"
label002B,306,sync_register2,"... r242, 0x0 /* 0 */"
label0032,312,sync_register2,"... r243, 0x0 /* 0 */"
label0039,318,sync_register2,"... r244, 0x0 /* 0 */"
label004D,324,sync_register2,"... r236, 0x1 /* 1 */"
label005D,330,sync_register2,"... r237, 0x1 /* 1 */"
label006E,336,sync_register2,"... r238, 0x1 /* 1 */"
label0079,342,sync_register2,"... r239, 0x1 /* 1 */"
label0006,348,sync_register2,"... r185, 0x0 /* 0 */"
label0043,354,sync_register2,"... r186, 0x0 /* 0 */"
label007A,360,sync_register2,"... r187, 0x0 /* 0 */"
label0099,366,sync_register2,"... r188, 0x0 /* 0 */"
label00A5,402,sync_register2,"... r230, 0x1 /* 1 */"
label00A7,408,sync_register2,"... r231, 0x1 /* 1 */"
label00A9,414,sync_register2,"... r232, 0x1 /* 1 */"
label00AD,420,sync_register2,"... r233, 0x1 /* 1 */"
label008F,426,sync_register2,"... r230, 0x0 /* 0 */"
label0092,432,sync_register2,"... r231, 0x0 /* 0 */"
label0094,438,sync_register2,"... r232, 0x0 /* 0 */"
label0097,444,sync_register2,"... r233, 0x0 /* 0 */"
label001F,450,sync_register2,"... r85, 0x1 /* 1 */"
label0025,456,sync_register2,"... r86, 0x1 /* 1 */"
label002C,462,sync_register2,"... r87, 0x1 /* 1 */"
label0033,468,sync_register2,"... r88, 0x1 /* 1 */"
label004B,508,set,r253
label009D,640,switch_call,"r1, [label0050, label0051, label005A, label0060]"
label0044,669,switch_jmp,"r250, [label0087, label0089, label008A, label008B]"
label008D,810,item_create2,"r11-r22, r1"
label008D,813,item_delete_by_type,"r11-r13, r1-r12"
label0008,836,item_delete_by_type,"r11-r13, r24-r35"
label0008,838,item_create2,"r11-r22, r24"
label00A1,850,get_stackable_item_count,"r1-r4, r0"
label0009,868,item_create2,"r11-r22, r11"
start,962,set_qt_exit,label000A
start,963,set_qt_cancel,label000A
start,964,set_qt_success,label0014
start,965,set_qt_failure,label001E
start,968,set_floor_handler,"... 0x0 /* 0 */, label0064"
start,971,set_floor_handler,"... 0x5 /* 5 */, label0065"
start,974,set_floor_handler,"... 0x11 /* 17 */, label0066"
label0014,996,switch_jmp,"r252, [label0061, label006D, label0088, label00A2]"
label00A2,1001,pl_add_meseta2,... 0x9C40 /* 40000 */
label0088,1007,pl_add_meseta2,... 0x4E20 /* 20000 */
label006D,1013,pl_add_meseta2,... 0x2710 /* 10000 */
label0061,1019,pl_add_meseta2,... 0x1388 /* 5000 */
label0064,1098,jmpi_eq,"r255, 0x00000001, label0001"
label0064,1099,jmpi_eq,"r254, 0x00000001, label0005"
label0098,1111,set_switch_flag_sync,"... 0x0 /* 0 */, 0x64 /* 100 */"
label0005,1152,set,r255
label0005,1159,clear_switch_flag_sync,"... 0x0 /* 0 */, 0x64 /* 100 */"
label0042,1172,set,r255
label0042,1177,clear_switch_flag_sync,"... 0x0 /* 0 */, 0x64 /* 100 */"
label0074,1201,switch_call,"r250, [label00B2, label00B8, label00BD, label00BF]"
label00BA,1246,jmpi_eq,"r255, 0x00000001, label0021"
label00BA,1247,jmpi_eq,"r254, 0x00000001, label0042"
label00AF,1267,jmpi_eq,"r255, 0x00000001, label00B3"
label00B5,1285,jmpi_eq,"r255, 0x00000001, label00BB"
label00A0,1342,jmpi_eq,"r255, 0x00000001, label003A"
label0015,1364,switch_jmp,"r50, [label0069, label0068]"
label0069,1389,switch_call,"r250, [label0022, label0029, label002D, label0036]"
label0023,1468,switch_call,"r250, [label0022, label0029, label002D, label0036]"
label000F,1529,clear_quest_board_handler,... 0x0 /* 0 */
label007D,1748,jmpi_eq,"r254, 0x00000001, label0001"
label00A6,1763,set,r254
label00C8,1873,clear_quest_board_handler,... 0x0 /* 0 */
label00C8,1878,set_quest_board_handler,"... 0x0 /* 0 */, label012C, ""\""Research Data\"""""
