label,line,instructions
start,20,21
label0001,43,1
label006F,46,3
label0096,51,25
label0099,78,10
label009A,90,10
label00AA,102,15
label00CA,119,12
label00C9,133,10
label00CB,145,7
label00CC,154,1
label00FA,157,10
label00FB,169,7
label012C,178,48
label012D,228,17
label012E,247,9
label0136,258,12
label0137,273,18
label0138,293,7
label0140,302,7
label0141,312,24
label0142,338,7
label014A,347,11
label014B,361,11
label014C,374,5
label014D,381,11
label014E,394,8
label014F,404,8
label0150,414,5
label0151,421,7
label0152,430,11
label015E,443,19
label0191,464,49
label0107,515,7
label00CF,524,1
label00D0,527,4
label00DC,533,12
label00DD,547,8
label00DE,557,9
label00DF,568,8
label00E2,578,14
label00E3,594,9
