floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
5,1,7,1,32,1,stop,3,"{""0x00D6"": 3}"
5,81,8,1,20,1,trigger_event(32); stop,4,"{""0x00D5"": 3, ""0x00D4"": 1}"
5,82,8,2,20,1,trigger_event(33); stop,6,"{""0x00D6"": 1, ""0x00D9"": 2, ""0x00D7"": 2, ""0x00D4"": 1}"
5,83,8,3,20,1,set_switch(3); stop,3,"{""0x00DA"": 3}"
5,31,3,1,20,1,trigger_event(82); stop,4,"{""0x00D7"": 3, ""0x00DA"": 1}"
5,32,3,2,20,1,trigger_event(83); stop,2,"{""0x00D6"": 2}"
5,33,3,3,20,1,set_switch(8); stop,5,"{""0x00D8"": 2, ""0x00D4"": 3}"
5,91,9,1,20,1,trigger_event(42); stop,6,"{""0x00D5"": 6}"
5,92,9,2,20,1,trigger_event(43); stop,8,"{""0x00D5"": 6, ""0x00D4"": 2}"
5,93,9,3,20,1,set_switch(4); stop,5,"{""0x00D6"": 2, ""0x00D5"": 3}"
5,41,4,1,20,1,trigger_event(92); stop,6,"{""0x00D7"": 4, ""0x00DA"": 1, ""0x00D6"": 1}"
5,42,4,2,20,1,trigger_event(93); stop,9,"{""0x00D9"": 8, ""0x00D6"": 1}"
5,43,4,3,20,1,set_switch(9); stop,8,"{""0x00D4"": 2, ""0x00D7"": 6}"
5,101,10,1,20,1,trigger_event(52); stop,6,"{""0x00D6"": 2, ""0x00D4"": 4}"
5,102,10,2,20,1,trigger_event(53); stop,9,"{""0x00D5"": 5, ""0x00D8"": 1, ""0x00D7"": 3}"
5,103,10,3,20,1,set_switch(7); stop,9,"{""0x00D9"": 5, ""0x00DA"": 2, ""0x00D4"": 2}"
5,51,5,1,20,1,trigger_event(102); stop,6,"{""0x00D9"": 3, ""0x00D6"": 1, ""0x00D7"": 2}"
5,52,5,2,20,1,trigger_event(103); stop,9,"{""0x00D9"": 6, ""0x00D6"": 1, ""0x00D7"": 2}"
5,53,5,3,20,1,set_switch(7); stop,5,"{""0x00D6"": 1, ""0x00D5"": 4}"
6,1,13,1,10,1,trigger_event(2); stop,4,"{""0x00D5"": 4}"
6,2,13,2,10,1,trigger_event(3); stop,6,"{""0x00D5"": 2, ""0x00D7"": 4}"
6,3,13,3,20,1,set_switch(1); trigger_event(4); trigger_event(26); trigger_event(38); stop,7,"{""0x00DA"": 2, ""0x00D5"": 5}"
6,4,10,1,3,1,stop,4,"{""0x00D5"": 4}"
6,5,10,2,20,1,set_switch(2); stop,1,"{""0x00D4"": 1}"
6,6,8,1,65,1,trigger_event(7); trigger_event(9); stop,4,"{""0x00D7"": 4}"
6,7,8,2,25,1,trigger_event(8); stop,1,"{""0x00D6"": 1}"
6,8,8,3,3,1,stop,2,"{""0x00D5"": 2}"
6,9,8,4,300,1,stop,5,"{""0x00D6"": 1, ""0x00D9"": 4}"
6,10,8,5,40,1,stop,5,"{""0x00D5"": 3, ""0x00D4"": 2}"
6,11,4,1,10,1,trigger_event(12); stop,6,"{""0x00D4"": 3, ""0x00D5"": 3}"
6,12,4,2,50,1,trigger_event(13); stop,5,"{""0x00D7"": 5}"
6,13,4,3,10,1,trigger_event(14); stop,4,"{""0x00D6"": 1, ""0x00D5"": 3}"
6,14,4,4,10,1,set_switch(5); stop,8,"{""0x00D4"": 1, ""0x00D8"": 2, ""0x00DA"": 1, ""0x00D5"": 4}"
6,150,7,0,3,1,trigger_event(15); trigger_event(19); stop,0,{}
6,15,7,1,3,1,trigger_event(16); stop,4,"{""0x00D5"": 4}"
6,16,7,2,3,1,trigger_event(17); stop,3,"{""0x00D8"": 1, ""0x00D9"": 2}"
6,17,7,3,15,1,trigger_event(18); stop,8,"{""0x00D4"": 2, ""0x00D7"": 6}"
6,18,7,4,30,1,set_switch(6); stop,1,"{""0x00D6"": 1}"
6,19,7,10,3,1,trigger_event(20); stop,2,"{""0x00D4"": 2}"
6,20,7,9,3,1,stop,7,"{""0x00D9"": 6, ""0x00DA"": 1}"
6,21,2,1,2,1,stop,2,"{""0x00D4"": 2}"
6,210,2,2,3,1,stop,5,"{""0x00D5"": 5}"
6,22,1,1,10,1,stop,5,"{""0x00D5"": 3, ""0x00D8"": 1, ""0x00D6"": 1}"
6,23,1,2,3,1,trigger_event(24); stop,11,"{""0x00D5"": 7, ""0x00D7"": 4}"
6,24,1,3,8,1,trigger_event(25); stop,11,"{""0x00D4"": 2, ""0x00D7"": 4, ""0x00D9"": 5}"
6,25,1,4,25,1,"construct_objects(room=1,group_or_wave=1); construct_objects(room=3,group_or_wave=1); construct_objects(room=13,group_or_wave=1); trigger_event(210); trigger_event(34); stop",2,"{""0x00D6"": 1, ""0x00DA"": 1}"
6,26,9,1,3,1,stop,4,"{""0x00D5"": 4}"
6,27,9,2,40,1,trigger_event(28); trigger_event(29); stop,1,"{""0x00D6"": 1}"
6,28,9,3,3,1,stop,4,"{""0x00D5"": 4}"
6,29,9,4,45,1,set_switch(12); stop,1,"{""0x00D6"": 1}"
6,300,3,0,3,1,trigger_event(30); stop,0,{}
6,30,3,1,20,1,trigger_event(31); stop,4,"{""0x00D6"": 1, ""0x00D4"": 3}"
6,31,3,2,20,1,trigger_event(32); stop,9,"{""0x00DA"": 3, ""0x00D7"": 6}"
6,32,3,3,10,1,trigger_event(33); stop,12,"{""0x00D8"": 2, ""0x00D9"": 6, ""0x00D4"": 4}"
6,33,3,4,3,1,set_switch(7); stop,2,"{""0x00D6"": 2}"
6,34,13,4,150,1,trigger_event(35); trigger_event(37); stop,8,"{""0x00D7"": 8}"
6,35,13,5,10,1,trigger_event(36); stop,7,"{""0x00D4"": 2, ""0x00D5"": 5}"
6,36,13,6,25,1,stop,6,"{""0x00D6"": 1, ""0x00D7"": 3, ""0x00D5"": 2}"
6,37,13,7,50,1,stop,7,"{""0x00D9"": 7}"
6,340,13,10,90,1,trigger_event(341); stop,2,"{""0x00D6"": 2}"
6,341,13,9,90,1,stop,1,"{""0x00D6"": 1}"
6,38,12,1,3,1,stop,3,"{""0x00D5"": 3}"
6,39,12,2,60,1,stop,2,"{""0x00D6"": 1, ""0x00D8"": 1}"
6,40,11,1,100,1,trigger_event(41); stop,4,"{""0x00D8"": 2, ""0x00DA"": 2}"
6,41,11,2,10,1,trigger_event(42); stop,10,"{""0x00D4"": 2, ""0x00D7"": 2, ""0x00D5"": 4, ""0x00D9"": 2}"
6,42,11,3,30,1,trigger_event(43); stop,6,"{""0x00DA"": 3, ""0x00D8"": 3}"
6,43,11,4,5,1,"set_switch(20); construct_objects(room=4,group_or_wave=1); stop",10,"{""0x00D5"": 10}"
6,45,6,1,11,1,stop,3,"{""0x00D6"": 3}"
7,1,2,1,65,1,trigger_event(2); stop,12,"{""0x00D7"": 12}"
7,2,2,2,15,1,trigger_event(3); stop,2,"{""0x00D6"": 2}"
7,3,2,3,15,1,trigger_event(4); set_switch(1); stop,9,"{""0x00D5"": 3, ""0x00D8"": 1, ""0x00D4"": 2, ""0x00D9"": 3}"
7,4,1,1,45,1,trigger_event(6); stop,1,"{""0x00D6"": 1}"
7,5,1,2,12,1,stop,2,"{""0x00D8"": 1, ""0x00D6"": 1}"
7,6,1,3,10,1,set_switch(2); stop,8,"{""0x00D9"": 4, ""0x00D7"": 4}"
7,7,7,1,8,1,trigger_event(8); stop,1,"{""0x00D6"": 1}"
7,8,7,2,5,1,trigger_event(9); stop,3,"{""0x00D9"": 3}"
7,9,7,3,3,1,trigger_event(10); stop,2,"{""0x00DA"": 2}"
7,10,7,4,9,1,trigger_event(11); stop,1,"{""0x00D8"": 1}"
7,11,7,5,10,1,stop,5,"{""0x00D5"": 2, ""0x00D9"": 1, ""0x00D7"": 2}"
7,16,3,1,3,1,trigger_event(17); stop,1,"{""0x00D6"": 1}"
7,17,3,2,20,1,trigger_event(18); stop,12,"{""0x00D9"": 5, ""0x00D7"": 3, ""0x00D4"": 2, ""0x00D5"": 2}"
7,18,3,3,10,1,trigger_event(19); stop,4,"{""0x00D6"": 1, ""0x00DA"": 1, ""0x00D8"": 1, ""0x00D4"": 1}"
7,19,3,4,20,1,set_switch(3); stop,2,"{""0x00D6"": 2}"
7,20,5,1,20,1,trigger_event(22); stop,7,"{""0x00D7"": 7}"
7,21,5,2,220,1,trigger_event(23); stop,5,"{""0x00D4"": 2, ""0x00D5"": 3}"
7,22,5,3,15,1,trigger_event(24); stop,2,"{""0x00DA"": 2}"
7,23,5,4,40,1,trigger_event(25); stop,12,"{""0x00D5"": 6, ""0x00D9"": 6}"
7,24,5,5,20,1,trigger_event(26); stop,8,"{""0x00D4"": 2, ""0x00D7"": 6}"
7,25,5,6,20,1,trigger_event(27); stop,9,"{""0x00D6"": 1, ""0x00D9"": 8}"
7,26,5,7,25,1,trigger_event(28); stop,3,"{""0x00D6"": 3}"
7,27,5,8,40,1,stop,2,"{""0x00D8"": 2}"
7,28,5,9,50,1,set_switch(4); stop,3,"{""0x00D6"": 3}"
7,30,8,1,3,1,trigger_event(31); stop,4,"{""0x00D4"": 4}"
7,31,8,2,8,1,trigger_event(32); stop,9,"{""0x00DA"": 2, ""0x00D5"": 5, ""0x00D4"": 2}"
7,32,8,3,25,1,trigger_event(33); stop,2,"{""0x00D6"": 2}"
7,33,8,4,20,1,trigger_event(34); stop,14,"{""0x00D7"": 8, ""0x00D9"": 4, ""0x00D4"": 2}"
7,34,8,5,25,1,"construct_objects(room=8,group_or_wave=1); stop",7,"{""0x00D6"": 2, ""0x00D5"": 5}"
8,1,5,1,60,1,trigger_event(2); stop,4,"{""0x00D7"": 4}"
8,2,5,2,15,1,trigger_event(3); stop,6,"{""0x00D7"": 2, ""0x00D4"": 1, ""0x00D5"": 3}"
8,3,5,3,10,1,set_switch(1); stop,5,"{""0x00D9"": 4, ""0x00D6"": 1}"
8,40,5,0,3,1,trigger_event(4); trigger_event(5); stop,0,{}
8,4,5,4,20,1,trigger_event(6); stop,3,"{""0x00D7"": 3}"
8,5,5,5,20,1,trigger_event(7); stop,1,"{""0x00D4"": 1}"
8,6,5,6,10,1,set_switch(2); stop,4,"{""0x00D5"": 3, ""0x00D8"": 1}"
8,7,5,7,20,1,set_switch(2); stop,5,"{""0x00D6"": 1, ""0x00D7"": 4}"
8,80,5,0,80,1,trigger_event(8); trigger_event(9); trigger_event(10); stop,0,{}
8,8,5,8,3,1,trigger_event(11); stop,1,"{""0x00D7"": 1}"
