floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
3,501,50,1,40,1,stop,4,"{""0x0063"": 4}"
3,502,50,2,10,1,trigger_event(5021); stop,6,"{""0x0061"": 2, ""0x0063"": 4}"
3,5021,50,3,10,1,trigger_event(5022); stop,5,"{""0x0063"": 5}"
3,5022,50,4,10,1,set_switch(2); set_switch(3); stop,4,"{""0x0062"": 2, ""0x0063"": 2}"
3,321,32,1,40,1,trigger_event(3211); stop,5,"{""0x0060"": 1, ""0x0063"": 4}"
3,3211,32,2,40,1,trigger_event(3212); stop,4,"{""0x0061"": 4}"
3,3212,32,3,40,1,set_switch(27); set_switch(5); set_switch(7); stop,5,"{""0x0063"": 5}"
3,341,34,1,40,1,trigger_event(3411); stop,6,"{""0x0063"": 6}"
3,3411,34,2,40,1,trigger_event(3412); stop,6,"{""0x0063"": 6}"
3,3412,34,3,40,1,set_switch(6); set_switch(10); stop,8,"{""0x0063"": 8}"
3,531,53,1,10,1,trigger_event(5311); stop,5,"{""0x0062"": 1, ""0x0063"": 3, ""0x0061"": 1}"
3,5311,53,2,10,1,trigger_event(5312); stop,3,"{""0x0062"": 3}"
3,5312,53,3,10,1,trigger_event(5313); stop,4,"{""0x0062"": 1, ""0x0063"": 3}"
3,5313,53,4,10,1,set_switch(8); set_switch(11); set_switch(12); stop,6,"{""0x0061"": 2, ""0x0063"": 3, ""0x0060"": 1}"
3,101,10,1,40,1,trigger_event(1011); stop,3,"{""0x0061"": 3}"
3,1011,10,2,40,1,set_switch(8); set_switch(11); set_switch(12); stop,4,"{""0x0061"": 4}"
3,601,60,1,40,1,trigger_event(6011); stop,6,"{""0x0060"": 2, ""0x0063"": 4}"
3,6011,60,2,40,1,trigger_event(6012); stop,6,"{""0x0061"": 2, ""0x0062"": 1, ""0x0063"": 3}"
3,6012,60,3,40,1,trigger_event(6013); stop,6,"{""0x0063"": 6}"
3,6013,60,4,40,1,set_switch(13); set_switch(14); stop,5,"{""0x0063"": 4, ""0x0061"": 1}"
3,113,11,1,40,1,trigger_event(1111); stop,1,"{""0x0060"": 1}"
3,1111,11,2,40,1,set_switch(15); set_switch(16); set_switch(17); set_switch(18); stop,4,"{""0x0063"": 4}"
3,112,11,3,40,1,stop,3,"{""0x0063"": 3}"
3,331,33,1,40,1,trigger_event(3311); stop,5,"{""0x0060"": 2, ""0x0063"": 3}"
3,3311,33,2,40,1,stop,8,"{""0x0063"": 8}"
3,511,51,1,10,1,trigger_event(5111); stop,6,"{""0x0061"": 1, ""0x0062"": 1, ""0x0063"": 4}"
3,5111,51,2,10,1,trigger_event(5112); stop,7,"{""0x0063"": 5, ""0x0061"": 2}"
3,5112,51,3,10,1,trigger_event(5113); stop,4,"{""0x0061"": 4}"
3,5113,51,4,10,1,trigger_event(5114); stop,1,"{""0x0060"": 1}"
3,5114,51,5,10,1,set_switch(19); set_switch(20); set_switch(23); set_switch(25); set_switch(26); set_switch(24); set_switch(22); stop,1,"{""0x0060"": 1}"
3,201,20,1,40,1,stop,1,"{""0x0060"": 1}"
3,202,20,2,40,1,stop,2,"{""0x0061"": 2}"
3,521,52,1,10,1,trigger_event(5211); stop,5,"{""0x0063"": 5}"
3,5211,52,2,10,1,trigger_event(5212); stop,2,"{""0x0060"": 2}"
3,5212,52,3,10,1,trigger_event(5213); stop,4,"{""0x0063"": 4}"
3,5213,52,4,10,1,set_switch(21); stop,5,"{""0x0061"": 2, ""0x0063"": 3}"
4,111,11,1,30,1,set_switch(29); set_switch(27); stop,5,"{""0x0060"": 1, ""0x0063"": 3, ""0x0061"": 1}"
4,521,52,1,30,1,trigger_event(5211); stop,3,"{""0x0061"": 1, ""0x0063"": 2}"
4,5211,52,2,120,1,trigger_event(5212); stop,3,"{""0x0063"": 2, ""0x0060"": 1}"
4,5212,52,3,120,1,trigger_event(5213); stop,4,"{""0x0063"": 3, ""0x0061"": 1}"
4,5213,52,4,120,1,set_switch(101); stop,3,"{""0x0060"": 1, ""0x0063"": 2}"
4,522,52,5,120,1,trigger_event(5221); stop,3,"{""0x0061"": 1, ""0x0063"": 2}"
4,5221,52,6,120,1,trigger_event(5222); stop,3,"{""0x0061"": 1, ""0x0063"": 2}"
4,5222,52,7,120,1,trigger_event(5223); stop,3,"{""0x0063"": 3}"
4,5223,52,8,120,1,set_switch(102); stop,3,"{""0x0060"": 1, ""0x0063"": 2}"
4,523,52,9,90,1,trigger_event(5231); stop,6,"{""0x0063"": 3, ""0x0062"": 2, ""0x0061"": 1}"
4,5231,52,10,60,1,trigger_event(5232); stop,5,"{""0x0060"": 2, ""0x0062"": 2, ""0x0061"": 1}"
4,5232,52,11,180,1,stop,6,"{""0x0062"": 4, ""0x0063"": 2}"
