label,line,opcode,args
label005A,24,read_switch_flag_on_floor,r1-r3
label005A,28,set_switch_flag_sync,"... r1, r2"
label0059,34,read_switch_flag_on_floor,r1-r3
label0059,38,clear_switch_flag_sync,"... r1, r2"
label0026,223,read_switch_flag_on_floor,r60-r62
start,357,set_qt_success,label00BA
start,358,set_qt_failure,label009D
start,363,set_floor_handler,"... 0x0 /* 0 */, label00A8"
start,366,set_floor_handler,"... 0xA /* 10 */, label008A"
start,369,set_floor_handler,"... 0xE /* 14 */, label008A"
start,372,set_floor_handler,"... 0x9 /* 9 */, label008A"
label00CE,407,pl_add_meseta2,... 0x1388 /* 5000 */
label006A,417,pl_add_meseta2,... 0x2710 /* 10000 */
label00C2,427,pl_add_meseta2,... 0x4E20 /* 20000 */
label0099,437,pl_add_meseta2,... 0x9C40 /* 40000 */
label009A,448,switch_call,"r250, [label0030, label0033, label0037, label003C]"
label006B,496,jmpi_eq,"r254, 0x00000001, label00CF"
label006B,497,jmpi_eq,"r253, 0x00000001, label0016"
label046D,527,jmpi_eq,"r255, 0x00000001, label0038"
label046D,528,jmpi_eq,"r254, 0x00000001, label005F"
label046D,529,jmpi_eq,"r253, 0x00000001, label005D"
label007E,551,clear_quest_board_handler,... 0x0 /* 0 */
label007E,553,clear_quest_board_handler,... 0x1 /* 1 */
label005F,586,sync_register2,"... r255, 0x1 /* 1 */"
label046E,631,jmpi_eq,"r255, 0x00000001, label00C6"
label046E,632,jmpi_eq,"r254, 0x00000001, label004A"
label046E,633,jmpi_eq,"r253, 0x00000001, label0050"
label00C9,645,switch_jmp,"r58, [label0006, label0049, label0064]"
label007F,656,switch_jmp,"r58, [label00C9, label0064]"
label046F,778,jmpi_eq,"r254, 0x00000001, label0083"
label046F,779,jmpi_eq,"r253, 0x00000001, label0089"
label0470,835,jmpi_eq,"r254, 0x00000001, label0060"
label0470,836,jmpi_eq,"r253, 0x00000001, label0069"
label0471,898,jmpi_eq,"r254, 0x00000001, label006D"
label0471,899,jmpi_eq,"r253, 0x00000001, label0073"
label0008,1045,sync_register2,"... r254, 0x1 /* 1 */"
label0009,1053,read_switch_flag_on_floor,r60-r62
label001B,1071,switch_call,"r250, [label0039, label003D, label0041, label0043]"
label0039,1078,sync_register2,"... r164, 0x1 /* 1 */"
label003D,1084,sync_register2,"... r165, 0x1 /* 1 */"
label0041,1090,sync_register2,"... r166, 0x1 /* 1 */"
label0043,1096,sync_register2,"... r167, 0x1 /* 1 */"
label000D,1131,gettime,r102
label000D,1140,set_switch_flag_sync,"... 0xA /* 10 */, 0x63 /* 99 */"
label0074,1156,read_switch_flag_on_floor,r60-r62
label0081,1174,switch_call,"r250, [label00B7, label00BC, label00BE, label00C3]"
label00B7,1180,sync_register2,"... r213, 0x1 /* 1 */"
label00BC,1186,sync_register2,"... r214, 0x1 /* 1 */"
label00BE,1192,sync_register2,"... r215, 0x1 /* 1 */"
label00C3,1198,sync_register2,"... r216, 0x1 /* 1 */"
label00B4,1219,read_switch_flag_on_floor,r60-r62
label00B4,1223,switch_jmp,"r0, [label0077, label0065]"
label0077,1228,clear_switch_flag_sync,"... 0x4 /* 4 */, 0x63 /* 99 */"
label0065,1234,set_switch_flag_sync,"... 0x2 /* 2 */, 0x63 /* 99 */"
label00C7,1241,gettime,r102
label0096,1357,jmpi_eq,"r253, 0x00000001, label0001"
label00AE,1369,switch_jmp,"r250, [label0082, label0084, label0086, label008B]"
label0082,1379,sync_register2,"... r135, 0x1 /* 1 */"
label0084,1389,sync_register2,"... r136, 0x1 /* 1 */"
label0086,1399,sync_register2,"... r137, 0x1 /* 1 */"
label008B,1409,sync_register2,"... r138, 0x1 /* 1 */"
label00B8,1413,switch_jmp,"r250, [label0013, label0019, label001C, label001E]"
label0079,1449,jmpi_eq,"r253, 0x00000001, label0001"
label0079,1450,jmpi_eq,"r254, 0x00000001, label0001"
label004D,1457,jmpi_eq,"r254, 0x00000001, label0001"
label004D,1461,show_timer,
label004D,1463,gettime,r104
label004D,1467,winset_time,r106
label002C,1487,jmpi_eq,"r253, 0x00000001, label0031"
label003E,1504,sync_register2,"... r108, 0x1 /* 1 */"
label0005,1510,sync_register2,"... r108, 0x1 /* 1 */"
label008E,1516,jmpi_eq,"r253, 0x00000001, label0001"
label008E,1525,set,r253
label00A5,1565,hide_timer,
label00CB,1575,jmpi_eq,"r253, 0x00000001, label0001"
label00CB,1577,jmpi_ne,"r254, 0x00000001, label00CB"
label006E,1647,let,"r60, r254"
label0046,1743,jmpi_eq,"r253, 0x00000001, label0001"
label0046,1744,jmpi_eq,"r254, 0x00000001, label0001"
label00C0,1749,jmpi_eq,"r254, 0x00000001, label000E"
label00C0,1750,jmpi_eq,"r253, 0x00000001, label000E"
label0028,1761,gettime,r143
label0028,1770,sync_register2,"... r147, 0x1 /* 1 */"
label0014,1783,let,"r60, r254"
label00CC,1803,let,"r60, r254"
label006F,1847,hide_timer,
label006F,1849,gettime,r104
label0047,1861,clear,r253
label0047,1862,set,r254
label00D3,1880,hide_timer,
label00D3,1883,clear,r254
label00D3,1884,set,r253
label007C,1899,let,"r60, r254"
label003F,1990,switch_on,... 0x319 /* 793 */
label0320,2019,sync_register2,"... r254, 0x1 /* 1 */"
