floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
9,101,80,1,100,1,trigger_event(102); stop,5,"{""0x00A0"": 5}"
9,102,80,2,0,1,trigger_event(103); stop,7,"{""0x00A0"": 7}"
9,103,80,3,0,1,trigger_event(104); stop,10,"{""0x00A0"": 10}"
9,104,80,4,0,1,trigger_event(105); stop,6,"{""0x00A7"": 6}"
9,105,80,5,0,1,trigger_event(106); stop,4,"{""0x00A4"": 4}"
9,106,80,6,0,1,trigger_event(107); stop,10,"{""0x00A6"": 10}"
9,107,80,7,0,1,trigger_event(108); stop,9,"{""0x00A0"": 4, ""0x00A6"": 5}"
9,108,80,8,0,1,trigger_event(109); stop,10,"{""0x00A8"": 8, ""0x00A7"": 2}"
9,109,80,9,0,1,trigger_event(110); stop,6,"{""0x00A4"": 4, ""0x00A7"": 2}"
9,110,80,10,0,1,trigger_event(111); stop,15,"{""0x00A6"": 15}"
9,111,80,11,0,1,"construct_objects(room=80,group_or_wave=1); stop",12,"{""0x00A7"": 4, ""0x00A0"": 4, ""0x00A4"": 4}"
10,101,42,1,100,1,trigger_event(102); stop,5,"{""0x00A5"": 3, ""0x00A7"": 2}"
10,102,42,2,0,1,trigger_event(103); stop,6,"{""0x00A6"": 4, ""0x00A1"": 2}"
10,103,42,3,0,1,trigger_event(104); trigger_event(106); stop,6,"{""0x00A6"": 4, ""0x00A5"": 2}"
10,104,42,4,0,1,trigger_event(105); stop,7,"{""0x00A6"": 4, ""0x00A8"": 3}"
10,105,42,5,0,1,"set_switch(101); construct_objects(room=42,group_or_wave=1); stop",5,"{""0x00A7"": 2, ""0x00A1"": 3}"
10,106,42,6,400,1,stop,0,{}
10,107,33,7,20,1,trigger_event(108); stop,4,"{""0x00A4"": 4}"
10,108,33,8,0,1,trigger_event(109); stop,7,"{""0x00A6"": 6, ""0x00A5"": 1}"
10,109,33,9,0,1,trigger_event(110); stop,7,"{""0x00A8"": 6, ""0x00A7"": 1}"
10,110,33,10,0,1,set_switch(102); stop,4,"{""0x00A1"": 4}"
10,111,20,11,0,1,trigger_event(112); trigger_event(114); stop,4,"{""0x00A7"": 4}"
10,112,20,12,0,1,trigger_event(113); stop,5,"{""0x00A6"": 4, ""0x00A1"": 1}"
10,113,20,13,0,1,set_switch(103); stop,5,"{""0x00A6"": 5}"
10,114,20,14,800,1,stop,0,{}
10,115,41,15,200,1,trigger_event(116); stop,5,"{""0x00A4"": 5}"
10,116,41,16,0,1,trigger_event(117); stop,5,"{""0x00A1"": 5}"
10,117,41,17,0,1,trigger_event(118); stop,6,"{""0x00A6"": 6}"
10,118,41,18,0,1,trigger_event(119); stop,7,"{""0x00A5"": 5, ""0x00A1"": 2}"
10,119,41,19,0,1,"set_switch(104); clear_switch(79); clear_switch(80); construct_objects(room=41,group_or_wave=3); stop",11,"{""0x00A6"": 9, ""0x00A8"": 2}"
10,120,23,20,0,1,trigger_event(121); stop,9,"{""0x00A3"": 1, ""0x00A2"": 8}"
10,121,23,21,0,1,trigger_event(122); stop,9,"{""0x00A3"": 1, ""0x00A2"": 4, ""0x00A1"": 4}"
10,122,23,22,0,1,set_switch(105); stop,7,"{""0x00A6"": 6, ""0x00A7"": 1}"
10,123,40,23,0,1,trigger_event(124); stop,5,"{""0x00A5"": 4, ""0x00A7"": 1}"
10,124,40,24,0,1,trigger_event(125); stop,4,"{""0x00A4"": 4}"
10,125,40,25,0,1,trigger_event(126); stop,7,"{""0x00A8"": 4, ""0x00A5"": 3}"
10,126,40,26,0,1,trigger_event(127); trigger_event(128); stop,5,"{""0x00A1"": 5}"
10,127,40,27,0,1,set_switch(106); stop,7,"{""0x00A6"": 7}"
10,128,40,28,400,1,"construct_objects(room=7,group_or_wave=1); stop",4,"{""0x00A8"": 4}"
10,129,50,29,0,1,trigger_event(130); trigger_event(131); stop,6,"{""0x00A6"": 6}"
10,130,50,30,0,1,"set_switch(107); construct_objects(room=50,group_or_wave=1); stop",2,"{""0x00A4"": 2}"
10,131,50,31,250,1,stop,2,"{""0x00A4"": 2}"
10,132,22,32,0,1,trigger_event(133); stop,8,"{""0x00A3"": 1, ""0x00A2"": 6, ""0x00A1"": 1}"
10,133,22,33,0,1,trigger_event(134); stop,4,"{""0x00A1"": 4}"
10,134,22,34,0,1,set_switch(108); stop,6,"{""0x00A7"": 2, ""0x00A8"": 4}"
10,135,65,35,0,1,trigger_event(136); stop,6,"{""0x00A5"": 3, ""0x00A8"": 3}"
10,136,65,36,50,1,trigger_event(137); stop,5,"{""0x00A5"": 3, ""0x00A4"": 2}"
10,137,65,37,0,1,set_switch(109); stop,4,"{""0x00A7"": 4}"
10,138,32,38,0,1,trigger_event(139); stop,4,"{""0x00A6"": 4}"
10,139,32,39,0,1,trigger_event(140); stop,6,"{""0x00A6"": 5, ""0x00A1"": 1}"
10,140,32,40,0,1,trigger_event(141); stop,8,"{""0x00A4"": 4, ""0x00A6"": 4}"
10,141,32,41,0,1,"set_switch(110); construct_objects(room=32,group_or_wave=1); stop",8,"{""0x00A6"": 5, ""0x00A5"": 3}"
10,142,55,42,50,1,trigger_event(143); stop,4,"{""0x00A4"": 4}"
10,143,55,43,0,1,trigger_event(144); stop,4,"{""0x00A6"": 4}"
10,144,55,44,0,1,"set_switch(68); set_switch(111); construct_objects(room=55,group_or_wave=1); stop",6,"{""0x00A6"": 6}"
10,145,31,45,200,1,trigger_event(146); stop,4,"{""0x00A5"": 4}"
10,146,31,46,0,1,trigger_event(147); stop,5,"{""0x00A4"": 3, ""0x00A5"": 2}"
10,147,31,47,0,1,trigger_event(148); stop,8,"{""0x00A6"": 8}"
10,148,31,48,0,1,"set_switch(112); construct_objects(room=31,group_or_wave=1); clear_switch(68); stop",5,"{""0x00A6"": 3, ""0x00A7"": 2}"
10,149,70,49,0,1,"set_switch(113); construct_objects(room=70,group_or_wave=1); stop",8,"{""0x00A6"": 6, ""0x00A8"": 2}"
10,150,30,50,0,1,trigger_event(151); stop,5,"{""0x00A5"": 3, ""0x00A1"": 2}"
10,151,30,51,0,1,trigger_event(152); stop,6,"{""0x00A4"": 4, ""0x00A7"": 2}"
10,152,30,52,0,1,trigger_event(153); stop,8,"{""0x00A6"": 6, ""0x00A1"": 2}"
10,153,30,53,0,1,set_switch(114); stop,8,"{""0x00A6"": 4, ""0x00A5"": 2, ""0x00A1"": 2}"
10,154,43,54,0,1,trigger_event(155); stop,4,"{""0x00A6"": 3, ""0x00A7"": 1}"
10,155,43,55,0,1,trigger_event(156); stop,7,"{""0x00A5"": 4, ""0x00A8"": 3}"
10,156,43,56,0,1,"set_switch(115); construct_objects(room=43,group_or_wave=1); clear_switch(64); stop",5,"{""0x00A1"": 5}"
10,157,85,57,30,1,set_switch(116); stop,10,"{""0x00A3"": 1, ""0x00A2"": 9}"
10,158,80,58,0,1,trigger_event(159); stop,7,"{""0x00A6"": 5, ""0x00A1"": 2}"
10,159,80,59,0,1,trigger_event(160); stop,7,"{""0x00A7"": 3, ""0x00A4"": 4}"
10,160,80,60,0,1,trigger_event(161); set_switch(64); stop,8,"{""0x00A6"": 6, ""0x00A1"": 2}"
10,161,80,61,0,1,trigger_event(162); stop,6,"{""0x00A5"": 6}"
10,162,80,62,0,1,trigger_event(163); stop,9,"{""0x00A6"": 6, ""0x00A4"": 3}"
10,163,80,63,0,1,trigger_event(164); stop,5,"{""0x00A1"": 5}"
10,164,80,64,0,1,"set_switch(117); clear_switch(64); construct_objects(room=80,group_or_wave=1); stop",15,"{""0x00A6"": 15}"
14,1,0,1,50,1,"construct_objects(room=0,group_or_wave=1); construct_objects(room=1,group_or_wave=1); construct_objects(room=2,group_or_wave=1); clear_switch(50); stop",1,"{""0x00C8"": 1}"
