source,opcode,target,line
label0217,thread_stg,label03CA,62
label03CA,compute_bezier_curve_point,label0444,81
label03CA,jmpi_eq,label0001,88
label03CA,jmpi_eq,label03CA,89
label04A7,thread_stg,label0122,106
label0122,compute_bezier_curve_point,label0458,125
label0122,jmpi_eq,label0001,132
label0122,jmpi_eq,label0122,133
label0044,jmp_le,label0044,150
label03EC,call,label0002,176
label02F9,call,label048F,185
label03FC,call,label04E7,195
label0158,thread_stg,label0123,229
label04CD,jmpi_eq,label0001,237
label04CD,jmpi_eq,label0001,238
label04CD,jmpi_lt,label04CD,240
label04CD,jmpi_eq,label0159,241
label04CD,jmpi_eq,label0144,242
label0144,jmpi_gt,label0123,251
label0144,jmp,label01F7,252
label01F8,thread_stg,label01C6,271
label0054,jmpi_eq,label0001,279
label0054,jmpi_eq,label0001,280
label0054,jmpi_lt,label0054,282
label0054,jmpi_eq,label0159,283
label0054,jmpi_eq,label0192,284
label0192,jmp_lt,label01C6,293
label0192,jmp,label02E4,294
label0055,jmpi_eq,label02CB,404
label0055,jmpi_eq,label02CB,405
label0055,jmp,label0055,406
label02CB,jmpi_eq,label03FD,409
label02CB,jmpi_eq,label03FD,410
label02CB,jmp,label0055,411
label03FD,jmpi_eq,label0003,414
label03FD,jmpi_eq,label0003,415
label03FD,jmp,label0055,416
label0003,jmpi_eq,label047F,419
label0003,jmpi_eq,label047F,420
label0003,jmp,label0055,421
label00F3,jmpi_eq,label0069,506
label00F3,jmpi_eq,label0069,507
label0069,jmpi_eq,label0084,511
label0069,jmpi_eq,label0084,512
label0084,jmpi_eq,label0098,516
label0084,jmpi_eq,label0098,517
label0098,jmpi_eq,label04E8,521
label0098,jmpi_eq,label04E8,522
label04E8,jmp_lt,label00F3,527
label0193,call,label01A1,536
label0193,jmp_eq,label0193,538
label0314,jmpi_lt,label006A,544
label0314,jmp,label00C5,545
label0294,jmpi_lt,label0127,548
label0294,jmp,label0181,549
label02B0,va_call,label0349,554
label02B0,va_call,label0349,559
label02B0,jmp_gt,label0001,565
label006A,jmpi_lt,label0419,570
label006A,jmp,label0294,572
label0419,jmp,label0294,576
label00C5,jmpi_lt,label0459,579
label00C5,jmp,label0294,581
label0459,jmp,label0294,585
label0127,jmpi_lt,label0491,588
label0127,jmp,label02B0,590
label0491,jmp,label02B0,594
label0181,jmpi_lt,label04E9,597
label0181,jmp,label02B0,599
label04E9,jmp,label02B0,603
label02B1,jmpi_eq,label01FA,609
label02B1,jmpi_eq,label01FA,610
label01FA,jmpi_eq,label0219,616
label01FA,jmpi_eq,label0219,617
label0219,jmpi_eq,label0236,623
label0219,jmpi_eq,label0236,624
label0236,jmpi_eq,label015B,630
label0236,jmpi_eq,label015B,631
label021A,jmpi_eq,label0001,639
label0237,jmpi_eq,label0001,645
label0250,jmpi_eq,label0001,651
label0277,jmpi_eq,label0001,657
label0437,switch_call,label01C7,671
label0437,switch_call,label01DC,671
label0437,switch_call,label01FB,671
label0437,switch_call,label021B,671
label016C,switch_jmp,label0355,700
label016C,switch_jmp,label0365,700
label016C,switch_jmp,label0379,700
label016C,switch_jmp,label038E,700
label0349,jmpi_lt,label016D,724
label0182,jmpi_eq,label0014,736
label0182,jmp,label0001,738
label0014,jmpi_eq,label016E,741
label0014,jmp,label0001,743
label016E,jmpi_eq,label02FC,746
label016E,jmp,label0001,748
label02FC,jmpi_eq,label006B,751
label02FC,jmp,label0001,753
label016F,jmpi_eq,label00F4,761
label016F,jmp,label016F,762
label00F4,jmp,label016F,767
label006C,jmpi_gt,label041A,772
label034A,jmpi_eq,label02E5,783
label034A,jmp,label0001,785
label02E5,jmpi_eq,label02FD,788
label02E5,jmp,label0001,790
label02FD,jmpi_eq,label0315,793
label02FD,jmp,label0001,795
label0315,jmpi_eq,label01DD,798
label0315,jmp,label0001,800
label0085,jmp_eq,label041B,814
label03B5,jmpi_eq,label0128,843
label0023,jmpi_eq,label0251,868
label015D,call,label00F5,948
label015D,call,label00F5,949
label01A1,call,label00F5,953
label01A1,call,label00F5,954
label01A1,call,label00F5,955
label038F,call,label00F5,959
label038F,call,label00F5,960
label038F,call,label00F5,961
label038F,call,label0295,962
label02E6,call,label00F5,966
label02E6,call,label00F5,967
label02E6,call,label00F5,968
label02E6,call,label00F5,969
label02E6,call,label00F5,970
label02E6,call,label00F5,971
label03CC,call,label01A1,975
label03CC,call,label02E6,976
start,set_qt_exit,label000A,985
start,set_qt_cancel,label000A,986
start,set_qt_failure,label0064,987
start,set_floor_handler,label0064,990
start,set_floor_handler,label012C,993
start,set_qt_success,label0014,994
start,jmpi_eq,label009A,1008
label009A,jmpi_ne,label040D,1016
label040D,call,label0368,1034
label040D,set_quest_board_handler,label004D,1039
label004D,switch_jmp,label004E,1052
label004D,switch_jmp,label004F,1052
label004E,jmpi_eq,label0001,1061
label004F,va_call,label0070,1081
label021C,jmpi_eq,label0001,1115
label0064,thread_stg,label0366,1161
label0064,call,label04EF,1168
label0147,switch_jmp,label03DE,1175
label0147,switch_jmp,label0338,1175
label0366,jmp,label0366,1196
label008C,call,label0002,1200
label008C,call,label0295,1207
label008C,call,label0302,1215
label008C,call,label037D,1216
label008C,call,label04E7,1218
label045A,switch_call,label04B7,1238
label045A,switch_call,label04CE,1238
label045A,switch_call,label04EA,1238
label045A,switch_call,label0501,1238
label045A,jmpi_eq,label0324,1239
label045A,jmpi_gt,label01FC,1242
label045A,jmp,label01FC,1251
label0324,jmpi_gt,label01FC,1256
label01FC,jmp,label045A,1268
label0078,jmpi_eq,label0001,1289
label0078,switch_jmp,label0056,1299
label0078,switch_jmp,label0325,1299
label007E,jmpi_eq,label0252,1332
label007F,jmpi_eq,label01C5,1351
label006E,jmpi_eq,label0001,1407
label03FF,jmpi_eq,label0471,1419
label03FF,switch_jmp,label03CD,1423
label03FF,switch_jmp,label04B8,1423
label03FF,switch_jmp,label0466,1423
