label,line,opcode,args
label0158,223,gettime,r47
label04CD,243,show_timer,
label0144,247,gettime,r47
label0144,250,winset_time,r48
label01F8,265,gettime,r47
label01F8,266,gettime,r49
label0054,285,show_timer,
label0192,289,gettime,r48
label0192,291,winset_time,r48
label010C,308,sync_register2,"... r241, 0x1 /* 1 */"
label0124,314,sync_register2,"... r242, 0x1 /* 1 */"
label0145,320,sync_register2,"... r243, 0x1 /* 1 */"
label015A,326,sync_register2,"... r244, 0x1 /* 1 */"
label00F1,332,sync_register2,"... r241, 0x0 /* 0 */"
label010D,338,sync_register2,"... r242, 0x0 /* 0 */"
label0125,344,sync_register2,"... r243, 0x0 /* 0 */"
label0146,350,sync_register2,"... r244, 0x0 /* 0 */"
label01B1,356,sync_register2,"... r236, 0x1 /* 1 */"
label0218,362,sync_register2,"... r237, 0x1 /* 1 */"
label0293,368,sync_register2,"... r238, 0x1 /* 1 */"
label02FA,374,sync_register2,"... r239, 0x1 /* 1 */"
label0013,380,sync_register2,"... r185, 0x0 /* 0 */"
label016B,386,sync_register2,"... r186, 0x0 /* 0 */"
label02FB,392,sync_register2,"... r187, 0x0 /* 0 */"
label0418,398,sync_register2,"... r188, 0x0 /* 0 */"
label0464,433,sync_register2,"... r230, 0x1 /* 1 */"
label0473,439,sync_register2,"... r231, 0x1 /* 1 */"
label0480,445,sync_register2,"... r232, 0x1 /* 1 */"
label0490,451,sync_register2,"... r233, 0x1 /* 1 */"
label03CB,457,sync_register2,"... r230, 0x0 /* 0 */"
label03DD,463,sync_register2,"... r231, 0x0 /* 0 */"
label03ED,469,sync_register2,"... r232, 0x0 /* 0 */"
label03FE,475,sync_register2,"... r233, 0x0 /* 0 */"
label00D9,481,sync_register2,"... r85, 0x1 /* 1 */"
label00F2,487,sync_register2,"... r86, 0x1 /* 1 */"
label010E,493,sync_register2,"... r87, 0x1 /* 1 */"
label0126,499,sync_register2,"... r88, 0x1 /* 1 */"
label0193,539,set,r253
label0437,671,switch_call,"r1, [label01C7, label01DC, label01FB, label021B]"
label016C,700,switch_jmp,"r250, [label0355, label0365, label0379, label038E]"
label03B5,841,item_create2,"r11-r22, r1"
label03B5,844,item_delete_by_type,"r11-r13, r1-r12"
label0023,867,item_delete_by_type,"r11-r13, r24-r35"
label0023,869,item_create2,"r11-r22, r24"
label0445,880,get_stackable_item_count,"r1-r4, r0"
label0024,898,item_create2,"r11-r22, r11"
start,985,set_qt_exit,label000A
start,986,set_qt_cancel,label000A
start,987,set_qt_failure,label0064
start,990,set_floor_handler,"... 0x0 /* 0 */, label0064"
start,993,set_floor_handler,"... 0x5 /* 5 */, label012C"
start,994,set_qt_success,label0014
label040D,1039,set_quest_board_handler,"... 0x4 /* 4 */, label004D, ""記録全て初期化"""
label004D,1052,switch_jmp,"r50, [label004E, label004F]"
label0064,1128,set_switch_flag_sync,"... 0x0 /* 0 */, 0x64 /* 100 */"
label0064,1132,set_switch_flag_sync,"... 0x0 /* 0 */, 0xD7 /* 215 */"
label0147,1175,switch_jmp,"r50, [label03DE, label0338]"
label045A,1238,switch_call,"r250, [label04B7, label04CE, label04EA, label0501]"
label0078,1289,jmpi_eq,"r255, 0x00000001, label0001"
label0078,1299,switch_jmp,"r50, [label0056, label0325]"
label0325,1307,set,r255
label03FF,1423,switch_jmp,"r50, [label03CD, label04B8, label0466, label01C9, label00BB, label0256]"
label03CD,1436,switch_jmp,"r50, [label0057, label0256]"
label0057,1440,get_slot_meseta,r100-r101
label0057,1446,take_slot_meseta,"r100-r101, r102-r103"
label03EE,1459,get_chosen_item_id,r111
label0438,1526,switch_jmp,"r50, [label00F6, label03EE]"
label00F6,1543,switch_call,"r57, [label0129, label0001, label0001]"
label00F6,1546,pl_add_meseta,"... r250, r100"
label04B8,1582,get_slot_meseta,r100-r101
label04B8,1591,take_slot_meseta,"r100-r101, r102-r103"
label04B8,1598,switch_jmp,"r209, [label0001, label0001, label01FD, label021D, label0238, label0254, label0278, label0296]"
label0465,1614,item_create2,"r11-r22, r24"
label00F7,1684,pl_add_meseta,"... r250, r100"
label0148,1715,switch_jmp,"r50, [label0004, label033A, label0256]"
label0255,1722,switch_jmp,"r50, [label0004, label033A, label037B, label0256]"
label037B,1752,switch_call,"r145, [label04B9, label03B6, label0390]"
label037B,1766,item_create2,"r11-r22, r24"
label0004,1829,switch_jmp,"r50, [label0032, label0256]"
label0428,1856,get_chosen_item_id,r111
label041C,1923,switch_jmp,"r50, [label0194, label0428]"
label033A,1989,switch_jmp,"r209, [label0001, label0001, label0475, label009B, label01FE, label037C, label0481, label00AF]"
label015F,2005,item_create2,"r11-r22, r24"
label0005,2127,switch_jmp,"r50, [label03B8, label03B7, label02FE, label02E7]"
label0467,2165,switch_jmp,"r50, [label0391, label0086, label040E]"
label0086,2175,switch_jmp,"r50, [label0493, label01DE, label040E]"
label01DE,2185,switch_jmp,"r50, [label00C7, label0367, label040E]"
label0367,2195,switch_jmp,"r50, [label023A, label0467, label040E]"
label03B8,2227,get_slot_meseta,r100-r101
label03B8,2233,take_slot_meseta,"r100-r101, r102-r103"
label03B8,2240,gettime,r100
label0392,2246,gettime,r101
label01FF,2275,hide_timer,
label0447,2308,switch_jmp,"r50, [label0005, label03B7]"
label0257,2539,switch_jmp,"r50, [label02E8, label03B7, label0161, label0058]"
label0258,2573,switch_jmp,"r50, [label012D, label03B9, label009C]"
label03B9,2583,switch_jmp,"r50, [label02B4, label04BB, label009C]"
label04BB,2593,switch_jmp,"r50, [label03EF, label00F8, label009C]"
label00F8,2603,switch_jmp,"r50, [label0502, label0258, label009C]"
label02E8,2654,get_slot_meseta,r100-r101
label02E8,2660,take_slot_meseta,"r100-r101, r102-r103"
label02E8,2669,gettime,r100
label0015,2675,gettime,r101
label0400,2702,hide_timer,
label00F9,2777,switch_jmp,"r50, [label0257, label03B7]"
label0368,2851,switch_jmp,"r250, [label0482, label0495, label04A9, label04BC]"
label0482,2856,sync_register2,"... r210, r100"
label0495,2862,sync_register2,"... r211, r100"
label04A9,2868,sync_register2,"... r212, r100"
label04BC,2874,sync_register2,"... r213, r100"
label0369,2909,switch_jmp,"r50, [label03CE, label0496]"
label0497,2959,switch_jmp,"r50, [label042B, label0496]"
label00A0,3106,get_stackable_item_count,"r100-r103, r141"
label00A0,3111,get_stackable_item_count,"r100-r103, r142"
label00A0,3133,switch_jmp,"r50, [label027B, label023B]"
label023B,3162,switch_call,"r250, [label00DD, label00FA, label0111, label012E]"
label0183,3416,switch_call,"r57, [label009E, label00B2, label00CB]"
label0130,3434,switch_call,"r57, [label0025, label0034, label0047, label005B, label0071, label0088, label009D, label00B1, label00CA]"
label00C9,3452,switch_call,"r57, [label04EE, label0503, label0006]"
label0089,3585,get_stackable_item_count,"r100-r103, r11"
label0170,3655,switch_jmp,"r50, [label01E1, label01A2]"
label01A2,3674,bb_exchange_pd_item,"... r11, r12, r13, label00DE, label01DB"
label0316,3738,switch_call,"r57, [label044C, label042D, label043A]"
label02CF,3966,get_stackable_item_count,"r100-r103, r141"
label02CF,3971,get_stackable_item_count,"r100-r103, r142"
label02CF,3987,switch_jmp,"r50, [label04AB, label0327, label00B3, label0073]"
label0132,3994,switch_jmp,"r50, [label04AB, label0327, label0073]"
label02B7,4001,switch_jmp,"r50, [label04AB, label0073]"
label033C,4138,get_chosen_item_id,r100
label033C,4142,get_item_info,"... r100, r110-r121"
label0016,4200,switch_jmp,"r50, [label0259, label0468, label008A, label01E2, label036B, label0303]"
label0259,4222,switch_call,"r50, [label0184, label04F1]"
label0468,4255,switch_call,"r50, [label023C, label04F2, label03F0]"
label008A,4288,switch_call,"r50, [label009F, label02B8, label00A1, label0328, label0017, label0196]"
label01E2,4322,switch_call,"r50, [label0185, label0317, label005C]"
label036B,4357,switch_call,"r50, [label0171, label0027]"
label00B3,4491,switch_jmp,"r50, [label034B, label0484, label0036, label0303]"
label0037,4522,get_chosen_item_id,r100
label0037,4526,get_item_info,"... r100, r110-r121"
label01E4,4594,switch_jmp,"r130, [label0133, label0329, label00FB, label0505, label0303]"
label0135,4745,switch_call,"r130, [label045B, label042F, label0200, label0298]"
label0135,4753,switch_call,"r50, [label0074, label01CB]"
label0318,4825,switch_call,"r1, [label0001, label0358, label032B, label00B5, label0136]"
label0359,4945,item_delete_by_type,"r150-r152, r149-r160"
label027C,4969,item_delete_by_type,"r150-r152, r149-r160"
label0075,4979,switch_jmp,"r50, [label036B, label0303]"
label0498,4986,switch_jmp,"r50, [label0259, label036B, label0303]"
label0172,4993,switch_jmp,"r50, [label0259, label0468, label008A, label01E2, label0303]"
label0420,5009,switch_call,"r50, [label0184, label04F1]"
label0173,5037,switch_call,"r50, [label0171, label0027]"
label04F5,5065,switch_call,"r50, [label0171, label0027]"
label0430,5093,switch_call,"r50, [label0185, label0317, label005C]"
label0394,5142,switch_jmp,"r50, [label0402, label0304]"
label043C,5234,gettime,r46
label00B7,5393,switch_jmp,"r145, [label0506, label01A3, label00A3]"
label00CD,5398,switch_jmp,"r145, [label0039, label0202, label00FC]"
label00DF,5403,switch_jmp,"r145, [label008D, label027D, label0162]"
label0112,5408,switch_jmp,"r145, [label00E0, label02E9, label0299]"
label0137,5413,switch_jmp,"r145, [label014E, label04D6, label0305]"
label014D,5418,switch_jmp,"r145, [label0198, label0018, label04F6]"
label0174,5423,switch_jmp,"r145, [label01E7, label005F, label0028]"
label0187,5428,switch_jmp,"r145, [label025B, label00B8, label0077]"
label0197,5433,switch_jmp,"r145, [label02D2, label0113, label00CE]"
label01B6,5438,switch_jmp,"r145, [label04BF, label0175, label0138]"
label01CD,5443,switch_jmp,"r145, [label0008, label01B7, label0188]"
label01E6,5448,switch_jmp,"r145, [label0049, label0220, label01CE]"
label0060,5608,item_create2,"r146-r157, r158"
label02D3,5629,item_create2,"r146-r157, r158"
label0431,5650,item_create2,"r146-r157, r158"
label01CF,5671,item_create2,"r146-r157, r158"
label0319,5692,item_create2,"r146-r157, r158"
label0029,5713,item_create2,"r146-r157, r158"
label00B9,5742,item_create2,"r146-r157, r158"
label0397,5766,item_create2,"r146-r157, r158"
label0486,5784,item_create2,"r146-r157, r158"
label040F,5811,item_create2,"r146-r157, r158"
label01A4,5830,item_create2,"r146-r157, r158"
label035B,5849,item_create2,"r146-r157, r158"
label00E1,5868,item_create2,"r146-r157, r158"
label043D,5887,item_create2,"r146-r157, r158"
label049A,5906,item_create2,"r146-r157, r158"
label049B,5925,item_create2,"r146-r157, r158"
label03E1,5944,item_create2,"r146-r157, r158"
label0203,5963,item_create2,"r146-r157, r158"
label025C,5982,item_create2,"r146-r157, r158"
label0019,6001,item_create2,"r146-r157, r158"
label0421,6020,item_create2,"r146-r157, r158"
label0189,6039,item_create2,"r146-r157, r158"
label03BC,6058,item_create2,"r146-r157, r158"
label018A,6077,item_create2,"r146-r157, r158"
label0381,6096,item_create2,"r146-r157, r158"
label00A4,6115,item_create2,"r146-r157, r158"
label04C0,6134,item_create2,"r146-r157, r158"
label0176,6153,item_create2,"r146-r157, r158"
label00A5,6173,item_create2,"r146-r157, r158"
label0221,6192,item_create2,"r146-r157, r158"
label00E2,6211,item_create2,"r146-r157, r158"
label04AC,6230,item_create2,"r146-r157, r158"
label003A,6249,item_create2,"r146-r157, r158"
label01D0,6268,item_create2,"r146-r157, r158"
label02EA,6287,item_create2,"r146-r157, r158"
label01B8,6306,item_create2,"r146-r157, r158"
label018B,6325,item_create2,"r146-r157, r158"
label004A,6344,item_create2,"r146-r157, r158"
label045F,6363,item_create2,"r146-r157, r158"
label03D0,6382,item_create2,"r146-r157, r158"
label04D7,6401,item_create2,"r146-r157, r158"
label003B,6420,item_create2,"r146-r157, r158"
label0139,6439,item_create2,"r146-r157, r158"
label01B9,6458,item_create2,"r146-r157, r158"
label031A,6477,item_create2,"r146-r157, r158"
label04D8,6513,get_chosen_item_id,r176
label04D8,6518,get_item_info,"... r176, r146-r157"
label025D,6536,item_delete_noreturn,... r176
label025D,6540,pl_add_meseta,"... r250, 0x5 /* 5 */"
label0177,6561,switch_call,"r60, [label0060, label02D3, label0431, label01CF, label0319, label0029, label00B9, label0486]"
label01BA,6567,switch_call,"r60, [label040F, label01A4, label035B, label00E1, label043D, label049A, label049B, label03E1]"
label0222,6573,switch_call,"r60, [label0203, label025C, label0019, label0421, label0189, label03BC, label018A, label0381]"
label029B,6579,switch_call,"r60, [label00A4, label04C0, label0176, label00A5, label0221, label00E2, label04AC, label003A]"
label0306,6585,switch_call,"r60, [label01D0, label02EA, label01B8, label018B, label004A, label045F, label03D0, label04D7]"
label034D,6591,switch_call,"r60, [label003B, label0139, label01B9, label031A]"
label046A,6674,switch_jmp,"r177, [label023D, label01A5, label0307, label01BB, label0308, label0204, label0079, label043E]"
label01A5,6690,switch_call,"r143, [label03BD, label03E2, label0403, label0383, label03A8]"
label0307,6702,switch_call,"r143, [label03BD, label03E2, label0403, label0383, label03A8]"
label01BB,6714,switch_call,"r143, [label03D1, label0399]"
label0308,6726,switch_call,"r143, [label03D1, label0399]"
label0204,6737,switch_call,"r143, [label03A7, label0410]"
label008E,9694,switch_jmp,"r69, [label0062, label0404]"
label03BE,9884,get_chosen_item_id,r111
label03BE,9888,get_item_info,"... r111, r146-r157"
label03F2,9926,switch_jmp,"r187, [label035E, label046B, label0090, label01E9, label0370, label035E, label0477, label00A6, label0206, label0384, label0487]"
label018C,10568,switch_jmp,"r129, [label010B, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label019A,10575,switch_jmp,"r129, [label010B, label011D, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01A7,10582,switch_jmp,"r129, [label010B, label00EE, label0143, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01BD,10589,switch_jmp,"r129, [label010B, label011D, label0143, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01D2,10596,switch_jmp,"r129, [label010B, label00EE, label00EE, label0157, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01EA,10603,switch_jmp,"r129, [label010B, label011D, label00EE, label0157, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0207,10610,switch_jmp,"r129, [label010B, label00EE, label0143, label0157, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0223,10617,switch_jmp,"r129, [label010B, label011D, label0143, label0157, label00EE, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label023E,10624,switch_jmp,"r129, [label010B, label00EE, label00EE, label00EE, label0169, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0260,10631,switch_jmp,"r129, [label010B, label011D, label00EE, label00EE, label0169, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label019B,10638,switch_jmp,"r129, [label010B, label00EE, label0143, label00EE, label0169, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01A8,10645,switch_jmp,"r129, [label010B, label011D, label0143, label00EE, label0169, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01BE,10652,switch_jmp,"r129, [label010B, label00EE, label00EE, label0157, label0169, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01D3,10659,switch_jmp,"r129, [label010B, label011D, label00EE, label0157, label0169, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01EB,10666,switch_jmp,"r129, [label010B, label00EE, label0143, label0157, label0169, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0208,10673,switch_jmp,"r129, [label010B, label011D, label0143, label0157, label0169, label00EE, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0224,10680,switch_jmp,"r129, [label010B, label00EE, label00EE, label00EE, label00EE, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label023F,10687,switch_jmp,"r129, [label010B, label011D, label00EE, label00EE, label00EE, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0261,10694,switch_jmp,"r129, [label010B, label00EE, label0143, label00EE, label00EE, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label027E,10701,switch_jmp,"r129, [label010B, label011D, label0143, label00EE, label00EE, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01A9,10708,switch_jmp,"r129, [label010B, label00EE, label00EE, label0157, label00EE, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01BF,10715,switch_jmp,"r129, [label010B, label011D, label00EE, label0157, label00EE, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01D4,10722,switch_jmp,"r129, [label010B, label00EE, label0143, label0157, label00EE, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01EC,10729,switch_jmp,"r129, [label010B, label011D, label0143, label0157, label00EE, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0209,10736,switch_jmp,"r129, [label010B, label00EE, label00EE, label00EE, label0169, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0225,10743,switch_jmp,"r129, [label010B, label011D, label00EE, label00EE, label0169, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0240,10750,switch_jmp,"r129, [label010B, label00EE, label0143, label00EE, label0169, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label0262,10757,switch_jmp,"r129, [label010B, label011D, label0143, label00EE, label0169, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label027F,10764,switch_jmp,"r129, [label010B, label00EE, label00EE, label0157, label0169, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label029C,10771,switch_jmp,"r129, [label010B, label011D, label00EE, label0157, label0169, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01C0,10778,switch_jmp,"r129, [label010B, label00EE, label0143, label0157, label0169, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01D5,10785,switch_jmp,"r129, [label010B, label011D, label0143, label0157, label0169, label017D, label00EE, label00EE, label00EE, label00EE, label02AD]"
label01ED,10792,switch_jmp,"r129, [label010B, label00EE, label00EE, label00EE, label00EE, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label020A,10799,switch_jmp,"r129, [label010B, label011D, label00EE, label00EE, label00EE, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label0226,10806,switch_jmp,"r129, [label010B, label00EE, label0143, label00EE, label00EE, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label0241,10813,switch_jmp,"r129, [label010B, label011D, label0143, label00EE, label00EE, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label0263,10820,switch_jmp,"r129, [label010B, label00EE, label00EE, label0157, label00EE, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label0280,10827,switch_jmp,"r129, [label010B, label011D, label00EE, label0157, label00EE, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label029D,10834,switch_jmp,"r129, [label010B, label00EE, label0143, label0157, label00EE, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label02BB,10841,switch_jmp,"r129, [label010B, label011D, label0143, label0157, label00EE, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label01D6,10848,switch_jmp,"r129, [label010B, label00EE, label00EE, label00EE, label0169, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label01EE,10855,switch_jmp,"r129, [label010B, label011D, label00EE, label00EE, label0169, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label020B,10862,switch_jmp,"r129, [label010B, label00EE, label0143, label00EE, label0169, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label0227,10869,switch_jmp,"r129, [label010B, label011D, label0143, label00EE, label0169, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label0242,10876,switch_jmp,"r129, [label010B, label00EE, label00EE, label0157, label0169, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
label0264,10883,switch_jmp,"r129, [label010B, label011D, label00EE, label0157, label0169, label00EE, label0191, label00EE, label00EE, label00EE, label02AD]"
