label,line,instructions
start,16,39
label0001,65,84
label0002,152,20
label0003,174,37
label0004,213,59
label0005,274,28
label0006,304,81
label0007,387,48
label0008,437,70
label0009,509,4
label000A,515,12
label000B,529,12
label000C,543,8
label000D,553,69
label000E,625,8
label000F,635,43
label0010,680,7
label0011,689,21
label0012,712,35
label0013,750,13
label0014,766,7
label0015,776,17
label0016,796,7
label0017,806,7
label0018,816,7
label0019,826,7
label001A,836,13
label001B,852,8
label001C,863,7
label001D,873,9
label001E,885,15
label001F,902,27
label0020,932,23
label0021,958,6
label0022,966,6
label0023,974,4
label0024,980,37
label0025,1019,60
label0026,1081,41
label0027,1124,42
label0028,1168,33
label0029,1203,35
label002A,1240,36
label002B,1278,45
label002C,1325,56
label002D,1383,45
label002E,1430,38
label002F,1470,38
label0030,1510,29
label0031,1541,44
label0032,1587,31
label0033,1620,25
label0034,1647,236
label0035,1885,18
label0036,1905,40
label0037,1947,13
label0038,1962,11
label0039,1975,17
label003A,1994,14
label003B,2010,14
label003C,2026,2
label003D,2030,0
label003E,2033,0
label003F,2036,0
label0040,2039,0
label0041,2042,0
label0042,2045,0
label0043,2048,183
label0044,2233,11
label0045,2246,44
label0046,2292,73
label0047,2367,69
label0048,2438,22
label0049,2462,7
label004A,2471,3
label004B,2476,16
label004C,2494,20
label004D,2516,20
label004E,2538,20
label004F,2560,4
label0050,2566,11
label0051,2579,43
label0052,2624,13
label0053,2639,24
label0054,2665,20
label0055,2687,4
label0056,2693,20
label0057,2715,6
label0058,2723,9
label0059,2734,38
label005A,2774,3
label005B,2779,20
label005C,2801,29
label005D,2832,9
label005E,2843,52
label005F,2897,0
label0060,2902,38
label0061,2942,20
label0062,2964,81
label0063,3047,19
label0064,3068,43
label0065,3113,8
label0066,3123,10
label0067,3135,10
label0068,3147,16
label0069,3165,11
label006A,3178,13
label006B,3193,10
label006C,3205,4
label006D,3211,10
label006E,3223,5
label006F,3230,10
label0070,3242,4
label0071,3248,6
label0072,3256,4
label0073,3262,6
label0074,3270,4
label0075,3276,1
label0076,3279,13
label0077,3294,27
label0078,3323,33
label0079,3358,0
label007A,3361,31
label007B,3394,9
label007C,3405,9
label007D,3416,13
label007E,3431,24
label007F,3457,6
label0080,3465,63
label0081,3530,0
label0082,3534,15
label0083,3551,22
label0084,3575,10
label0085,3587,17
label0086,3606,17
label0087,3625,76
label0088,3703,18
label0089,3723,19
label008A,3744,16
label008B,3762,10
label008C,3774,19
label008D,3795,8
label008E,3805,21
label008F,3828,5
label0090,3835,5
label0091,3842,5
label0092,3849,5
label0093,3856,5
label0094,3863,5
label0095,3870,5
label0096,3877,5
label0097,3884,5
label0098,3891,5
label0099,3898,5
label009A,3905,5
label009B,3912,5
label009C,3919,5
label009D,3926,5
label009E,3933,5
label009F,3940,3
label00A0,3945,5
label00A1,3952,9
label00A2,3963,8
label00A3,3973,8
label00A4,3983,8
label00A5,3993,8
label00A6,4003,14
label00A7,4019,3
label00A8,4024,2
