label,line,opcode,args
start,28,set_floor_handler,"... 0x0 /* 0 */, label0001"
start,31,set_floor_handler,"... 0x2 /* 2 */, label0002"
start,34,set_floor_handler,"... 0x9 /* 9 */, label0003"
start,37,set_floor_handler,"... 0x7 /* 7 */, label0004"
start,40,set_floor_handler,"... 0xC /* 12 */, label0005"
start,43,set_floor_handler,"... 0x5 /* 5 */, label0006"
start,46,set_floor_handler,"... 0x11 /* 17 */, label0007"
start,49,set_floor_handler,"... 0xA /* 10 */, label0008"
start,52,set_floor_handler,"... 0xD /* 13 */, label0009"
start,53,set_qt_success,label005D
label0025,1073,set_switch_flag_sync,"... 0x9 /* 9 */, 0x1 /* 1 */"
label0047,2401,clear_quest_board_handler,... 0x0 /* 0 */
label0047,2431,item_create2,"r146-r157, r161"
label004C,2507,item_create2,"r146-r157, r158"
label004D,2529,item_create2,"r146-r157, r158"
label004E,2551,item_create2,"r146-r157, r158"
label0054,2678,item_create2,"r146-r157, r158"
label005D,2839,pl_add_meseta2,... 0xEA60 /* 60000 */
label005E,2889,item_create2,"r146-r157, r161"
label0060,2932,item_create2,"r146-r157, r158"
label0061,2955,pl_add_meseta2,... 0xEA60 /* 60000 */
label0064,3103,item_create2,"r146-r157, r158"
label0066,3132,sync_register2,"... r120, 0x1 /* 1 */"
label0067,3144,sync_register2,"... r121, 0x1 /* 1 */"
label006B,3202,sync_register2,"... r122, 0x1 /* 1 */"
label006D,3220,sync_register2,"... r123, 0x1 /* 1 */"
label006F,3239,sync_register2,"... r124, 0x1 /* 1 */"
label007E,3445,item_create2,"r146-r157, r158"
label0083,3568,item_create2,"r146-r157, r158"
label0087,3700,clear_switch_flag_sync,"... 0x11 /* 17 */, 0x4 /* 4 */"
label008B,3771,sync_register2,"... r205, 0x1 /* 1 */"
label008C,3791,set_switch_flag_sync,"... 0x11 /* 17 */, 0x4 /* 4 */"
