label,line,opcode,args
start,23,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,26,set_floor_handler,"... 0x1 /* 1 */, label0097"
start,29,set_floor_handler,"... 0x2 /* 2 */, label0098"
start,33,set_qt_success,label00FA
label0096,43,jmpi_eq,"r253, 0x00000001, label00FB"
label0097,57,switch_on,... 0x1 /* 1 */
label0097,59,switch_on,... 0x4 /* 4 */
label0097,61,switch_on,... 0xA /* 10 */
label0098,72,switch_on,... 0x4 /* 4 */
label0098,74,switch_on,... 0x5 /* 5 */
label0098,76,switch_on,... 0x7 /* 7 */
label0098,78,switch_on,... 0x9 /* 9 */
label0098,80,switch_on,... 0xB /* 11 */
label00FA,100,pl_add_meseta,"... 0x0 /* 0 */, 0x9C4 /* 2500 */"
label0136,120,jmpi_eq,"r255, 0x00000001, label013A"
label0136,121,jmpi_eq,"r254, 0x00000001, label0139"
label0139,199,set,r255
label0139,205,clear_quest_board_handler,... 0x0 /* 0 */
label0139,207,clear_quest_board_handler,... 0x1 /* 1 */
label0139,209,clear_quest_board_handler,... 0x2 /* 2 */
label0139,211,clear_quest_board_handler,... 0x3 /* 3 */
label0139,213,clear_quest_board_handler,... 0x4 /* 4 */
label0140,232,jmpi_eq,"r255, 0x00000001, label0141"
label014A,256,jmpi_eq,"r255, 0x00000001, label014B"
label0154,280,jmpi_eq,"r255, 0x00000001, label0155"
label0118,318,set_quest_board_handler,"... 0x0 /* 0 */, label0122, ""「生体データ１」"""
label0119,342,set_quest_board_handler,"... 0x1 /* 1 */, label0123, ""「生体データ２」"""
label011A,366,set_quest_board_handler,"... 0x2 /* 2 */, label0124, ""「生体データ３」"""
label011B,388,set_quest_board_handler,"... 0x3 /* 3 */, label0125, ""「生体データ４」"""
label011C,410,set_quest_board_handler,"... 0x4 /* 4 */, label0126, ""「生体データ５」"""
label011E,430,set,r254
label00D1,649,jmpi_eq,"r254, 0x00000001, label0001"
label00D1,650,jmpi_eq,"r253, 0x00000001, label0001"
label00D2,656,show_timer,
label00D2,661,winset_time,r70
label00D2,664,set,r253
label00D3,676,hide_timer,
label00D4,681,hide_timer,
