floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
3,21,2,1,3,1,trigger_event(22); stop,6,"{""0x00D7"": 6}"
3,22,2,2,3,1,trigger_event(23); stop,6,"{""0x00D7"": 6}"
3,23,2,3,3,1,set_switch(2); stop,8,"{""0x00D7"": 8}"
3,31,3,1,3,1,trigger_event(32); stop,8,"{""0x00D9"": 8}"
3,32,3,2,3,1,trigger_event(33); stop,8,"{""0x00D9"": 8}"
3,33,3,3,3,1,trigger_event(34); stop,4,"{""0x00D4"": 4}"
3,34,3,4,3,1,set_switch(3); stop,8,"{""0x00D4"": 2, ""0x00D9"": 6}"
3,41,4,1,3,1,trigger_event(42); stop,8,"{""0x00D5"": 8}"
3,42,4,2,3,1,trigger_event(43); stop,8,"{""0x00D5"": 8}"
3,43,4,3,3,1,trigger_event(44); stop,8,"{""0x00D5"": 4, ""0x00D7"": 4}"
3,44,4,4,3,1,set_switch(4); stop,8,"{""0x00D5"": 4, ""0x00D7"": 4}"
3,51,5,1,3,1,trigger_event(52); stop,4,"{""0x00D4"": 4}"
3,52,5,2,3,1,trigger_event(53); stop,8,"{""0x00D4"": 3, ""0x00D9"": 5}"
3,53,5,3,3,1,trigger_event(54); stop,8,"{""0x00D5"": 4, ""0x00D9"": 4}"
3,54,5,4,3,1,trigger_event(55); stop,8,"{""0x00D9"": 6, ""0x00D4"": 2}"
3,55,5,5,3,1,set_switch(5); stop,5,"{""0x00D4"": 5}"
3,61,6,1,3,1,trigger_event(62); stop,4,"{""0x00D7"": 4}"
3,62,6,2,3,1,trigger_event(63); stop,4,"{""0x00D7"": 4}"
3,63,6,3,3,1,trigger_event(64); stop,2,"{""0x00D4"": 2}"
3,64,6,4,3,1,set_switch(6); stop,2,"{""0x00D4"": 2}"
3,101,10,1,3,1,trigger_event(102); stop,8,"{""0x00D5"": 8}"
3,102,10,2,3,1,trigger_event(103); stop,9,"{""0x00D9"": 9}"
3,103,10,3,3,1,trigger_event(104); stop,8,"{""0x00D9"": 4, ""0x00D5"": 4}"
3,104,10,4,3,1,set_switch(10); stop,7,"{""0x00D5"": 6, ""0x00D6"": 1}"
3,91,9,1,3,1,trigger_event(92); stop,6,"{""0x00D7"": 6}"
3,92,9,2,3,1,trigger_event(93); stop,9,"{""0x00D4"": 4, ""0x00D9"": 5}"
3,93,9,3,3,1,set_switch(9); stop,5,"{""0x00D7"": 4, ""0x00D8"": 1}"
3,81,8,1,3,1,trigger_event(82); stop,8,"{""0x00D7"": 8}"
3,82,8,2,3,1,trigger_event(83); stop,8,"{""0x00D7"": 8}"
3,83,8,3,3,1,trigger_event(84); stop,8,"{""0x00D7"": 8}"
3,84,8,4,3,1,trigger_event(85); stop,8,"{""0x00D8"": 1, ""0x00D9"": 7}"
3,85,8,5,3,1,trigger_event(86); stop,8,"{""0x00D5"": 7, ""0x00D8"": 1}"
3,86,8,6,3,1,set_switch(8); stop,3,"{""0x00D8"": 3}"
4,21,2,1,3,1,trigger_event(22); stop,6,"{""0x00D7"": 6}"
4,22,2,2,3,1,trigger_event(23); stop,6,"{""0x00D7"": 6}"
4,23,2,3,3,1,set_switch(2); stop,8,"{""0x00D7"": 8}"
4,31,3,1,3,1,trigger_event(32); stop,8,"{""0x00D9"": 8}"
4,32,3,2,3,1,trigger_event(33); stop,8,"{""0x00D9"": 8}"
4,33,3,3,3,1,trigger_event(34); stop,4,"{""0x00D4"": 4}"
4,34,3,4,3,1,set_switch(3); stop,8,"{""0x00D4"": 2, ""0x00D9"": 6}"
4,41,4,1,3,1,trigger_event(42); stop,8,"{""0x00D5"": 8}"
4,42,4,2,3,1,trigger_event(43); stop,8,"{""0x00D5"": 8}"
4,43,4,3,3,1,trigger_event(44); stop,8,"{""0x00D5"": 4, ""0x00D7"": 4}"
4,44,4,4,3,1,set_switch(4); stop,8,"{""0x00D5"": 4, ""0x00D7"": 4}"
4,51,5,1,3,1,trigger_event(52); stop,4,"{""0x00D4"": 4}"
