label,line,opcode,args
start,20,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,23,set_floor_handler,"... 0x3 /* 3 */, label0099"
start,26,set_floor_handler,"... 0x4 /* 4 */, label009A"
start,29,set_floor_handler,"... 0x5 /* 5 */, label009B"
start,32,set_floor_handler,"... 0xC /* 12 */, label00A2"
start,33,set_qt_success,label00FA
label0096,48,switch_jmp,"r0, [label00C8, label00C9]"
label00FB,125,pl_add_meseta2,... 0x3E8 /* 1000 */
label00FC,135,pl_add_meseta2,... 0x7D0 /* 2000 */
label00FD,145,pl_add_meseta2,... 0xBB8 /* 3000 */
label00FE,155,pl_add_meseta2,... 0xFA0 /* 4000 */
label01A0,312,sync_register2,"... r15, 0x1 /* 1 */"
label01A4,345,update_switch_flag,r60-r62
label01A4,347,switch_on,... 0xFE /* 254 */
label01A4,351,set_quest_board_handler,"... 0x0 /* 0 */, label0122, ""ICE SPINNER"""
label01A4,353,set,r254
label01A6,408,clear_quest_board_handler,... 0x0 /* 0 */
label0258,419,sync_register2,"... r29, 0x1 /* 1 */"
label0258,421,switch_on,... 0xDD /* 221 */
label0259,430,switch_on,... 0xDD /* 221 */
label0262,438,sync_register2,"... r31, 0x1 /* 1 */"
label026C,461,sync_register2,"... r33, 0x1 /* 1 */"
label0276,484,sync_register2,"... r35, 0x1 /* 1 */"
label0280,507,sync_register2,"... r41, 0x1 /* 1 */"
label028A,530,sync_register2,"... r43, 0x1 /* 1 */"
label0294,553,sync_register2,"... r45, 0x1 /* 1 */"
label0294,561,update_switch_flag,r60-r62
label029E,580,sync_register2,"... r47, 0x1 /* 1 */"
label02BC,605,sync_register2,"... r51, 0x1 /* 1 */"
label02C6,628,sync_register2,"... r53, 0x1 /* 1 */"
label030A,660,sync_register2,"... r98, 0x1 /* 1 */"
label030A,663,sync_register2,"... r99, 0x1 /* 1 */"
label030B,671,sync_register2,"... r98, 0x1 /* 1 */"
label030B,674,sync_register2,"... r99, 0x1 /* 1 */"
label030C,683,sync_register2,"... r98, 0x1 /* 1 */"
label030C,686,sync_register2,"... r99, 0x1 /* 1 */"
label032B,706,sync_register2,"... r81, 0x1 /* 1 */"
label032B,711,update_switch_flag,r60-r62
label0335,737,sync_register2,"... r82, 0x1 /* 1 */"
label0335,742,update_switch_flag,r60-r62
label033F,767,sync_register2,"... r93, 0x1 /* 1 */"
label033F,772,update_switch_flag,r60-r62
label0320,788,sync_register2,"... r70, 0x1 /* 1 */"
label038E,825,sync_register2,"... r71, 0x1 /* 1 */"
label0398,835,sync_register2,"... r72, 0x1 /* 1 */"
label03A2,845,sync_register2,"... r73, 0x1 /* 1 */"
label00B4,872,sync_register2,"... r84, 0x1 /* 1 */"
label00B4,876,update_switch_flag,r60-r62
label0136,881,jmpi_eq,"r255, 0x00000001, label0139"
label0136,882,jmpi_eq,"r254, 0x00000001, label0138"
label0136,886,switch_call,"r83, [label013A, label013A, label013A, label013B]"
label0137,893,switch_call,"r83, [label013C, label013C, label013C, label013D]"
label0138,909,clear_quest_board_handler,... 0x0 /* 0 */
label0138,914,sync_register2,"... r16, 0x1 /* 1 */"
label0138,917,sync_register2,"... r255, 0x1 /* 1 */"
label0140,988,jmpi_eq,"r254, 0x00000001, label0141"
label014A,1008,jmpi_eq,"r254, 0x00000001, label014B"
label012C,1064,gettime,r243
