label,line,opcode,args
label00E7,191,gettime,r47
label02E5,211,show_timer,
label00CB,215,gettime,r47
label00CB,218,winset_time,r48
label0156,233,gettime,r47
label0156,234,gettime,r49
label0035,253,show_timer,
label011F,257,gettime,r48
label011F,259,winset_time,r48
label00A4,276,sync_register2,"... r241, 0x1 /* 1 */"
label00BA,282,sync_register2,"... r242, 0x1 /* 1 */"
label00CC,288,sync_register2,"... r243, 0x1 /* 1 */"
label00E9,294,sync_register2,"... r244, 0x1 /* 1 */"
label0090,300,sync_register2,"... r241, 0x0 /* 0 */"
label00A5,306,sync_register2,"... r242, 0x0 /* 0 */"
label00BB,312,sync_register2,"... r243, 0x0 /* 0 */"
label00CD,318,sync_register2,"... r244, 0x0 /* 0 */"
label0138,324,sync_register2,"... r236, 0x1 /* 1 */"
label0164,330,sync_register2,"... r237, 0x1 /* 1 */"
label0193,336,sync_register2,"... r238, 0x1 /* 1 */"
label01D9,342,sync_register2,"... r239, 0x1 /* 1 */"
label000B,348,sync_register2,"... r185, 0x0 /* 0 */"
label00FB,354,sync_register2,"... r186, 0x0 /* 0 */"
label01DA,360,sync_register2,"... r187, 0x0 /* 0 */"
label0275,366,sync_register2,"... r188, 0x0 /* 0 */"
label02B2,401,sync_register2,"... r230, 0x1 /* 1 */"
label02B8,407,sync_register2,"... r231, 0x1 /* 1 */"
label02C3,413,sync_register2,"... r232, 0x1 /* 1 */"
label02CD,419,sync_register2,"... r233, 0x1 /* 1 */"
label0233,425,sync_register2,"... r230, 0x0 /* 0 */"
label0240,431,sync_register2,"... r231, 0x0 /* 0 */"
label0249,437,sync_register2,"... r232, 0x0 /* 0 */"
label025A,443,sync_register2,"... r233, 0x0 /* 0 */"
label0083,449,sync_register2,"... r85, 0x1 /* 1 */"
label0091,455,sync_register2,"... r86, 0x1 /* 1 */"
label00A6,461,sync_register2,"... r87, 0x1 /* 1 */"
label00BC,467,sync_register2,"... r88, 0x1 /* 1 */"
label0120,507,set,r253
label028C,639,switch_call,"r1, [label0147, label0150, label0159, label0167]"
label00FC,668,switch_jmp,"r250, [label0210, label0216, label021D, label0222]"
label022D,809,item_create2,"r11-r22, r1"
label022D,811,item_delete_by_type,"r11-r13, r1-r12"
label0016,836,item_delete_by_type,"r11-r13, r24-r35"
label0016,838,item_create2,"r11-r22, r24"
label029A,849,get_stackable_item_count,"r1-r4, r0"
label0017,867,item_create2,"r11-r22, r11"
start,977,set_qt_exit,label000A
start,978,set_qt_cancel,label000A
start,979,set_qt_failure,label000A
start,982,set_floor_handler,"... 0x0 /* 0 */, label0064"
start,985,set_floor_handler,"... 0x2 /* 2 */, label00C8"
start,988,set_floor_handler,"... 0x3 /* 3 */, label012C"
start,991,set_floor_handler,"... 0x6 /* 6 */, label0190"
start,994,set_floor_handler,"... 0x7 /* 7 */, label01F4"
start,997,set_floor_handler,"... 0x8 /* 8 */, label0258"
start,1000,set_floor_handler,"... 0x9 /* 9 */, label02BC"
start,1003,set_floor_handler,"... 0x5 /* 5 */, label0320"
start,1006,set_floor_handler,"... 0xA /* 10 */, label0385"
start,1009,set_floor_handler,"... 0x11 /* 17 */, label03E8"
start,1012,set_floor_handler,"... 0x10 /* 16 */, label00F7"
start,1013,set_qt_success,label0014
start,1034,set_switch_flag_sync,"... 0x0 /* 0 */, 0xD2 /* 210 */"
label0282,1064,switch_call,"r9, [label021E, label0283, label01A6, label0018]"
