label,line,opcode,args
start,41,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,44,set_floor_handler,"... 0x10 /* 16 */, label00A6"
start,47,set_floor_handler,"... 0x11 /* 17 */, label00A7"
start,48,set_qt_success,label00FA
label0082,83,switch_jmp,"r252, [label0083, label0084, label0085, label0086]"
label0096,109,switch_jmp,"r0, [label00C8, label00C9]"
label00FA,157,switch_jmp,"r252, [label00FB, label00FC, label00FD, label00FE]"
label00FB,166,pl_add_meseta2,... 0x7D0 /* 2000 */
label00FC,176,pl_add_meseta2,... 0xFA0 /* 4000 */
label00FD,186,pl_add_meseta2,... 0x1770 /* 6000 */
label00FE,196,pl_add_meseta2,... 0x1F40 /* 8000 */
label00A6,207,set_switch_flag_sync,"... 0x10 /* 16 */, 0xFF /* 255 */"
label00A7,215,sync_register2,"... r82, 0x1 /* 1 */"
label00A7,218,sync_register2,"... r160, 0x1 /* 1 */"
label00A7,227,set_switch_flag_sync,"... 0x11 /* 17 */, 0xFF /* 255 */"
label01A0,237,read_switch_flag_on_floor,r60-r62
label01A0,241,sync_register2,"... r15, 0x1 /* 1 */"
label01A4,271,set_quest_board_handler,"... 0x2 /* 2 */, label0122, ""CHARGE VULCAN"""
label01A4,273,set,r254
label01A4,274,gettime,r104
label01A6,342,clear_quest_board_handler,... 0x2 /* 2 */
label0136,353,jmpi_eq,"r255, 0x00000001, label0139"
label0136,354,jmpi_eq,"r254, 0x00000001, label0138"
label0138,416,sync_register2,"... r16, 0x1 /* 1 */"
label0138,419,sync_register2,"... r255, 0x1 /* 1 */"
label0138,421,clear_quest_board_handler,... 0x2 /* 2 */
label015E,441,jmpi_eq,"r254, 0x00000001, label0160"
label037F,536,read_switch_flag_on_floor,r60-r62
label037F,540,clear_quest_board_handler,... 0x1 /* 1 */
label037F,544,set_quest_board_handler,"... 0x1 /* 1 */, label0383, ""Enable Timer"""
label0380,556,clear_quest_board_handler,... 0x1 /* 1 */
label0380,560,set_quest_board_handler,"... 0x1 /* 1 */, label0383, ""Enable Timer"""
label0381,576,clear_quest_board_handler,... 0x1 /* 1 */
label0381,580,set_quest_board_handler,"... 0x1 /* 1 */, label0382, ""Disable Timer"""
label0384,604,gettime,r101
label0385,607,gettime,r102
label0385,608,jmpi_eq,"r254, 0x00000001, label0388"
label0389,617,winset_time,r103
label0389,619,show_timer,
label0386,623,hide_timer,
label038E,632,switch_jmp,"r120, [label0390, label038F, label038F, label0390, label0390]"
label03E8,646,read_switch_flag_on_floor,r5-r7
label0833,692,clear_quest_board_handler,... 0x0 /* 0 */
label0834,703,set_quest_board_handler,"... 0x0 /* 0 */, label083E, ""Blessing"""
label083E,716,switch_jmp,"r130, [label083F, label0840, label0841, label0842]"
label083F,721,sync_register2,"... r206, 0x1 /* 1 */"
label0840,727,sync_register2,"... r207, 0x1 /* 1 */"
label0841,733,sync_register2,"... r208, 0x1 /* 1 */"
label0842,739,sync_register2,"... r209, 0x1 /* 1 */"
label08FC,860,jmpi_eq,"r254, 0x00000001, label0001"
label08FC,863,read_switch_flag_on_floor,r60-r62
label0906,893,jmpi_eq,"r254, 0x00000001, label0001"
label0906,896,read_switch_flag_on_floor,r60-r62
label0910,925,jmpi_eq,"r254, 0x00000001, label0001"
label0910,928,read_switch_flag_on_floor,r60-r62
label0393,994,read_switch_flag_on_floor,r60-r62
