floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
16,301,30,1,60,1,trigger_event(302); stop,2,"{""0x00DF"": 2}"
16,302,30,2,40,1,trigger_event(303); stop,1,"{""0x00DC"": 1}"
16,303,30,3,40,1,trigger_event(304); stop,1,"{""0x00D8"": 1}"
16,304,30,4,60,1,"set_switch(10); construct_objects(room=30,group_or_wave=1); stop",1,"{""0x00DC"": 1}"
16,221,22,1,15,1,trigger_event(222); stop,1,"{""0x00E1"": 1}"
16,222,22,2,20,1,trigger_event(223); stop,1,"{""0x00D8"": 1}"
16,223,22,3,60,1,trigger_event(225); stop,2,"{""0x00DC"": 1, ""0x00D6"": 1}"
16,225,22,5,60,1,set_switch(9); stop,2,"{""0x00E1"": 1, ""0x00D6"": 1}"
16,51,5,1,10,1,trigger_event(52); stop,0,{}
16,52,5,2,20,1,"trigger_event(53); construct_objects(room=5,group_or_wave=1); stop",0,{}
16,53,5,3,10,1,trigger_event(54); stop,2,"{""0x00D6"": 1, ""0x00DA"": 1}"
16,54,5,4,40,1,trigger_event(55); stop,2,"{""0x00E1"": 1, ""0x00DC"": 1}"
16,55,5,5,30,1,trigger_event(56); stop,3,"{""0x00D6"": 2, ""0x00DF"": 1}"
16,56,5,6,70,1,set_switch(8); stop,3,"{""0x00DC"": 2, ""0x00E1"": 1}"
16,211,21,1,5,1,trigger_event(212); stop,2,"{""0x00DA"": 2}"
16,212,21,2,30,1,trigger_event(213); stop,2,"{""0x0061"": 1, ""0x00E1"": 1}"
16,213,21,3,30,1,trigger_event(214); stop,3,"{""0x00E1"": 2, ""0x00D8"": 1}"
16,214,21,4,45,1,"set_switch(100); trigger_event(215); construct_objects(room=21,group_or_wave=1); stop",2,"{""0x00DC"": 2}"
16,215,21,5,45,1,trigger_event(216); stop,2,"{""0x00DA"": 1, ""0x00D6"": 1}"
16,216,21,6,40,1,trigger_event(217); stop,2,"{""0x0061"": 2}"
16,217,21,7,20,1,set_switch(7); stop,2,"{""0x00E1"": 2}"
16,41,4,1,30,1,trigger_event(42); stop,2,"{""0x00E1"": 2}"
16,42,4,2,30,1,trigger_event(43); stop,1,"{""0x00D6"": 1}"
16,43,4,3,30,1,trigger_event(44); stop,2,"{""0x00E1"": 2}"
16,44,4,4,30,1,trigger_event(45); stop,3,"{""0x00DC"": 1, ""0x0061"": 2}"
16,45,4,5,30,1,trigger_event(46); stop,2,"{""0x00D8"": 2}"
16,46,4,6,45,1,"set_switch(6); construct_objects(room=3,group_or_wave=1); stop",2,"{""0x00E1"": 2}"
16,31,3,1,60,1,trigger_event(32); stop,1,"{""0x0061"": 1}"
