label,line,opcode,args
start,44,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,47,set_floor_handler,"... 0xA /* 10 */, label00A0"
start,50,set_floor_handler,"... 0xB /* 11 */, label00A1"
start,53,set_floor_handler,"... 0xD /* 13 */, label00A3"
start,54,set_qt_success,label00FA
label0096,76,switch_jmp,"r0, [label00C8, label00C9]"
label00FA,121,switch_jmp,"r252, [label00FB, label00FC, label00FD, label00FE]"
label00FF,147,pl_add_meseta2,... r199
label00A0,153,sync_register2,"... r82, 0x1 /* 1 */"
label00A0,160,set_switch_flag_sync,"... 0xA /* 10 */, 0xFF /* 255 */"
label01A0,183,read_switch_flag_on_floor,r60-r62
label01A0,187,sync_register2,"... r15, 0x1 /* 1 */"
label01A4,217,set_quest_board_handler,"... 0x0 /* 0 */, label0122, ""DEMON\'S RAILGUN"""
label01A4,219,set,r254
label01A4,220,gettime,r104
label01A6,264,clear_quest_board_handler,... 0x0 /* 0 */
label0136,273,jmpi_eq,"r255, 0x00000001, label0139"
label0136,274,jmpi_eq,"r254, 0x00000001, label0138"
label0138,336,sync_register2,"... r16, 0x1 /* 1 */"
label0138,339,sync_register2,"... r255, 0x1 /* 1 */"
label0138,341,clear_quest_board_handler,... 0x0 /* 0 */
label037F,389,read_switch_flag_on_floor,r60-r62
label037F,393,clear_quest_board_handler,... 0x1 /* 1 */
label037F,397,set_quest_board_handler,"... 0x1 /* 1 */, label0383, ""Enable Timer"""
label0380,407,clear_quest_board_handler,... 0x1 /* 1 */
label0380,411,set_quest_board_handler,"... 0x1 /* 1 */, label0383, ""Enable Timer"""
label0381,424,clear_quest_board_handler,... 0x1 /* 1 */
label0381,428,set_quest_board_handler,"... 0x1 /* 1 */, label0382, ""Disable Timer"""
label0384,438,gettime,r101
label0385,441,gettime,r102
label0385,442,jmpi_eq,"r254, 0x00000001, label0388"
label0389,451,winset_time,r103
label0389,453,show_timer,
label0386,457,hide_timer,
label0514,497,read_switch_flag_on_floor,r60-r62
label0514,502,read_switch_flag_on_floor,r60-r62
label0514,506,read_switch_flag_on_floor,r60-r62
label0514,510,read_switch_flag_on_floor,r60-r62
