floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
10,621,62,1,30,1,trigger_event(622); stop,2,"{""0x00DD"": 2}"
10,622,62,2,30,1,set_switch(1); stop,3,"{""0x00DD"": 3}"
10,7101,71,0,1,1,trigger_event(711); trigger_event(717); stop,0,{}
10,711,71,1,60,1,trigger_event(712); stop,2,"{""0x00DB"": 2}"
10,712,71,2,45,1,trigger_event(713); stop,4,"{""0x00DD"": 4}"
10,713,71,3,50,1,trigger_event(714); stop,1,"{""0x00E0"": 1}"
10,714,71,4,45,1,set_switch(2); stop,4,"{""0x00DD"": 2, ""0x00E0"": 2}"
10,717,71,7,10,1,stop,1,"{""0x00DF"": 1}"
10,31,3,1,30,1,trigger_event(715); stop,2,"{""0x00DD"": 2}"
10,715,71,5,90,1,stop,1,"{""0x00E0"": 1}"
10,301,30,1,5,1,trigger_event(302); stop,4,"{""0x00DF"": 1, ""0x00DD"": 3}"
10,302,30,2,30,1,"set_switch(3); construct_objects(room=63,group_or_wave=1); stop",2,"{""0x00DE"": 2}"
10,631,63,1,15,1,trigger_event(632); stop,2,"{""0x00DF"": 2}"
10,632,63,2,50,1,set_switch(4); stop,4,"{""0x00DD"": 3, ""0x00E0"": 1}"
10,2631,263,1,5,1,"construct_objects(room=264,group_or_wave=1); stop",1,"{""0x00E0"": 1}"
10,2641,264,1,5,1,set_switch(99); stop,1,"{""0x00E0"": 1}"
10,811,81,1,60,1,trigger_event(812); stop,1,"{""0x00DC"": 1}"
10,812,81,2,40,1,trigger_event(813); stop,4,"{""0x00DE"": 2, ""0x00DD"": 2}"
10,813,81,3,50,1,trigger_event(814); stop,3,"{""0x00DB"": 3}"
10,814,81,4,60,1,set_switch(101); stop,4,"{""0x00DF"": 2, ""0x00E0"": 2}"
10,8102,81,0,1,1,trigger_event(818); trigger_event(8112); stop,0,{}
10,818,81,8,45,1,set_switch(6); stop,3,"{""0x00E0"": 1, ""0x00DD"": 2}"
10,2081,208,1,10,1,stop,2,"{""0x00DD"": 2}"
10,8113,81,13,10,1,stop,3,"{""0x00DD"": 3}"
10,71,7,1,30,1,"construct_objects(room=7,group_or_wave=1); stop",1,"{""0x00DB"": 1}"
10,701,70,1,15,1,trigger_event(702); stop,3,"{""0x00DD"": 3}"
10,702,70,2,40,1,trigger_event(703); stop,5,"{""0x00DD"": 4, ""0x00E0"": 1}"
10,703,70,3,60,1,trigger_event(704); stop,2,"{""0x00DB"": 2}"
10,704,70,4,75,1,set_switch(7); stop,2,"{""0x00DE"": 1, ""0x00DC"": 1}"
10,21,2,1,5,1,"construct_objects(room=203,group_or_wave=1); stop",1,"{""0x00E0"": 1}"
10,706,70,6,60,1,stop,2,"{""0x00E0"": 2}"
10,2621,262,1,3,1,set_switch(8); stop,1,"{""0x00DD"": 1}"
10,601,60,1,10,1,trigger_event(602); stop,3,"{""0x00DD"": 3}"
10,602,60,2,20,1,set_switch(9); trigger_event(2131); stop,4,"{""0x00DF"": 1, ""0x00DD"": 3}"
10,2131,213,1,30,1,trigger_event(2132); stop,2,"{""0x00DF"": 2}"
10,2132,213,2,40,1,set_switch(10); trigger_event(2011); stop,1,"{""0x00DC"": 1}"
10,2011,20,11,20,1,stop,2,"{""0x00DF"": 2}"
10,201,20,1,25,1,trigger_event(202); stop,2,"{""0x00DB"": 2}"
10,202,20,2,15,1,trigger_event(203); stop,5,"{""0x00DD"": 5}"
10,203,20,3,20,1,trigger_event(204); stop,3,"{""0x00DB"": 1, ""0x00DD"": 2}"
10,204,20,4,10,1,set_switch(11); stop,3,"{""0x00E0"": 2, ""0x00DB"": 1}"
10,401,40,1,60,1,set_switch(12); stop,3,"{""0x00DD"": 3}"
10,4011,40,11,15,1,stop,0,{}
10,2211,221,1,15,1,trigger_event(2212); stop,1,"{""0x00DC"": 1}"
10,2212,221,2,20,1,set_switch(97); stop,2,"{""0x00E0"": 2}"
10,901,90,1,10,1,trigger_event(902); stop,2,"{""0x00DF"": 2}"
10,902,90,2,30,1,trigger_event(903); stop,1,"{""0x00DC"": 1}"
10,903,90,3,25,1,trigger_event(904); trigger_event(905); stop,4,"{""0x00DD"": 4}"
10,904,90,4,90,1,set_switch(14); stop,3,"{""0x00DB"": 3}"
10,905,90,5,10,1,set_switch(15); stop,3,"{""0x00E0"": 3}"
10,641,64,1,10,1,trigger_event(642); stop,3,"{""0x00E0"": 1, ""0x00DD"": 2}"
10,642,64,2,20,1,set_switch(16); stop,3,"{""0x00DD"": 3}"
10,41,4,1,10,1,trigger_event(42); stop,1,"{""0x00DB"": 1}"
10,42,4,2,20,1,"construct_objects(room=4,group_or_wave=1); set_switch(98); stop",2,"{""0x00DD"": 2}"
10,801,80,1,15,1,trigger_event(802); stop,5,"{""0x00DF"": 3, ""0x00DD"": 2}"
10,802,80,2,30,1,trigger_event(803); stop,3,"{""0x00DE"": 2, ""0x00DF"": 1}"
10,803,80,3,30,1,trigger_event(804); stop,4,"{""0x00DD"": 4}"
10,804,80,4,50,1,trigger_event(805); stop,5,"{""0x00DD"": 4, ""0x00E0"": 1}"
10,805,80,5,50,1,trigger_event(806); stop,3,"{""0x00E0"": 1, ""0x00DE"": 2}"
10,806,80,6,80,1,set_switch(17); stop,2,"{""0x00E0"": 1, ""0x00DC"": 1}"
10,81,8,1,210,1,set_switch(99); set_switch(101); stop,1,"{""0x00DC"": 1}"
10,2111,21,11,10,1,stop,0,{}
10,211,21,1,45,1,trigger_event(212); stop,2,"{""0x00DB"": 2}"
10,212,21,2,45,1,trigger_event(213); stop,2,"{""0x00DB"": 2}"
10,213,21,3,60,1,set_switch(18); stop,4,"{""0x00DE"": 2, ""0x00E0"": 2}"
10,2112,21,12,60,1,stop,3,"{""0x00DB"": 3}"
10,611,61,1,30,1,trigger_event(612); stop,2,"{""0x00E0"": 2}"
10,612,61,2,30,1,trigger_event(613); stop,4,"{""0x00DD"": 4}"
10,613,61,3,30,1,set_switch(19); stop,2,"{""0x00E0"": 2}"
10,2811,281,1,10,1,trigger_event(2812); stop,2,"{""0x00DD"": 2}"
10,2812,281,2,30,1,set_switch(102); trigger_event(2813); stop,2,"{""0x00DD"": 2}"
10,2813,281,3,30,1,stop,2,"{""0x00E0"": 2}"
11,2611,261,1,10,1,trigger_event(2612); stop,2,"{""0x00DD"": 2}"
11,2601,260,1,20,1,stop,1,"{""0x00E0"": 1}"
11,501,50,1,3,1,trigger_event(502); stop,3,"{""0x00DF"": 3}"
11,502,50,2,20,1,trigger_event(503); stop,2,"{""0x00E0"": 1, ""0x00DE"": 1}"
11,503,50,3,30,1,set_switch(1); stop,3,"{""0x00DD"": 3}"
11,7011,70,11,5,1,trigger_event(7012); stop,1,"{""0x00DF"": 1}"
11,7012,70,12,50,1,stop,1,"{""0x00DF"": 1}"
11,701,70,1,30,1,trigger_event(702); stop,1,"{""0x00DC"": 1}"
11,702,70,2,60,1,trigger_event(703); stop,3,"{""0x00DD"": 3}"
11,703,70,3,60,1,trigger_event(704); stop,2,"{""0x00DB"": 2}"
11,704,70,4,45,1,trigger_event(705); stop,3,"{""0x00DE"": 2, ""0x00DC"": 1}"
11,705,70,5,20,1,trigger_event(706); stop,2,"{""0x00E0"": 2}"
11,706,70,6,90,1,set_switch(2); stop,3,"{""0x00DE"": 1, ""0x00E0"": 1, ""0x00DC"": 1}"
11,301,30,1,5,1,trigger_event(302); stop,4,"{""0x00DF"": 3, ""0x00DE"": 1}"
11,302,30,2,40,1,set_switch(3); trigger_event(401); stop,2,"{""0x00DE"": 1, ""0x00E0"": 1}"
11,401,40,1,30,1,trigger_event(402); stop,2,"{""0x00DD"": 2}"
11,402,40,2,40,1,"set_switch(4); construct_objects(room=71,group_or_wave=1); stop",2,"{""0x00E0"": 2}"
11,7111,71,11,20,1,stop,2,"{""0x00DF"": 2}"
11,711,71,1,10,1,trigger_event(712); stop,4,"{""0x00DD"": 4}"
11,712,71,2,45,1,trigger_event(713); stop,4,"{""0x00DD"": 2, ""0x00DE"": 2}"
11,713,71,3,45,1,trigger_event(714); stop,2,"{""0x00DB"": 2}"
11,714,71,4,45,1,trigger_event(715); stop,3,"{""0x00DE"": 1, ""0x00E0"": 2}"
11,715,71,5,90,1,set_switch(5); stop,4,"{""0x00DC"": 2, ""0x00DD"": 2}"
11,2121,212,1,10,1,trigger_event(2122); stop,1,"{""0x00DE"": 1}"
11,2122,212,2,20,1,trigger_event(2123); stop,1,"{""0x00E0"": 1}"
11,2123,212,3,50,1,stop,1,"{""0x00DC"": 1}"
11,2111,211,1,10,1,trigger_event(2112); stop,4,"{""0x00DD"": 4}"
11,2112,211,2,40,1,stop,2,"{""0x00E0"": 2}"
11,201,20,1,15,1,trigger_event(202); stop,4,"{""0x00DE"": 4}"
11,202,20,2,20,1,set_switch(6); trigger_event(311); stop,3,"{""0x00E0"": 2, ""0x00DC"": 1}"
11,311,31,1,5,1,trigger_event(312); stop,2,"{""0x00E0"": 2}"
11,312,31,2,20,1,trigger_event(313); stop,1,"{""0x00DC"": 1}"
11,313,31,3,30,1,set_switch(7); stop,4,"{""0x00DD"": 4}"
11,2711,271,1,5,1,trigger_event(2712); stop,1,"{""0x00DE"": 1}"
11,2712,271,2,20,1,"set_switch(8); construct_objects(room=30,group_or_wave=1); stop",2,"{""0x00DE"": 2}"
11,316,31,6,10,1,trigger_event(317); stop,3,"{""0x00DD"": 3}"
11,317,31,7,40,1,stop,1,"{""0x00DC"": 1}"
11,9011,90,11,5,1,stop,2,"{""0x00DF"": 2}"
11,901,90,1,30,1,trigger_event(902); stop,4,"{""0x00DD"": 4}"
11,902,90,2,30,1,trigger_event(903); stop,4,"{""0x00DD"": 4}"
