label,line,instructions
start,16,42
label0001,60,1
label0045,63,4
label0046,69,4
label0096,75,1
label00C8,78,34
label00C9,114,4
label00FA,120,1
label00FB,123,2
label00FC,127,2
label00FD,131,2
label00FE,135,2
label00FF,139,9
label00A0,150,11
label00A1,163,5
label00A3,170,6
label01A0,178,10
label01A1,190,2
label01A2,194,8
label01A3,204,2
label01A4,208,16
label03E8,226,8
label00E6,236,3
label0122,241,4
label01A5,247,1
label01A6,250,19
label0136,271,31
label0064,305,5
label0137,312,7
label0138,321,27
label0139,350,5
label00DC,357,7
label00DD,366,7
label00CF,375,1
label00D0,378,6
label037F,386,12
label0382,400,3
label0380,405,10
label0383,417,3
label0381,422,10
label0384,434,4
label0385,440,4
label0388,446,1
label0389,449,5
label0386,456,1
label0387,459,2
label041A,463,6
label041B,471,3
label041C,476,4
label041D,482,3
label041E,487,3
label0514,492,26
