label,line,opcode,args
start,30,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,33,set_floor_handler,"... 0x3 /* 3 */, label0097"
start,36,set_floor_handler,"... 0x5 /* 5 */, label0098"
start,39,set_floor_handler,"... 0xC /* 12 */, label0099"
start,40,set_qt_success,label00FA
start,41,set_qt_failure,label00FB
label009A,59,switch_jmp,"r10, [label012C, label012D]"
label03EA,150,jmpi_eq,"r255, 0x00000001, label03EC"
label03EA,167,leti,"r255, 0x00000001"
label03EB,182,jmpi_eq,"r253, 0x00000001, label03ED"
label03EB,189,leti,"r253, 0x00000001"
label0061,226,sync_register2,"... r27, 0x1 /* 1 */"
label0077,297,hide_timer,
label00D1,340,gettime,r200
label00D8,374,show_timer,
label00D8,376,gettime,r200
label00D8,379,winset_time,r202
label00D3,404,hide_timer,
label00FC,430,pl_add_meseta2,... 0x2710 /* 10000 */
label00FD,440,pl_add_meseta2,... 0x4E20 /* 20000 */
label00FE,450,pl_add_meseta2,... 0x7530 /* 30000 */
label00FF,460,pl_add_meseta2,... 0x9C40 /* 40000 */
label0258,468,read_switch_flag_on_floor,r60-r62
label001B,489,switch_call,"r250, [label0039, label003D, label0041, label0043]"
label0039,496,sync_register2,"... r164, 0x1 /* 1 */"
label003D,502,sync_register2,"... r165, 0x1 /* 1 */"
label0041,508,sync_register2,"... r166, 0x1 /* 1 */"
label0043,514,sync_register2,"... r167, 0x1 /* 1 */"
label000D,551,set_switch_flag_sync,"... 0x3 /* 3 */, 0x14 /* 20 */"
label0002,621,switch_jmp,"r192, [label0003, label0004]"
