label,line,opcode,args
label005A,25,read_switch_flag_on_floor,r1-r3
label005A,29,set_switch_flag_sync,"... r1, r2"
label0059,35,read_switch_flag_on_floor,r1-r3
label0059,39,clear_switch_flag_sync,"... r1, r2"
label0025,225,read_switch_flag_on_floor,r60-r62
start,356,set_qt_success,label00BA
start,357,set_qt_failure,label009D
start,366,set_floor_handler,"... 0x0 /* 0 */, label00A8"
start,369,set_floor_handler,"... 0x4 /* 4 */, label008A"
start,372,set_floor_handler,"... 0x7 /* 7 */, label0011"
start,375,set_floor_handler,"... 0xA /* 10 */, label0090"
label00CE,398,pl_add_meseta2,... 0x7D0 /* 2000 */
label006A,408,pl_add_meseta2,... 0x1388 /* 5000 */
label00C2,418,pl_add_meseta2,... 0x2710 /* 10000 */
label0099,428,pl_add_meseta2,... 0x4E20 /* 20000 */
label009A,439,switch_call,"r250, [label002F, label0032, label0036, label003B]"
label006B,487,jmpi_eq,"r254, 0x00000001, label00CF"
label006B,488,jmpi_eq,"r253, 0x00000001, label0015"
label046D,518,jmpi_eq,"r255, 0x00000001, label0037"
label046D,519,jmpi_eq,"r254, 0x00000001, label005F"
label046D,520,jmpi_eq,"r253, 0x00000001, label005D"
label007E,547,set_quest_board_handler,"... 0x0 /* 0 */, label0095, ""現在の倒したエネミー数"""
label005F,621,set,r255
label046E,682,jmpi_eq,"r255, 0x00000001, label00C6"
label046E,683,jmpi_eq,"r254, 0x00000001, label004A"
label046E,684,jmpi_eq,"r253, 0x00000001, label0050"
label00C9,696,switch_jmp,"r58, [label0006, label0049, label0064]"
label007F,707,switch_jmp,"r58, [label00C9, label0064]"
label00C6,839,switch_call,"r58, [label00A1, label0021, label00BD, label0016, label0088, label009B, label00B2, label0001]"
label046F,909,jmpi_eq,"r254, 0x00000001, label0083"
label046F,910,jmpi_eq,"r253, 0x00000001, label0089"
label0470,973,jmpi_eq,"r254, 0x00000001, label0060"
label0470,974,jmpi_eq,"r253, 0x00000001, label0069"
label0471,1039,jmpi_eq,"r254, 0x00000001, label006D"
label0471,1040,jmpi_eq,"r253, 0x00000001, label0073"
label0041,1182,sync_register2,"... r254, 0x1 /* 1 */"
label0009,1190,read_switch_flag_on_floor,r60-r62
label001A,1208,switch_call,"r250, [label0038, label003C, label0040, label0043]"
label0038,1215,sync_register2,"... r164, 0x1 /* 1 */"
label003C,1221,sync_register2,"... r165, 0x1 /* 1 */"
label0040,1227,sync_register2,"... r166, 0x1 /* 1 */"
label0043,1233,sync_register2,"... r167, 0x1 /* 1 */"
label000C,1269,gettime,r102
label000C,1278,set_switch_flag_sync,"... 0x4 /* 4 */, 0x63 /* 99 */"
label0074,1294,read_switch_flag_on_floor,r60-r62
label0081,1312,switch_call,"r250, [label00B7, label00BC, label00BE, label00C3]"
label00B7,1318,sync_register2,"... r213, 0x1 /* 1 */"
label00BC,1324,sync_register2,"... r214, 0x1 /* 1 */"
label00BE,1330,sync_register2,"... r215, 0x1 /* 1 */"
label00C3,1336,sync_register2,"... r216, 0x1 /* 1 */"
label00B4,1357,read_switch_flag_on_floor,r60-r62
label00B4,1361,switch_jmp,"r0, [label0077, label0065]"
label0077,1366,clear_switch_flag_sync,"... 0x4 /* 4 */, 0x63 /* 99 */"
label0065,1372,set_switch_flag_sync,"... 0x4 /* 4 */, 0x63 /* 99 */"
label00C7,1379,gettime,r102
label0096,1503,jmpi_eq,"r253, 0x00000001, label0001"
label00AE,1515,switch_jmp,"r250, [label0082, label0084, label0086, label008B]"
label0082,1526,sync_register2,"... r135, 0x1 /* 1 */"
label0084,1536,sync_register2,"... r136, 0x1 /* 1 */"
label0086,1546,sync_register2,"... r137, 0x1 /* 1 */"
label008B,1556,sync_register2,"... r138, 0x1 /* 1 */"
label00B8,1560,switch_jmp,"r250, [label0012, label0018, label001B, label001D]"
label0079,1596,jmpi_eq,"r253, 0x00000001, label0001"
label0079,1597,jmpi_eq,"r254, 0x00000001, label0001"
label004D,1604,jmpi_eq,"r254, 0x00000001, label0001"
label004D,1608,show_timer,
label004D,1610,gettime,r104
label004D,1614,winset_time,r106
label00D1,1631,jmpi_eq,"r253, 0x00000001, label0001"
label002B,1648,jmpi_eq,"r253, 0x00000001, label0030"
label003D,1665,sync_register2,"... r108, 0x1 /* 1 */"
label0005,1671,sync_register2,"... r108, 0x1 /* 1 */"
label008E,1677,jmpi_eq,"r253, 0x00000001, label0001"
label008E,1686,set,r253
label00A5,1696,hide_timer,
label00CB,1706,jmpi_eq,"r253, 0x00000001, label0001"
label00CB,1708,jmpi_ne,"r254, 0x00000001, label00CB"
label006E,1779,let,"r60, r254"
label0046,1876,jmpi_eq,"r253, 0x00000001, label0001"
label0046,1877,jmpi_eq,"r254, 0x00000001, label0001"
label00C0,1882,jmpi_eq,"r254, 0x00000001, label000D"
label00C0,1883,jmpi_eq,"r253, 0x00000001, label000D"
label0027,1894,gettime,r143
label0027,1903,sync_register2,"... r147, 0x1 /* 1 */"
label00D2,1916,switch_jmp,"r60, [label0013, label00CC, label0058, label003E, label0055, label0094, label007B, label00CD, label006F, label00D3, label007C, label0056, label0097]"
label0013,1921,let,"r60, r254"
label00CC,1941,let,"r60, r254"
label006F,2067,hide_timer,
label006F,2069,gettime,r104
label0047,2081,clear,r253
label0047,2082,set,r254
label00D3,2100,hide_timer,
label00D3,2103,clear,r254
label00D3,2104,set,r253
label007C,2119,let,"r60, r254"
