label,line,instructions
start,16,31
label0001,49,4
label0002,55,10
label0003,67,16
label0004,85,4
label0005,91,2
label0006,95,2
label0007,99,2
label0008,103,2
label0009,107,3
label000B,112,1
label000C,115,6
label014A,123,1
label0154,126,1
label0168,129,8
label015E,139,9
label015F,150,4
label0160,156,4
label0161,162,4
label0162,168,4
label0163,174,10
label0096,186,1
label0097,189,33
label0136,224,23
label0098,250,8
label0137,260,5
label0138,267,8
label0139,277,8
label00FA,287,9
label0103,298,7
label00FB,307,3
label00FE,312,3
label0102,317,7
label0105,326,1
label00FC,329,11
label0106,342,26
label0118,370,2
label0119,375,11
label010E,388,5
label010F,395,4
label0110,401,4
label0111,407,10
label0104,419,31
label03F3,452,7
label03F4,461,7
label03F5,470,11
label00FD,483,7
label0438,492,20
label0455,514,4
label04B1,520,7
label05DC,529,9
