label,line,opcode,args
start,20,set_floor_handler,"... 0x0 /* 0 */, label0012"
start,23,set_floor_handler,"... 0x10 /* 16 */, label0022"
start,24,set_qt_success,label00FA
start,25,set_qt_success,label00FA
start,26,set_qt_failure,label00F0
label00C8,46,jmpi_eq,"r255, 0x00000001, label0370"
label00C8,47,jmpi_eq,"r254, 0x00000001, label0338"
label00C8,48,jmpi_eq,"r253, 0x00000001, label029F"
label0338,97,leti,"r255, 0x00000001"
label00CD,150,jmpi_eq,"r254, 0x00000001, label0345"
label00CD,151,jmpi_eq,"r253, 0x00000001, label02A9"
label01AF,355,switch_jmp,"r118, [label01AE, label01CE]"
label0245,430,set_switch_flag_sync,"... 0x10 /* 16 */, 0xAA /* 170 */"
label0245,437,set_switch_flag_sync,"... 0x10 /* 16 */, 0xAB /* 171 */"
label0245,444,set_switch_flag_sync,"... 0x10 /* 16 */, 0xAC /* 172 */"
label0245,451,set_switch_flag_sync,"... 0x10 /* 16 */, 0xAD /* 173 */"
label0245,458,set_switch_flag_sync,"... 0x10 /* 16 */, 0xB4 /* 180 */"
label02F5,1062,leti,"r254, 0x00000001"
label02F5,1065,sync_register2,"... r254, 0x1 /* 1 */"
label02B0,1088,switch_jmp,"r118, [label02E8, label0324, label0354]"
label00B4,1151,sync_register2,"... r5, r60"
label0349,1171,sync_register2,"... r181, 0xA /* 10 */"
label0349,1176,set_switch_flag_sync,"... 0x10 /* 16 */, 0x2 /* 2 */"
label0349,1185,sync_register2,"... r180, 0xA /* 10 */"
label0349,1189,sync_register2,"... r181, 0xB /* 11 */"
label00B5,1204,sync_register2,"... r5, r60"
label0355,1225,sync_register2,"... r182, 0x14 /* 20 */"
label0355,1230,set_switch_flag_sync,"... 0x10 /* 16 */, 0x82 /* 130 */"
label0355,1239,sync_register2,"... r180, 0x14 /* 20 */"
label0355,1243,sync_register2,"... r181, 0x14 /* 20 */"
label0355,1247,sync_register2,"... r182, 0x15 /* 21 */"
label00B6,1255,read_switch_flag_on_floor,r114-r116
label00B6,1267,sync_register2,"... r5, r60"
label0366,1276,sync_register2,"... r180, 0x1D /* 29 */"
label0366,1280,sync_register2,"... r181, 0x1D /* 29 */"
label0366,1284,sync_register2,"... r182, 0x1D /* 29 */"
label0366,1288,sync_register2,"... r183, 0x1D /* 29 */"
label0366,1297,sync_register2,"... r180, 0x1E /* 30 */"
label0366,1301,sync_register2,"... r181, 0x1E /* 30 */"
label0366,1305,sync_register2,"... r182, 0x1E /* 30 */"
label0366,1309,sync_register2,"... r183, 0x1E /* 30 */"
label00B7,1317,read_switch_flag_on_floor,r114-r116
label00B7,1330,sync_register2,"... r5, r60"
label0373,1339,sync_register2,"... r180, 0x32 /* 50 */"
label0373,1343,sync_register2,"... r181, 0x32 /* 50 */"
label0373,1347,sync_register2,"... r182, 0x32 /* 50 */"
label0373,1351,sync_register2,"... r183, 0x32 /* 50 */"
label0373,1356,set_switch_flag_sync,"... 0x10 /* 16 */, 0x91 /* 145 */"
label028C,1398,jmpi_eq,"r254, 0x00000001, label0166"
label0272,1407,jmpi_eq,"r253, 0x00000001, label0166"
label0272,1408,jmpi_eq,"r254, 0x00000001, label0166"
label0316,1418,jmpi_eq,"r253, 0x00000001, label0166"
label0316,1419,jmpi_eq,"r254, 0x00000001, label0166"
label0097,1429,jmpi_eq,"r253, 0x00000001, label0166"
label0097,1430,jmpi_eq,"r254, 0x00000001, label0166"
label01B0,1440,jmpi_eq,"r253, 0x00000001, label0166"
label01B0,1441,jmpi_eq,"r254, 0x00000001, label0166"
label0273,1484,set_quest_board_handler,"... 0x0 /* 0 */, label01F5, ""\"" NiGHTS - SCORE ATTACK - \"""""
label0317,1492,set_quest_board_handler,"... 0x1 /* 1 */, label01F6, ""\""Courage\"""""
label015C,1498,clear_quest_board_handler,... 0x0 /* 0 */
label025B,1504,clear_quest_board_handler,... 0x1 /* 1 */
label00D5,1617,sync_register2,"... r56, 0x1 /* 1 */"
