floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
2,11,1,1,1,1,set_switch(1); set_switch(2); stop,4,"{""0x0041"": 4}"
2,31,3,1,1,1,set_switch(5); stop,1,"{""0x0042"": 1}"
2,61,6,1,1,1,trigger_event(611); stop,1,"{""0x0042"": 1}"
2,611,6,2,30,1,trigger_event(612); stop,4,"{""0x0044"": 4}"
2,612,6,3,30,1,trigger_event(613); stop,4,"{""0x0044"": 2, ""0x0043"": 2}"
2,613,6,4,30,1,trigger_event(614); stop,4,"{""0x0043"": 2, ""0x0044"": 2}"
2,614,6,5,60,1,set_switch(2); stop,1,"{""0x0040"": 1}"
2,111,11,1,1,1,set_switch(7); stop,5,"{""0x0044"": 5}"
2,112,11,2,1,1,set_switch(1); set_switch(4); set_switch(5); set_switch(6); stop,3,"{""0x0044"": 3}"
2,151,15,1,1,1,set_switch(7); stop,4,"{""0x0041"": 4}"
2,152,15,2,30,1,stop,6,"{""0x0044"": 3, ""0x0043"": 3}"
10,301,30,1,20,1,set_switch(9); set_switch(10); set_switch(17); set_switch(18); set_switch(15); set_switch(16); set_switch(13); set_switch(14); set_switch(12); set_switch(11); stop,6,"{""0x00A8"": 6}"
10,551,55,1,20,1,trigger_event(5511); stop,4,"{""0x00A6"": 3, ""0x00A5"": 1}"
10,5511,55,2,20,1,set_switch(23); set_switch(24); stop,4,"{""0x00A6"": 4}"
10,201,20,1,20,1,set_switch(25); set_switch(26); set_switch(22); set_switch(21); stop,4,"{""0x00A6"": 4}"
10,411,41,1,20,1,trigger_event(4111); stop,6,"{""0x00A6"": 6}"
10,4111,41,2,20,1,trigger_event(4112); stop,6,"{""0x00A8"": 6}"
10,4112,41,3,20,1,set_switch(36); set_switch(35); set_switch(37); set_switch(38); set_switch(20); set_switch(19); stop,5,"{""0x00A7"": 1, ""0x00A8"": 4}"
10,221,22,1,20,1,set_switch(31); set_switch(32); set_switch(29); set_switch(30); set_switch(33); set_switch(34); set_switch(39); set_switch(40); stop,7,"{""0x00A8"": 7}"
10,231,23,1,20,1,set_switch(41); set_switch(42); stop,6,"{""0x00A8"": 3, ""0x00A5"": 1, ""0x00A6"": 2}"
10,311,31,1,20,1,set_switch(45); set_switch(46); set_switch(43); set_switch(44); stop,5,"{""0x00A6"": 5}"
10,421,42,1,20,1,trigger_event(4211); stop,3,"{""0x00A6"": 3}"
10,4211,42,2,20,1,trigger_event(4212); stop,3,"{""0x00A1"": 1, ""0x00A6"": 2}"
10,4212,42,3,20,1,trigger_event(4213); stop,3,"{""0x00A6"": 3}"
10,4213,42,4,20,1,set_switch(47); set_switch(48); set_switch(38); set_switch(37); set_switch(36); set_switch(35); stop,3,"{""0x00A4"": 1, ""0x00A6"": 2}"
10,801,80,1,20,1,trigger_event(8011); stop,6,"{""0x00A8"": 6}"
10,8011,80,2,20,1,trigger_event(8012); stop,4,"{""0x00A4"": 1, ""0x00A6"": 3}"
10,8012,80,3,20,1,trigger_event(8013); stop,8,"{""0x00A8"": 8}"
10,8013,80,4,20,1,trigger_event(8014); stop,3,"{""0x00A6"": 3}"
10,8014,80,5,20,1,trigger_event(8015); stop,4,"{""0x00A3"": 1, ""0x00A2"": 3}"
10,8015,80,6,20,1,trigger_event(8016); stop,4,"{""0x00A1"": 1, ""0x00A5"": 1, ""0x00A6"": 2}"
10,8016,80,7,20,1,trigger_event(8017); stop,3,"{""0x00A4"": 1, ""0x00A8"": 2}"
10,8017,80,8,20,1,set_switch(54); set_switch(55); set_switch(56); set_switch(57); set_switch(58); set_switch(59); stop,2,"{""0x00A1"": 1, ""0x00A5"": 1}"
