source,opcode,target,line
start,set_floor_handler,label000A,23
start,set_floor_handler,label000B,26
start,set_floor_handler,label000C,29
start,set_floor_handler,label000F,32
start,set_floor_handler,label0010,35
start,set_floor_handler,label0011,38
start,set_floor_handler,label0012,41
start,set_floor_handler,label0019,44
start,set_qt_success,label00FC,45
start,set_qt_failure,label00FB,46
label000A,switch_jmp,label0032,103
label000A,switch_jmp,label0033,103
label0032,call,label03E8,136
label03E8,jmpi_eq,label03EB,204
label03E8,jmpi_eq,label03EB,205
label03E8,jmpi_eq,label03EB,206
label03E8,jmpi_eq,label03EA,207
label03E8,jmpi_eq,label03E9,208
label03E8,call,label00DC,209
label03E8,jmpi_eq,label03EC,237
label03E8,call,label00DD,245
label03E8,call,label00FA,246
label03EC,call,label00DD,269
label03EC,call,label00FA,270
label03E9,jmpi_eq,label03EE,274
label03E9,call,label00DE,275
label03E9,call,label00DF,284
label03EA,jmpi_eq,label03ED,288
label03EA,call,label00DE,289
label03EA,call,label00DF,298
label03EB,call,label00DC,302
label03EB,call,label00DD,310
label03ED,call,label00DE,314
label03ED,call,label00DF,321
label03EE,call,label00DE,325
label03EE,call,label00DF,330
label0063,call,label00DE,335
label0063,call,label00DF,342
label014A,call,label00DE,347
label014A,call,label00DF,356
label01F4,jmpi_eq,label0001,370
label01F4,jmpi_eq,label0001,374
label01F4,call,label00DE,375
label01F4,jmpi_eq,label001B,384
label01F4,call,label00DF,385
label001B,switch_call,label0039,394
label001B,switch_call,label003D,394
label001B,switch_call,label0041,394
label001B,switch_call,label0043,394
label001B,thread_stg,label003A,395
label003A,jmpi_eq,label0076,426
label003A,jmpi_eq,label003A,427
label0076,jmpi_eq,label0078,431
label0076,jmpi_eq,label003A,432
label0078,jmpi_eq,label0080,437
label0078,jmpi_eq,label003A,438
label0080,jmpi_eq,label000D,442
label0080,jmpi_eq,label003A,443
label000D,jmp_ne,label003A,448
label000D,call,label07D0,468
label000D,call,label00DF,469
label000B,jmpi_eq,label0077,474
label000B,call,label00CD,476
label000B,call,label00D2,477
label000B,call,label00D3,478
label000B,call,label00D4,479
label000C,jmpi_eq,label0077,484
label000C,call,label00CD,486
label000C,call,label00D2,487
label000C,call,label00D3,488
label000C,call,label00D4,489
label000C,call,label07D1,490
label000F,jmpi_eq,label0077,504
label000F,call,label00CD,506
label000F,call,label00D2,507
label000F,call,label00D3,508
label000F,call,label00D4,509
label000F,call,label07D0,510
label0010,jmpi_eq,label0077,524
label0010,call,label00CD,526
label0010,call,label00D2,527
label0010,call,label00D3,528
label0010,call,label00D4,529
label0010,call,label07D1,530
label0010,thread_stg,label0352,540
