source,opcode,target,line
label01BC,switch_call,label026A,17
label01BC,switch_call,label02A0,17
label01BC,switch_call,label02D3,17
label01BC,switch_call,label030F,17
label0201,switch_call,label02F2,61
label0201,switch_call,label0322,61
label0201,switch_call,label001F,61
label0201,switch_call,label004D,61
label02B6,call,label0107,111
label02C9,call,label00C7,121
label02CA,call,label0107,130
label02D4,call,label00C7,139
label02D5,call,label0107,156
label02E3,call,label00C7,167
label02E4,call,label0107,183
label02F3,call,label00C7,193
label0107,call,label0176,197
label0107,call,label0176,198
label0107,call,label0176,199
label0176,call,label008C,203
label0176,call,label00C7,204
label0228,call,label00C7,260
label0228,jmpi_eq,label0228,262
label0228,jmpi_eq,label0228,263
label00E9,va_call,label0121,278
label00E9,va_call,label0121,285
label00E9,va_call,label0121,292
label00E9,va_call,label0121,299
label00E9,va_call,label0121,306
label00E9,va_call,label0121,313
label02B7,jmp_gt,label004E,318
label02B7,jmp,label02B7,329
label00D6,jmpi_le,label0197,347
label00D6,jmp,label00D6,350
label0197,jmpi_le,label0122,353
label0197,jmp,label0197,356
label0122,jmpi_le,label0015,359
label0122,jmp,label0122,362
label0015,jmpi_le,label016F,365
label0015,jmp,label0015,368
label016F,jmpi_le,label0170,371
label016F,jmp,label016F,374
label0303,va_call,label0302,409
label0303,call,label00E9,421
start,set_floor_handler,label012C,436
start,set_floor_handler,label0136,439
start,set_floor_handler,label0140,442
start,set_qt_success,label0134,443
start,set_qt_failure,label02B8,444
label0134,call,label0016,475
label0016,switch_jmp,label0288,479
label0016,switch_jmp,label023A,479
label0016,switch_jmp,label02F4,479
label0016,switch_jmp,label02E5,479
label012C,call,label007D,521
label012C,thread_stg,label0151,522
label012C,switch_call,label023B,526
label012C,switch_call,label026B,526
label012C,switch_call,label02A1,526
label012C,switch_call,label02D6,526
label012C,switch_call,label0058,530
label012C,switch_call,label0063,530
label012C,switch_call,label0071,530
label012C,switch_call,label007E,530
label012C,call,label0064,531
label012C,jmpi_eq,label012D,532
label012C,call,label0287,533
label012C,call,label0229,534
label012E,call,label0002,543
label012E,jmpi_eq,label0123,544
label012E,jmpi_eq,label0123,548
label012E,jmp,label0323,549
label0123,call,label031A,552
label0323,call,label031A,558
label0151,call,label00C7,579
label0151,jmp,label0151,580
label0136,call,label0064,637
label0136,thread_stg,label01B3,638
label0136,thread_stg,label0202,639
label0136,thread_stg,label0304,640
label0136,thread_stg,label0003,641
label0136,thread_stg,label002F,642
label0136,thread_stg,label005B,643
label0136,thread_stg,label0007,644
label0136,thread_stg,label00A6,645
label0136,va_call,label01BE,651
label0136,thread_stg,label029F,653
label0136,thread_stg,label00B6,654
label0137,jmpi_eq,label0001,661
label0137,thread_stg,label0292,663
label0138,call,label0327,668
label0139,jmpi_eq,label0070,672
label0139,jmpi_ne,label0001,673
label013B,jmpi_ne,label0001,687
label00B6,jmpi_eq,label00B6,696
label00B6,call,label018C,697
label00B6,jmpi_ne,label00B7,701
label00B6,call,label00F7,702
label00B7,call,label0219,706
label00B7,jmp,label00B7,707
label0140,call,label01D9,733
label0140,call,label0064,735
label0140,thread_stg,label0095,736
label0140,thread_stg,label02A7,737
label0140,thread_stg,label0068,738
label0140,thread_stg,label00B8,739
label0140,thread_stg,label0059,740
label0140,thread_stg,label029F,741
label0140,va_call,label01BE,747
label0141,jmpi_eq,label0001,753
label0141,thread_stg,label016B,756
label0142,call,label00D8,761
label0143,call,label02CA,765
label0143,call,label02D4,781
label01D9,jmpi_lt,label0278,785
label01D9,switch_call,label016A,787
label01D9,switch_call,label0235,787
label01D9,switch_call,label0309,787
label01D9,switch_call,label008F,787
label01D9,switch_call,label0172,787
label0278,jmpi_lt,label0017,791
label0278,switch_call,label0242,793
label0278,switch_call,label0312,793
label0278,switch_call,label009A,793
label0278,switch_call,label017E,793
label0278,switch_call,label024E,793
label0017,jmpi_lt,label00EA,797
label0017,switch_call,label0193,799
label0017,switch_call,label0267,799
label0017,switch_call,label0006,799
label0017,switch_call,label00CC,799
label0017,switch_call,label019D,799
label00EA,jmpi_lt,label01AC,803
label00EA,switch_call,label0275,805
label00EA,switch_call,label0010,805
label00EA,switch_call,label00DB,805
