label,line,opcode,args
label00C3,24,read_switch_flag_on_floor,r1-r3
label00C3,28,set_switch_flag_sync,"... r1, r2"
label00BC,34,read_switch_flag_on_floor,r1-r3
label00BC,38,clear_switch_flag_sync,"... r1, r2"
label0040,225,read_switch_flag_on_floor,r60-r62
start,358,set_qt_exit,label008E
start,359,set_qt_cancel,label0046
start,360,set_qt_success,label01A5
start,361,set_qt_failure,label0164
start,371,set_floor_handler,"... 0x0 /* 0 */, label015F"
start,374,set_floor_handler,"... 0x1 /* 1 */, label000E"
start,377,set_floor_handler,"... 0x2 /* 2 */, label002B"
start,380,set_floor_handler,"... 0x6 /* 6 */, label01CD"
start,383,set_floor_handler,"... 0x7 /* 7 */, label0048"
label0002,454,read_switch_flag_on_floor,r60-r62
label000C,461,read_switch_flag_on_floor,r60-r62
label0165,468,read_switch_flag_on_floor,r60-r62
label016E,475,read_switch_flag_on_floor,r60-r62
label0029,494,switch_call,"r250, [label005A, label0065, label006D, label0072]"
label005A,502,sync_register2,"... r161, 0x1 /* 1 */"
label0065,508,sync_register2,"... r162, 0x1 /* 1 */"
label006D,514,sync_register2,"... r163, 0x1 /* 1 */"
label0072,520,sync_register2,"... r164, 0x1 /* 1 */"
label0018,562,set_switch_flag_sync,"... 0x6 /* 6 */, 0x6C /* 108 */"
label0018,565,set_switch_flag_sync,"... 0x6 /* 6 */, 0x68 /* 104 */"
label0018,568,set_switch_flag_sync,"... 0x7 /* 7 */, 0xAD /* 173 */"
label0018,571,set_switch_flag_sync,"... 0x7 /* 7 */, 0xAF /* 175 */"
label0018,574,gettime,r194
label0138,587,set_switch_flag_sync,"... 0x1 /* 1 */, 0x50 /* 80 */"
label0138,590,set_switch_flag_sync,"... 0x2 /* 2 */, 0x5A /* 90 */"
label0124,596,set_switch_flag_sync,"... 0x6 /* 6 */, 0x79 /* 121 */"
label0124,599,set_switch_flag_sync,"... 0x6 /* 6 */, 0x7A /* 122 */"
label0129,605,set_switch_flag_sync,"... 0x7 /* 7 */, 0x96 /* 150 */"
label0115,616,switch_call,"r250, [label0198, label019E, label01A6, label01AF]"
label0198,622,sync_register2,"... r148, 0x1 /* 1 */"
label019E,628,sync_register2,"... r149, 0x1 /* 1 */"
label01A6,634,sync_register2,"... r150, 0x1 /* 1 */"
label01AF,640,sync_register2,"... r151, 0x1 /* 1 */"
label0475,659,jmpi_eq,"r253, 0x00000001, label0166"
label0475,660,jmpi_eq,"r255, 0x00000001, label005C"
label0475,661,jmpi_eq,"r254, 0x00000001, label00D0"
label0116,686,switch_jmp,"r250, [label002A, label002A, label0043, label0043]"
label009B,721,set_quest_board_handler,"... 0x0 /* 0 */, label0157, ""現在入手したパスワード"""
label009B,723,switch_call,"r250, [label0014, label0014, label001D, label001D]"
label0175,820,set,r255
label012A,878,set,r255
label00FD,900,jmpi_eq,"r254, 0x00000001, label0101"
label00FD,915,set,r253
label0132,968,set,r253
label0473,973,jmpi_eq,"r254, 0x00000001, label007A"
label0473,974,jmpi_eq,"r253, 0x00000001, label0090"
label01C0,986,switch_jmp,"r57, [label000D, label0079, label0118, label0167]"
label01C0,994,switch_jmp,"r58, [label01C0, label0167]"
label0117,1006,switch_jmp,"r58, [label01C0, label0167]"
label03F7,1104,jmpi_eq,"r254, 0x00000001, label00DC"
