floor,event_id,room,wave,delay_frames,event_type,actions,enemy_records,enemy_types
1,11,1,1,0,1,stop,11,"{""0x0045"": 11}"
1,41,4,1,0,1,stop,3,"{""0x0045"": 3}"
1,51,5,1,0,1,stop,4,"{""0x0045"": 4}"
1,71,7,1,0,1,stop,18,"{""0x0045"": 18}"
1,101,10,1,0,1,stop,7,"{""0x0045"": 7}"
1,111,11,1,0,1,stop,6,"{""0x0045"": 6}"
1,161,16,1,0,1,stop,7,"{""0x0045"": 7}"
1,52,5,2,0,1,trigger_event(521); stop,4,"{""0x0044"": 4}"
1,521,5,3,0,1,trigger_event(522); stop,3,"{""0x0043"": 3}"
1,522,5,4,0,1,trigger_event(523); stop,3,"{""0x0043"": 3}"
1,523,5,5,0,1,trigger_event(524); stop,6,"{""0x0044"": 6}"
1,524,5,6,0,1,trigger_event(525); stop,3,"{""0x0043"": 3}"
1,525,5,7,0,1,trigger_event(528); stop,3,"{""0x0043"": 3}"
1,527,5,9,0,1,stop,4,"{""0x0044"": 4}"
1,528,5,10,0,1,trigger_event(529); stop,4,"{""0x0044"": 4}"
1,529,5,11,0,1,trigger_event(5291); stop,4,"{""0x0043"": 2, ""0x0044"": 2}"
1,5291,5,12,0,1,set_switch(101); stop,0,{}
2,21,2,1,0,1,trigger_event(211); trigger_event(212); stop,6,"{""0x0044"": 6}"
2,211,2,2,0,1,stop,1,"{""0x0042"": 1}"
2,212,2,3,0,1,trigger_event(213); stop,2,"{""0x0044"": 2}"
2,213,2,4,0,1,trigger_event(214); stop,2,"{""0x0044"": 2}"
2,214,2,5,0,1,trigger_event(216); stop,1,"{""0x0040"": 1}"
2,215,2,6,0,1,set_switch(4); set_switch(61); stop,3,"{""0x0040"": 3}"
2,216,2,7,0,1,trigger_event(217); stop,2,"{""0x0043"": 2}"
2,217,2,8,0,1,trigger_event(215); stop,2,"{""0x0043"": 2}"
2,31,3,1,0,1,stop,6,"{""0x0043"": 5, ""0x0042"": 1}"
2,41,4,1,0,1,stop,3,"{""0x0046"": 1, ""0x0045"": 2}"
2,43,4,2,45,1,set_switch(172); stop,1,"{""0x0040"": 1}"
2,42,4,3,15,1,set_switch(173); stop,1,"{""0x0040"": 1}"
2,44,4,4,0,1,trigger_event(423); stop,1,"{""0x0040"": 1}"
2,423,4,5,120,1,trigger_event(424); stop,1,"{""0x0040"": 1}"
2,424,4,6,0,1,trigger_event(425); stop,3,"{""0x0040"": 3}"
2,425,4,7,0,1,trigger_event(426); stop,2,"{""0x0040"": 2}"
2,426,4,8,0,1,trigger_event(427); stop,1,"{""0x0040"": 1}"
2,427,4,9,60,1,trigger_event(428); stop,3,"{""0x0040"": 3}"
2,428,4,10,0,1,trigger_event(429); stop,3,"{""0x0040"": 3}"
2,429,4,11,0,1,trigger_event(4291); stop,3,"{""0x0040"": 3}"
2,4291,4,12,0,1,set_switch(171); stop,3,"{""0x0040"": 3}"
2,61,6,1,0,1,stop,1,"{""0x0042"": 1}"
2,61,6,2,0,1,trigger_event(612); stop,2,"{""0x0043"": 1, ""0x0044"": 1}"
2,612,6,3,0,1,trigger_event(613); stop,2,"{""0x0043"": 2}"
2,613,6,4,0,1,trigger_event(614); trigger_event(616); stop,1,"{""0x0040"": 1}"
2,614,6,5,0,1,trigger_event(615); stop,2,"{""0x0040"": 2}"
2,615,6,6,0,1,stop,2,"{""0x0040"": 2}"
2,616,6,7,0,1,trigger_event(617); stop,1,"{""0x0042"": 1}"
2,617,6,8,0,1,trigger_event(618); stop,2,"{""0x0042"": 1, ""0x0040"": 1}"
2,618,6,9,0,1,set_switch(9); set_switch(62); stop,2,"{""0x0040"": 2}"
