source,opcode,target,line
start,set_qt_success,label0190,20
start,set_floor_handler,label0032,23
start,set_floor_handler,label004B,26
label0032,jmpi_eq,label0001,92
label0032,jmpi_eq,label012C,93
label0032,jmpi_eq,label0001,94
label0032,switch_call,label0033,95
label0032,switch_call,label0034,95
label0032,switch_call,label0035,95
label0032,switch_call,label0036,95
label0032,jmp,label0037,96
label0037,call,label0004,139
label0037,jmpi_eq,label0038,151
label0038,call,label0005,175
label004B,thread,label0050,179
label0050,jmpi_eq,label0050,187
label0050,jmp,label0096,191
label0064,jmpi_eq,label0001,195
label0064,call,label0002,196
label0064,jmpi_eq,label0065,203
label0064,call,label0003,204
label0065,switch_call,label0066,212
label0065,switch_call,label0067,212
label0065,switch_call,label0068,212
label0065,switch_call,label0069,212
label0065,thread_stg,label006A,213
label006A,jmpi_eq,label006B,244
label006A,jmpi_eq,label006A,245
label006B,jmpi_eq,label006C,249
label006B,jmpi_eq,label006A,250
label006C,jmpi_eq,label006D,254
label006C,jmpi_eq,label006A,255
label006D,jmpi_eq,label006E,259
label006D,jmpi_eq,label006A,260
label006E,jmp_ne,label006A,265
label006E,thread,label009B,267
label006E,thread,label00C8,268
label006E,call,label0003,277
label009B,jmpi_eq,label009B,288
label00C8,jmpi_eq,label0001,305
label00C8,jmp,label00C8,306
label00FA,jmpi_eq,label00FC,310
label00FA,jmpi_eq,label012C,311
label012C,call,label0002,334
label012C,switch_call,label0033,335
label012C,switch_call,label0034,335
label012C,switch_call,label0035,335
label012C,switch_call,label0036,335
label012C,switch_jmp,label012D,351
label012C,switch_jmp,label012E,351
label012C,switch_jmp,label012F,351
label012C,switch_jmp,label0130,351
label012D,jmp,label0134,358
label012E,jmp,label0134,365
label012F,jmp,label0134,372
label0130,jmp,label0134,379
label0137,call,label0003,388
label0134,jmpi_le,label0135,394
label0135,jmp,label0137,404
label0190,switch_jmp,label0191,407
label0190,switch_jmp,label0192,407
label0190,switch_jmp,label0193,407
label0190,switch_jmp,label0194,407
