label,line,opcode,args
start,44,set_floor_handler,"... 0x0 /* 0 */, label0096"
start,47,set_floor_handler,"... 0x3 /* 3 */, label0097"
start,50,set_floor_handler,"... 0x4 /* 4 */, label0098"
start,53,set_floor_handler,"... 0xF /* 15 */, label00A1"
start,54,set_qt_success,label00FA
label0096,66,switch_jmp,"r0, [label00C8, label00C9]"
label00FA,114,switch_jmp,"r252, [label00FB, label00FC, label00FD, label00FE]"
label00FB,123,pl_add_meseta2,... 0x7D0 /* 2000 */
label00FC,133,pl_add_meseta2,... 0xFA0 /* 4000 */
label00FD,143,pl_add_meseta2,... 0x1770 /* 6000 */
label00FE,153,pl_add_meseta2,... 0x1F40 /* 8000 */
label0097,161,sync_register2,"... r82, 0x1 /* 1 */"
label0097,164,set_switch_flag_sync,"... 0x3 /* 3 */, 0xFF /* 255 */"
label01A0,197,sync_register2,"... r15, 0x1 /* 1 */"
label01A4,227,set_quest_board_handler,"... 0x0 /* 0 */, label0122, ""BIND ASSAULT"""
label01A4,229,set,r254
label01A4,230,gettime,r104
label01A6,274,clear_quest_board_handler,... 0x0 /* 0 */
label01A7,286,read_switch_flag_on_floor,r60-r62
label0136,300,jmpi_eq,"r255, 0x00000001, label0139"
label0136,301,jmpi_eq,"r254, 0x00000001, label0138"
label0138,363,sync_register2,"... r16, 0x1 /* 1 */"
label0138,366,sync_register2,"... r255, 0x1 /* 1 */"
label0138,368,clear_quest_board_handler,... 0x0 /* 0 */
label0140,385,jmpi_eq,"r254, 0x00000001, label0141"
label014A,404,jmpi_eq,"r254, 0x00000001, label014B"
label0154,419,jmpi_eq,"r254, 0x00000001, label0155"
label037F,473,read_switch_flag_on_floor,r60-r62
label037F,477,clear_quest_board_handler,... 0x1 /* 1 */
label037F,481,set_quest_board_handler,"... 0x1 /* 1 */, label0383, ""Enable Timer"""
label0380,493,clear_quest_board_handler,... 0x1 /* 1 */
label0380,497,set_quest_board_handler,"... 0x1 /* 1 */, label0383, ""Enable Timer"""
label0381,512,clear_quest_board_handler,... 0x1 /* 1 */
label0381,516,set_quest_board_handler,"... 0x1 /* 1 */, label0382, ""Disable Timer"""
label0384,540,gettime,r101
label0385,543,gettime,r102
label0385,544,jmpi_eq,"r254, 0x00000001, label0388"
label0389,553,winset_time,r103
label0389,555,show_timer,
label0386,559,hide_timer,
