label,line,instructions
start,16,34
label0001,52,1
label0002,55,4
label0003,61,4
label0064,67,28
label0065,97,27
label0066,126,9
label000D,137,6
label000E,146,20
label000F,168,7
label0010,177,5
label0011,184,5
label0012,191,5
label0013,198,5
label0004,205,14
label0005,221,11
label0006,234,4
label0007,240,2
label0014,244,18
label0015,265,6
label002A,273,11
label002B,286,5
label0016,293,21
label0017,316,10
label0018,328,7
label0035,337,4
label0036,343,2
label0046,347,6
label0047,355,8
label0048,365,5
label00C8,372,6
label00C9,380,18
label000A,400,9
label000B,411,8
label000C,421,6
label00CB,429,21
label012C,452,12
label012D,466,14
label012E,482,20
label012F,504,8
label0131,514,4
label0130,520,4
label0136,527,2
label0137,531,8
label0138,541,8
label0139,551,8
label013A,561,8
label013B,571,7
label013C,580,7
label013D,589,7
label013E,598,7
label00CA,607,69
label0132,678,10
label0133,690,16
label01F4,708,5
label01F5,715,8
label01F6,725,8
label01F7,735,8
label01F8,745,11
