label,line,opcode,args
label0066,24,read_switch_flag_on_floor,r1-r3
label0066,28,set_switch_flag_sync,"... r1, r2"
label0064,34,read_switch_flag_on_floor,r1-r3
label0064,38,clear_switch_flag_sync,"... r1, r2"
label001F,223,read_switch_flag_on_floor,r60-r62
start,353,set_qt_success,label00D6
start,354,set_qt_failure,label00AE
start,362,set_floor_handler,"... 0x0 /* 0 */, label00BC"
start,365,set_floor_handler,"... 0x5 /* 5 */, label00E2"
start,368,set_floor_handler,"... 0x8 /* 8 */, label00BD"
label048F,385,jmpi_eq,"r253, 0x00000001, label006D"
label048F,386,jmpi_eq,"r255, 0x00000001, label009B"
label048F,398,switch_jmp,"r90, [label009A, label0016]"
label00F0,435,pl_add_meseta2,... 0x1388 /* 5000 */
label007E,452,pl_add_meseta2,... 0x2710 /* 10000 */
label00E1,469,pl_add_meseta2,... 0x3A98 /* 15000 */
label00AA,486,pl_add_meseta2,... 0x4E20 /* 20000 */
label0082,573,read_switch_flag_on_floor,r60-r62
label0082,576,read_switch_flag,r100-r101
label0082,578,read_switch_flag,r102-r103
label0082,580,read_switch_flag,r104-r105
label0045,591,set_switch_flag_sync,"... 0x5 /* 5 */, 0x14 /* 20 */"
label0106,603,read_switch_flag_on_floor,r60-r62
label0106,606,read_switch_flag,r100-r101
label0106,608,read_switch_flag,r102-r103
label0106,610,read_switch_flag,r104-r105
label0106,612,read_switch_flag,r106-r107
label00CA,625,set_switch_flag_sync,"... 0x5 /* 5 */, 0x28 /* 40 */"
label0027,672,read_switch_flag,r100-r101
label0027,674,read_switch_flag,r102-r103
label0027,676,read_switch_flag,r104-r105
label000C,689,set_switch_flag_sync,"... 0x8 /* 8 */, 0x47 /* 71 */"
label00B8,700,clear_switch_flag_sync,"... 0x8 /* 8 */, 0x47 /* 71 */"
label005D,707,read_switch_flag_on_floor,r60-r62
label005D,710,read_switch_flag,r100-r101
label005D,712,read_switch_flag,r102-r103
label0035,719,set_switch_flag_sync,"... 0x8 /* 8 */, 0x6E /* 110 */"
label0035,729,set,r254
label00E6,787,set,r253
label00E6,809,set,r253
label0055,1138,switch_call,"r252, [label0042, label0048, label0043, label0095]"
label00EA,1259,switch_call,"r252, [label00A6, label001B, label00DF, label00B3]"
label047A,1274,jmpi_eq,"r254, 0x00000001, label0047"
label0051,1343,switch_call,"r252, [label0056, label005E, label0024, label006A]"
label07D1,1556,unequip_item,"... r60, 0x0 /* 0 */"
label07D1,1645,switch_call,"r252, [label00A6, label001B, label00DF, label00B3]"
label07D1,1740,set_switch_flag_sync,"... 0x8 /* 8 */, 0x49 /* 73 */"
label07D1,1743,clear_switch_flag_sync,"... 0x8 /* 8 */, 0x47 /* 71 */"
label07D2,1828,unequip_item,"... r60, 0x0 /* 0 */"
