label,line,opcode,args
label0184,27,switch_call,"r250, [label0228, label0254, label0279, label02B4]"
label01B5,71,switch_call,"r250, [label0297, label02CF, label001E, label0046]"
start,1078,set_floor_handler,"... 0x0 /* 0 */, label012C"
start,1081,set_floor_handler,"... 0x8 /* 8 */, label0136"
start,1082,set_qt_success,label00FC
start,1083,set_qt_failure,label026A
label00DF,1162,set,r253
label0152,1263,set_quest_board_handler,"... 0x0 /* 0 */, label0267, ""包装紙セット"""
label0267,1270,switch_jmp,"r149, [label0001, label0092, label00C4, label00EC, label0115]"
label01E4,1274,switch_jmp,"r60, [label0001, label0146, label0175, label019F, label01D3, label0210]"
label00ED,1352,switch_jmp,"r250, [label00A0, label00AC, label00B6, label00C5]"
label0236,1392,set,r254
label01F5,1457,get_chosen_item_id,r100
label02B5,1467,wrap_item_with_color,"... r100, r149"
label024C,1508,switch_jmp,"r243, [label0077, label0121]"
label041A,1760,jmpi_eq,"r253, 0x00000001, label041C"
label0153,1940,get_chosen_item_id,r100
label0153,1944,get_item_info,"... r100, r102-r113"
label0211,1984,switch_jmp,"r60, [label01A1, label0268, label004A, label00F9, label01AF]"
label0188,1988,switch_jmp,"r60, [label01A1, label0271, label0055, label0106, label01B8, label0281]"
label0015,2071,item_delete_noreturn,... r100
label004B,2091,switch_jmp,"r60, [label0001, label02B7, label02C7, label02D2, label0003]"
label025F,2095,switch_jmp,"r60, [label0001, label0009, label0016, label001F, label002B, label0034]"
label010F,2232,item_delete_noreturn,... r100
label021F,2278,item_create,"r102-r104, r114"
label0456,2366,jmpi_eq,"r253, 0x00000001, label0457"
label046A,2406,jmpi_eq,"r255, 0x00000001, label028C"
label046A,2407,jmpi_eq,"r254, 0x00000001, label01A2"
label046A,2408,jmpi_eq,"r253, 0x00000001, label016E"
label01A2,2439,set,r255
label0474,2458,jmpi_eq,"r254, 0x00000001, label0476"
label047E,2496,jmpi_eq,"r254, 0x00000001, label047F"
label0480,2520,jmpi_eq,"r254, 0x00000001, label0001"
label0177,2584,read_switch_flag,r133-r134
label0269,2652,set_switch_flag_sync,"... 0x8 /* 8 */, r133"
label0272,2733,set_switch_flag_sync,"... 0x8 /* 8 */, r133"
label00EF,2740,hide_timer,
label0282,2825,set_switch_flag_sync,"... 0x8 /* 8 */, r133"
label00FB,2832,hide_timer,
label00E2,2927,set_switch_flag_sync,"... 0x8 /* 8 */, r133"
label0107,2934,hide_timer,
label0017,2951,pl_add_meseta,"... r250, 0x1F4 /* 500 */"
label012D,2982,jmpi_eq,"r254, 0x00000001, label0001"
label0136,3181,jmpi_eq,"r254, 0x00000001, label0139"
label0237,3409,show_timer,
label0237,3411,gettime,r22
label0237,3412,winset_time,r24
label0237,3414,show_timer,
label000B,3420,gettime,r23
label000B,3424,winset_time,r24
label0086,3438,hide_timer,
label013D,3469,unequip_item,"... r180, 0x0 /* 0 */"
label013D,3472,unequip_item,"... r180, 0x1 /* 1 */"
label013D,3475,unequip_item,"... r180, 0x2 /* 2 */"
label0057,3499,unequip_item,"... r181, 0x0 /* 0 */"
label0057,3502,unequip_item,"... r181, 0x1 /* 1 */"
label0057,3505,unequip_item,"... r181, 0x2 /* 2 */"
label004C,3529,unequip_item,"... r179, 0x0 /* 0 */"
label004C,3532,unequip_item,"... r179, 0x1 /* 1 */"
label004C,3535,unequip_item,"... r179, 0x2 /* 2 */"
label0096,3765,switch_jmp,"r60, [label013B, label0202, label02C4, label0091, label00E9]"
label02B9,3769,switch_jmp,"r60, [label00B4, label00DE, label009F, label00F6, label0203]"
label01C3,3773,switch_jmp,"r60, [label0161, label0229, label0008, label00B3, label019E]"
label0214,3777,switch_jmp,"r60, [label02AB, label0299, label0048]"
label007B,3784,switch_jmp,"r60, [label018F, label0198, label01A4, label01B1, label0108]"
label0041,3788,switch_jmp,"r60, [label004E, label02AD, label0220, label0088, label02D6]"
label004D,3792,switch_jmp,"r60, [label00FF, label0122, label0155, label0189, label00F1]"
label0058,3796,switch_jmp,"r60, [label01E7, label022A, label0149]"
label016F,4477,switch_jmp,"r1, [label0130, label013E, label014A, label0156]"
label02AE,4504,switch_jmp,"r1, [label0004, label028E, label0059, label004F]"
